drug,source tissue,target tissue,type,feature,pval,iter,feature_dim,predicted_class,predicted_prob,true_class
Atezo,BLCA,KIRC,full_graph,node,0.01,8,10,1,0.6466375552022039,1
Atezo,BLCA,KIRC,full_graph,node,0.01,9,10,0,0.3546428496659073,0
Atezo,BLCA,KIRC,full_graph,node,0.01,10,10,1,0.7059362875001108,1
Atezo,BLCA,KIRC,full_graph,node,0.01,11,10,1,0.5278542778565228,0
Atezo,BLCA,KIRC,full_graph,node,0.01,12,10,0,0.34542254333601646,0
Atezo,BLCA,KIRC,full_graph,node,0.01,13,10,1,0.5320666433419888,1
Atezo,BLCA,KIRC,full_graph,node,0.01,14,10,0,0.3930815027801137,1
Atezo,BLCA,KIRC,full_graph,node,0.01,15,10,1,0.5137716987580935,0
Atezo,BLCA,KIRC,full_graph,node,0.01,16,10,0,0.3753472965329158,1
Atezo,BLCA,KIRC,full_graph,node,0.01,17,10,1,0.5848456230386674,0
Atezo,BLCA,KIRC,full_graph,node,0.01,18,10,0,0.4786145447452974,0
Atezo,BLCA,KIRC,full_graph,node,0.01,19,10,0,0.29473394437407446,0
Atezo,BLCA,KIRC,full_graph,node,0.01,20,10,1,0.6109510675147984,0
Atezo,BLCA,KIRC,full_graph,node,0.01,21,10,0,0.4549249111788148,0
Atezo,BLCA,KIRC,full_graph,node,0.01,22,10,0,0.37076073827527894,1
Atezo,BLCA,KIRC,full_graph,node,0.01,23,10,0,0.49977341850533885,0
Atezo,BLCA,KIRC,full_graph,node,0.01,24,10,0,0.44355298188050385,1
Atezo,BLCA,KIRC,full_graph,node,0.01,25,10,0,0.3297074133914901,0
Atezo,BLCA,KIRC,full_graph,node,0.01,26,10,1,0.6169918740384588,0
Atezo,BLCA,KIRC,full_graph,node,0.01,27,10,0,0.43811964084392635,0
Atezo,BLCA,KIRC,full_graph,node,0.01,28,10,1,0.5722986533064378,0
Atezo,BLCA,KIRC,full_graph,node,0.01,29,10,0,0.48748930489794,0
Atezo,BLCA,KIRC,full_graph,node,0.01,30,10,1,0.5547902469035528,0
Atezo,BLCA,KIRC,full_graph,node,0.01,31,10,0,0.36390026160554123,0
Atezo,BLCA,KIRC,full_graph,node,0.01,32,10,1,0.5265930743426753,1
Atezo,BLCA,KIRC,full_graph,node,0.01,33,10,1,0.7168291512402204,0
Atezo,BLCA,KIRC,full_graph,node,0.01,34,10,1,0.5418307378118556,0
Atezo,BLCA,KIRC,full_graph,node,0.01,35,10,0,0.32271412031182856,0
Atezo,BLCA,KIRC,full_graph,node,0.01,36,10,0,0.4860721366226999,0
Atezo,BLCA,KIRC,full_graph,node,0.01,37,10,1,0.6991874824880089,1
Atezo,BLCA,KIRC,full_graph,node,0.01,38,10,1,0.8063076179176797,0
Atezo,BLCA,KIRC,full_graph,node,0.01,39,10,1,0.5354411347284312,1
Atezo,BLCA,KIRC,full_graph,node,0.01,40,10,0,0.3114531386052859,0
Atezo,BLCA,KIRC,full_graph,node,0.01,41,10,1,0.5841424406364342,0
Atezo,BLCA,KIRC,full_graph,node,0.01,42,10,0,0.4897347339331409,0
Atezo,BLCA,KIRC,full_graph,node,0.01,43,10,1,0.5654737895072305,0
Atezo,BLCA,KIRC,full_graph,node,0.01,44,10,1,0.6112313338441215,0
Atezo,BLCA,KIRC,full_graph,node,0.01,45,10,0,0.4183022877341023,1
Atezo,BLCA,KIRC,full_graph,node,0.01,46,10,1,0.5795383747353418,0
Atezo,BLCA,KIRC,full_graph,node,0.01,47,10,0,0.46718745646743076,0
Atezo,BLCA,KIRC,full_graph,node,0.01,48,10,1,0.5327103428175777,0
Atezo,BLCA,KIRC,full_graph,node,0.01,49,10,0,0.4936013300685642,1
Atezo,BLCA,KIRC,full_graph,node,0.01,50,10,1,0.5127383438056341,0
Atezo,BLCA,KIRC,full_graph,node,0.01,51,10,0,0.3107864460407881,0
Atezo,BLCA,KIRC,full_graph,node,0.01,52,10,0,0.48735120508847624,1
Atezo,BLCA,KIRC,full_graph,node,0.01,53,10,0,0.4568755686789111,1
Atezo,BLCA,KIRC,full_graph,node,0.01,54,10,1,0.8875045209985974,0
Atezo,BLCA,KIRC,full_graph,node,0.01,55,10,1,0.5632689200340536,0
Atezo,BLCA,KIRC,full_graph,node,0.01,56,10,0,0.43977016657171997,0
Atezo,BLCA,KIRC,full_graph,node,0.01,57,10,0,0.30013549876518064,0
Atezo,BLCA,KIRC,full_graph,node,0.01,58,10,1,0.5121594151290128,1
Atezo,BLCA,KIRC,full_graph,node,0.01,59,10,1,0.7254080152729725,0
Atezo,BLCA,KIRC,full_graph,node,0.01,60,10,1,0.5279631977075285,0
Atezo,BLCA,KIRC,full_graph,node,0.01,61,10,0,0.2780802204200136,0
Atezo,BLCA,KIRC,full_graph,node,0.01,62,10,1,0.6014941928070691,0
Atezo,BLCA,KIRC,full_graph,node,0.01,63,10,1,0.5051172571495848,1
Atezo,BLCA,KIRC,full_graph,node,0.01,64,10,1,0.6407401738476312,1
Atezo,BLCA,KIRC,full_graph,node,0.01,65,10,0,0.4627044718987387,0
Atezo,BLCA,KIRC,full_graph,node,0.01,66,10,1,0.6206814099534371,1
Atezo,BLCA,KIRC,full_graph,node,0.01,67,10,1,0.5312966658596227,1
Atezo,BLCA,KIRC,full_graph,node,0.01,68,10,0,0.38615836974586915,0
Atezo,BLCA,KIRC,full_graph,node,0.01,69,10,1,0.5224312984734728,0
Atezo,BLCA,KIRC,full_graph,node,0.01,70,10,1,0.5507896455432494,0
Atezo,BLCA,KIRC,full_graph,node,0.01,71,10,0,0.41814836031607455,1
Atezo,BLCA,KIRC,full_graph,node,0.01,72,10,0,0.4225419683608645,0
Atezo,BLCA,KIRC,full_graph,node,0.01,73,10,0,0.32487105005482625,1
Atezo,BLCA,KIRC,full_graph,node,0.01,74,10,0,0.31866134765132925,0
Atezo,BLCA,KIRC,full_graph,node,0.01,75,10,0,0.38607534714368785,0
Atezo,BLCA,KIRC,full_graph,node,0.01,76,10,1,0.5633121252098449,0
Atezo,BLCA,KIRC,full_graph,node,0.01,77,10,1,0.5760204962841075,1
Atezo,BLCA,KIRC,full_graph,node,0.01,78,10,0,0.2926226091617084,0
Atezo,BLCA,KIRC,full_graph,node,0.01,79,10,0,0.4975078577073071,1
Atezo,BLCA,KIRC,full_graph,node,0.01,80,10,0,0.4153122854774291,0
Atezo,BLCA,KIRC,full_graph,node,0.01,81,10,0,0.4340251045095638,0
Atezo,BLCA,KIRC,full_graph,node,0.01,82,10,0,0.3776941670165354,1
Atezo,BLCA,KIRC,full_graph,node,0.01,83,10,1,0.6076095145414563,1
Atezo,BLCA,KIRC,full_graph,node,0.01,84,10,0,0.3276533949939253,0
Atezo,BLCA,KIRC,full_graph,node,0.01,85,10,0,0.46933662390702874,1
Atezo,BLCA,KIRC,full_graph,node,0.01,86,10,0,0.3248735897900277,0
Atezo,BLCA,KIRC,full_graph,node,0.01,87,10,1,0.5380636758720119,0
Atezo,BLCA,KIRC,full_graph,node,0.01,88,10,1,0.5658339865361052,1
Atezo,BLCA,KIRC,full_graph,node,0.01,89,10,0,0.4014899050759232,0
Atezo,BLCA,KIRC,full_graph,node,0.01,90,10,0,0.4107559308070279,1
Atezo,BLCA,KIRC,full_graph,node,0.01,91,10,1,0.6337528522155449,0
Atezo,BLCA,KIRC,full_graph,node,0.01,92,10,1,0.5799085834404982,1
Atezo,BLCA,KIRC,full_graph,node,0.01,93,10,0,0.3487063739946991,0
Atezo,BLCA,KIRC,full_graph,node,0.01,94,10,1,0.7087067802559699,0
Atezo,BLCA,KIRC,full_graph,node,0.01,95,10,1,0.5544191073417738,0
Atezo,BLCA,KIRC,full_graph,node,0.01,96,10,1,0.6696341870322062,0
Atezo,BLCA,KIRC,full_graph,node,0.01,97,10,0,0.1573855782145889,0
Atezo,BLCA,KIRC,full_graph,node,0.01,98,10,1,0.5333794964359316,0
Atezo,BLCA,KIRC,full_graph,node,0.01,99,10,1,0.6302527114543327,0
Atezo,BLCA,KIRC,full_graph,node,0.01,100,10,1,0.527592855757293,0
Atezo,BLCA,KIRC,full_graph,node,0.01,101,10,0,0.4816708774019563,0
Atezo,BLCA,KIRC,full_graph,node,0.01,102,10,0,0.3481990145419558,1
Atezo,BLCA,KIRC,full_graph,node,0.01,103,10,0,0.43501405176170455,0
Atezo,BLCA,KIRC,full_graph,node,0.01,104,10,0,0.49849184462088564,0
Atezo,BLCA,KIRC,full_graph,node,0.01,105,10,1,0.6055635434439073,0
Atezo,BLCA,KIRC,full_graph,node,0.01,106,10,1,0.5757952858513744,1
Atezo,BLCA,KIRC,full_graph,node,0.01,107,10,0,0.4231271928554123,0
Atezo,BLCA,KIRC,full_graph,node,0.01,108,10,0,0.34031128209009986,1
Atezo,BLCA,KIRC,full_graph,node,0.01,109,10,0,0.20617812101513247,1
Atezo,BLCA,KIRC,full_graph,node,0.01,110,10,0,0.4540337156302319,0
Atezo,BLCA,KIRC,full_graph,node,0.01,111,10,0,0.49884552418239614,0
Atezo,BLCA,KIRC,full_graph,node,0.01,112,10,0,0.39629877750537834,1
Atezo,BLCA,KIRC,full_graph,node,0.01,113,10,0,0.4520411995620725,1
Atezo,BLCA,KIRC,full_graph,node,0.01,114,10,0,0.424945428521561,0
Atezo,BLCA,KIRC,full_graph,node,0.01,115,10,0,0.45643509964368656,0
Atezo,BLCA,KIRC,full_graph,node,0.01,116,10,0,0.41738422417789495,0
Atezo,BLCA,KIRC,full_graph,node,0.01,117,10,0,0.4907537819846338,1
Atezo,BLCA,KIRC,full_graph,node,0.01,118,10,1,0.5341531239762264,0
Atezo,BLCA,KIRC,full_graph,node,0.01,119,10,1,0.5737670953166745,0
Atezo,BLCA,KIRC,full_graph,node,0.01,120,10,0,0.426360229883032,0
Atezo,BLCA,KIRC,full_graph,node,0.01,121,10,0,0.3042765185710869,0
Atezo,BLCA,KIRC,full_graph,node,0.01,122,10,0,0.48105502723332855,0
Atezo,BLCA,KIRC,full_graph,node,0.01,123,10,0,0.3904753749853352,0
Atezo,BLCA,KIRC,full_graph,node,0.01,124,10,0,0.34110231215242615,1
Atezo,BLCA,KIRC,full_graph,node,0.01,125,10,0,0.4680791209802824,0
Atezo,BLCA,KIRC,full_graph,node,0.01,126,10,1,0.5019587376224003,0
Atezo,BLCA,KIRC,full_graph,node,0.01,127,10,1,0.6767393672220283,1
Atezo,BLCA,KIRC,full_graph,node,0.01,128,10,1,0.5308337340588293,0
Atezo,BLCA,KIRC,full_graph,node,0.01,129,10,0,0.367789798154824,1
Atezo,BLCA,KIRC,full_graph,node,0.01,130,10,0,0.4686837635969501,0
Atezo,BLCA,KIRC,full_graph,node,0.01,131,10,0,0.43254511436786114,0
Atezo,BLCA,KIRC,full_graph,node,0.01,132,10,1,0.5895418252819793,0
Atezo,BLCA,KIRC,full_graph,node,0.01,133,10,0,0.28339285107110335,0
Atezo,BLCA,KIRC,full_graph,node,0.01,134,10,1,0.5405087635343035,1
Atezo,BLCA,KIRC,full_graph,node,0.01,135,10,1,0.6798417018360557,0
Atezo,BLCA,KIRC,full_graph,node,0.01,136,10,1,0.5843816939304803,0
Atezo,BLCA,KIRC,full_graph,node,0.01,137,10,1,0.5254362057703007,0
Atezo,BLCA,KIRC,full_graph,node,0.01,138,10,0,0.4522719751671311,0
Atezo,BLCA,KIRC,full_graph,node,0.01,139,10,1,0.559447901253642,0
Atezo,BLCA,KIRC,full_graph,node,0.01,140,10,1,0.5085611786428714,0
Atezo,BLCA,KIRC,full_graph,node,0.01,141,10,1,0.6007090788259051,0
Atezo,BLCA,KIRC,full_graph,node,0.01,142,10,0,0.3024397109707141,0
Atezo,BLCA,KIRC,full_graph,node,0.01,143,10,0,0.46536487611763044,0
Atezo,BLCA,KIRC,full_graph,node,0.01,144,10,1,0.5532792690202418,0
Atezo,BLCA,KIRC,full_graph,node,0.01,145,10,1,0.5509328707060194,0
Atezo,BLCA,KIRC,full_graph,node,0.01,146,10,1,0.508169865112388,1
Atezo,BLCA,KIRC,full_graph,node,0.01,147,10,0,0.3978739060464736,1
Atezo,BLCA,KIRC,full_graph,node,0.01,148,10,0,0.33892553435689954,0
Atezo,BLCA,KIRC,full_graph,node,0.01,149,10,0,0.4986763050438108,0
Atezo,BLCA,KIRC,full_graph,node,0.01,150,10,0,0.45550335697373007,0
Atezo,BLCA,KIRC,full_graph,node,0.01,151,10,0,0.4089519925153572,0
Atezo,BLCA,KIRC,full_graph,node,0.01,152,10,1,0.6689527714841578,1
Atezo,BLCA,KIRC,full_graph,node,0.01,153,10,1,0.6755463826950184,1
Atezo,BLCA,KIRC,full_graph,node,0.01,154,10,0,0.4484456599766782,1
Atezo,BLCA,KIRC,full_graph,node,0.01,155,10,1,0.5642726234216655,0
Atezo,BLCA,KIRC,full_graph,node,0.01,156,10,0,0.46261636542320483,0
Atezo,BLCA,KIRC,full_graph,node,0.01,157,10,1,0.5281553759207362,0
Atezo,BLCA,KIRC,full_graph,node,0.01,158,10,1,0.5045215161985175,0
Atezo,BLCA,KIRC,full_graph,node,0.01,159,10,1,0.5068934058915235,1
Atezo,BLCA,KIRC,full_graph,node,0.01,160,10,0,0.34588832172900047,1
Atezo,BLCA,KIRC,full_graph,node,0.01,161,10,0,0.4658433574205981,0
Atezo,BLCA,KIRC,full_graph,node,0.01,162,10,1,0.5716281052438171,0
Atezo,BLCA,KIRC,full_graph,node,0.01,163,10,0,0.42779624518119774,0
Atezo,BLCA,KIRC,full_graph,node,0.01,164,10,1,0.7998059255562511,0
Atezo,BLCA,KIRC,full_graph,node,0.01,165,10,0,0.23167158026300735,0
Atezo,BLCA,KIRC,full_graph,node,0.01,166,10,1,0.5540988079599398,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,0,10,0,0.31079086807157,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,1,10,0,0.42382817893633273,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,2,10,0,0.38578418471955733,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,3,10,0,0.3866385181235315,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,4,10,1,0.6379142320969822,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,5,10,0,0.2169997632497025,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,6,10,0,0.4805419555258267,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,7,10,0,0.35641546511690625,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,8,10,1,0.6201894680014098,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,9,10,0,0.24922751225252032,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,10,10,0,0.45868267755714986,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,11,10,1,0.7531076656442302,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,12,10,0,0.3259856687933752,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,13,10,1,0.5388457482048156,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,14,10,1,0.6801589014238476,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,15,10,0,0.17791829380503021,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,16,10,0,0.42408261156317506,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,17,10,1,0.819869184721481,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,18,10,0,0.2944145144097175,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,19,10,0,0.44365198415373075,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,20,10,0,0.3241334744011496,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,21,10,0,0.29647330349742923,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,22,10,0,0.38289709498881547,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,23,10,0,0.44767625865586225,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,24,10,0,0.3780268517581981,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,25,10,0,0.43156234447179004,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,26,10,1,0.558425317296651,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,27,10,0,0.4197223383817034,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,28,10,1,0.6323913799217399,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,29,10,0,0.37765508337579506,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,30,10,1,0.6474143328531111,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,31,10,1,0.5153184034278105,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,32,10,1,0.551680648096351,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,33,10,1,0.7159534461468631,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,34,10,1,0.5164981869628583,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,35,10,0,0.23829502040592834,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,36,10,1,0.6504995914960556,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,37,10,1,0.6976427755078758,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,38,10,0,0.36121324137111227,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,39,10,1,0.7571882234918452,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,40,10,0,0.328214486659998,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,41,10,0,0.4108023462604779,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,42,10,0,0.46092479070946574,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,43,10,1,0.523661742360893,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,44,10,1,0.6234537092400655,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,45,10,0,0.29603746994437147,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,46,10,1,0.5294574486222335,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,47,10,0,0.3188691448424229,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,48,10,0,0.3777042464613929,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,49,10,0,0.4415028895119684,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,50,10,0,0.3681388592570393,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,51,10,0,0.44596142795924104,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,52,10,0,0.39171868154266787,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,53,10,1,0.5007766517379509,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,54,10,1,0.9447050263505535,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,55,10,1,0.8064175026116122,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,56,10,0,0.41656672824060004,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,57,10,1,0.5622365870997885,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,58,10,1,0.8293584081093339,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,59,10,1,0.7121347758571972,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,60,10,1,0.639128094761374,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,61,10,0,0.3678071717537139,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,62,10,1,0.7595946396053459,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,63,10,0,0.4252959797658908,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,64,10,1,0.5760206542630874,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,65,10,0,0.2700815878949266,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,66,10,0,0.33763999415642204,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,67,10,1,0.7073531809098332,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,68,10,1,0.5916437064275417,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,69,10,0,0.42553850087302936,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,70,10,0,0.36096507235429426,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,71,10,0,0.45991148624057554,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,72,10,1,0.5986998624031813,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,73,10,1,0.6398204695145177,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,74,10,0,0.21658331061970768,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,75,10,0,0.32648123089527237,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,76,10,0,0.3740985288132401,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,77,10,1,0.6638249658876256,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,78,10,0,0.33281195397665275,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,79,10,1,0.5059939050754411,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,80,10,1,0.6858442954267252,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,81,10,1,0.7100350471475134,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,82,10,1,0.5536338027046135,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,83,10,1,0.7785676326413516,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,84,10,0,0.39207022785296086,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,85,10,1,0.5758876814670627,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,86,10,1,0.7057996907670471,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,87,10,1,0.6029123944303652,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,88,10,1,0.8585170796595677,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,89,10,0,0.3498706193895903,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,90,10,0,0.3579015892440067,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,91,10,1,0.5538522884323753,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,92,10,0,0.254647769311948,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,93,10,0,0.39941774433511107,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,94,10,1,0.7273931882945885,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,95,10,0,0.4778772245647475,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,96,10,1,0.7289503134159996,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,97,10,0,0.32050543369891255,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,98,10,0,0.3730405628302293,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,99,10,1,0.6265191252551752,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,100,10,0,0.350571038893001,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,101,10,0,0.4295502338830004,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,102,10,1,0.667387533890087,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,103,10,1,0.6463929038295658,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,104,10,1,0.525937750635945,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,105,10,1,0.604941089520078,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,106,10,1,0.5208946454786515,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,107,10,1,0.5448081434866762,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,108,10,1,0.5435477394911942,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,109,10,0,0.28393688986165166,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,110,10,0,0.49099169464227943,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,111,10,0,0.49684729952210566,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,112,10,0,0.49754956550921253,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,113,10,1,0.5530675000252826,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,114,10,0,0.4159626757574266,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,115,10,1,0.7160479351728052,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,116,10,1,0.6474267182713016,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,117,10,1,0.578583271087919,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,118,10,0,0.4212309161422014,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,119,10,0,0.4925749482892905,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,120,10,0,0.3290531026370574,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,121,10,0,0.35421869491228847,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,122,10,1,0.6065707058852803,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,123,10,0,0.4110003360548565,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,124,10,1,0.5524768525764169,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,125,10,0,0.38724919569715327,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,126,10,0,0.42762946715430306,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,127,10,0,0.42955686367808077,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,128,10,1,0.6042701032130391,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,129,10,1,0.5202831766363828,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,130,10,0,0.39680069405778956,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,131,10,0,0.36521554451881444,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,132,10,0,0.3194863587980026,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,133,10,0,0.30295880416138454,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,134,10,1,0.6012821824511665,1
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,135,10,0,0.18517680812548723,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,136,10,0,0.4877664784957293,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,137,10,0,0.49571412779202934,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,138,10,1,0.5352282464043363,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,139,10,0,0.3707644313090944,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,140,10,1,0.60748383106596,0
Atezo,BLCA,KIRC,full_graph,node-matched-random,0.01,141,10,0,0.3928832014717501,0
