,Patient,Gene1,Gene2,Edge,Curvature,Response
55761,NCIH1573_LUNG,ATRX,DAXX,ATRX;DAXX,-0.24,1
55762,NCIH1573_LUNG,ATRX,ATM,ATRX;ATM,-0.49,1
55763,NCIH1573_LUNG,ATRX,EZH2,ATRX;EZH2,-0.36,1
55764,NCIH1573_LUNG,ATRX,IDH1,ATRX;IDH1,-1.54,1
55765,NCIH1573_LUNG,STAG1,RAD21,STAG1;RAD21,0.11,1
55766,NCIH1573_LUNG,ASXL2,EZH2,ASXL2;EZH2,-0.7,1
55767,NCIH1573_LUNG,ASXL2,BAP1,ASXL2;BAP1,0.15,1
55768,NCIH1573_LUNG,CDK4,CDKN1B,CDK4;CDKN1B,-0.05,1
55769,NCIH1573_LUNG,CDK4,CCNC,CDK4;CCNC,0.12,1
55770,NCIH1573_LUNG,CDK4,MDM2,CDK4;MDM2,0.29,1
55771,NCIH1573_LUNG,CDK4,CCND3,CDK4;CCND3,0.22,1
55772,NCIH1573_LUNG,CDK4,CDKN1A,CDK4;CDKN1A,0.21,1
55773,NCIH1573_LUNG,CDK4,ATM,CDK4;ATM,-0.76,1
55774,NCIH1573_LUNG,CDK4,MYC,CDK4;MYC,-0.05,1
55775,NCIH1573_LUNG,CDK4,SMAD3,CDK4;SMAD3,-0.1,1
55776,NCIH1573_LUNG,CDK4,HSP90AB1,CDK4;HSP90AB1,0.05,1
55777,NCIH1573_LUNG,CRTC1,CRTC3,CRTC1;CRTC3,0.6,1
55778,NCIH1573_LUNG,CDK12,CDC73,CDK12;CDC73,0.07,1
55779,NCIH1573_LUNG,PCBP1,HNRNPA2B1,PCBP1;HNRNPA2B1,0.13,1
55780,NCIH1573_LUNG,PCBP1,SRSF3,PCBP1;SRSF3,0.21,1
55781,NCIH1573_LUNG,PCBP1,SMAD3,PCBP1;SMAD3,-0.2,1
55782,NCIH1573_LUNG,CAMTA1,WWTR1,CAMTA1;WWTR1,-0.12,1
55783,NCIH1573_LUNG,SPEN,NCOR2,SPEN;NCOR2,0.14,1
55784,NCIH1573_LUNG,DROSHA,FUS,DROSHA;FUS,-0.22,1
55785,NCIH1573_LUNG,DROSHA,SMAD3,DROSHA;SMAD3,-0.25,1
55786,NCIH1573_LUNG,DROSHA,EWSR1,DROSHA;EWSR1,-0.23,1
55787,NCIH1573_LUNG,TRIM33,BUB1B,TRIM33;BUB1B,-0.22,1
55788,NCIH1573_LUNG,TRIM33,SMAD3,TRIM33;SMAD3,-0.67,1
55789,NCIH1573_LUNG,SPOP,BRD4,SPOP;BRD4,-0.44,1
55790,NCIH1573_LUNG,SPOP,DAXX,SPOP;DAXX,-0.16,1
55791,NCIH1573_LUNG,SPOP,BRD3,SPOP;BRD3,-0.02,1
55792,NCIH1573_LUNG,SPOP,SUFU,SPOP;SUFU,0.0,1
55793,NCIH1573_LUNG,SPOP,DEK,SPOP;DEK,-0.69,1
55794,NCIH1573_LUNG,USP9X,CTNNB1,USP9X;CTNNB1,-0.22,1
55795,NCIH1573_LUNG,NPM1,ATIC,NPM1;ATIC,0.04,1
55796,NCIH1573_LUNG,NPM1,RARA,NPM1;RARA,0.04,1
55797,NCIH1573_LUNG,NPM1,MDM2,NPM1;MDM2,0.01,1
55798,NCIH1573_LUNG,NPM1,EML4,NPM1;EML4,0.21,1
55799,NCIH1573_LUNG,NPM1,RPL5,NPM1;RPL5,-2.09,1
55800,NCIH1573_LUNG,NPM1,MYC,NPM1;MYC,-0.2,1
55801,NCIH1573_LUNG,TBL1XR1,NCOR2,TBL1XR1;NCOR2,-0.1,1
55802,NCIH1573_LUNG,TBL1XR1,CTNNB1,TBL1XR1;CTNNB1,-0.56,1
55803,NCIH1573_LUNG,ID3,TCF3,ID3;TCF3,0.54,1
55804,NCIH1573_LUNG,MDM2,FOXO3,MDM2;FOXO3,0.02,1
55805,NCIH1573_LUNG,MDM2,AKT1,MDM2;AKT1,-0.06,1
55806,NCIH1573_LUNG,MDM2,CASP9,MDM2;CASP9,-0.12,1
55807,NCIH1573_LUNG,MDM2,ATM,MDM2;ATM,-0.03,1
55808,NCIH1573_LUNG,MDM2,CDKN1A,MDM2;CDKN1A,0.2,1
55809,NCIH1573_LUNG,MDM2,DAXX,MDM2;DAXX,-0.14,1
55810,NCIH1573_LUNG,MDM2,SRC,MDM2;SRC,-0.29,1
55811,NCIH1573_LUNG,MDM2,EP300,MDM2;EP300,-0.12,1
55812,NCIH1573_LUNG,MDM2,EZH2,MDM2;EZH2,-0.13,1
55813,NCIH1573_LUNG,MDM2,RPL5,MDM2;RPL5,-1.2,1
55814,NCIH1573_LUNG,MDM2,PPM1D,MDM2;PPM1D,-0.01,1
55815,NCIH1573_LUNG,FANCF,FANCD2,FANCF;FANCD2,-0.35,1
55816,NCIH1573_LUNG,FANCF,FANCC,FANCF;FANCC,0.38,1
55817,NCIH1573_LUNG,FANCF,ERCC4,FANCF;ERCC4,-0.22,1
55818,NCIH1573_LUNG,TFG,TPM3,TFG;TPM3,0.46,1
55819,NCIH1573_LUNG,RAD21,MSH6,RAD21;MSH6,0.17,1
55820,NCIH1573_LUNG,NTHL1,MUTYH,NTHL1;MUTYH,0.35,1
55821,NCIH1573_LUNG,KAT7,KAT6A,KAT7;KAT6A,0.15,1
55822,NCIH1573_LUNG,KAT7,KAT6B,KAT7;KAT6B,0.77,1
55823,NCIH1573_LUNG,MTOR,TSC2,MTOR;TSC2,0.16,1
55824,NCIH1573_LUNG,MTOR,PIK3CA,MTOR;PIK3CA,0.02,1
55825,NCIH1573_LUNG,MTOR,STAT3,MTOR;STAT3,0.01,1
55826,NCIH1573_LUNG,MTOR,TSC1,MTOR;TSC1,0.13,1
55827,NCIH1573_LUNG,MTOR,PIK3R1,MTOR;PIK3R1,0.04,1
55828,NCIH1573_LUNG,MTOR,AKT1,MTOR;AKT1,0.02,1
55829,NCIH1573_LUNG,MTOR,RHOA,MTOR;RHOA,-0.3,1
55830,NCIH1573_LUNG,MTOR,HSP90AB1,MTOR;HSP90AB1,-0.03,1
55831,NCIH1573_LUNG,MTOR,PIK3CB,MTOR;PIK3CB,0.01,1
55832,NCIH1573_LUNG,MTOR,GPHN,MTOR;GPHN,-0.02,1
55833,NCIH1573_LUNG,CDKN1B,MAPK1,CDKN1B;MAPK1,-0.14,1
55834,NCIH1573_LUNG,CDKN1B,MYC,CDKN1B;MYC,-0.2,1
55835,NCIH1573_LUNG,CDKN1B,CCND3,CDKN1B;CCND3,0.16,1
55836,NCIH1573_LUNG,CDKN1B,CDKN1A,CDKN1B;CDKN1A,0.04,1
55837,NCIH1573_LUNG,CDKN1B,FOXO3,CDKN1B;FOXO3,0.07,1
55838,NCIH1573_LUNG,CDKN1B,RHOA,CDKN1B;RHOA,-0.41,1
55839,NCIH1573_LUNG,CDKN1B,AKT1,CDKN1B;AKT1,-0.02,1
55840,NCIH1573_LUNG,CDKN1B,XPO1,CDKN1B;XPO1,-0.51,1
55841,NCIH1573_LUNG,SMAD3,MAPK1,SMAD3;MAPK1,0.01,1
55842,NCIH1573_LUNG,SMAD3,EP300,SMAD3;EP300,0.06,1
55843,NCIH1573_LUNG,SMAD3,STAT3,SMAD3;STAT3,0.02,1
55844,NCIH1573_LUNG,SMAD3,MYC,SMAD3;MYC,0.01,1
55845,NCIH1573_LUNG,SMAD3,CDKN1A,SMAD3;CDKN1A,0.01,1
55846,NCIH1573_LUNG,SMAD3,JUN,SMAD3;JUN,0.01,1
55847,NCIH1573_LUNG,SMAD3,ACVR1B,SMAD3;ACVR1B,0.06,1
55848,NCIH1573_LUNG,SMAD3,ACVR1,SMAD3;ACVR1,-0.1,1
55849,NCIH1573_LUNG,SMAD3,WWTR1,SMAD3;WWTR1,-0.1,1
55850,NCIH1573_LUNG,SMAD3,FOXO3,SMAD3;FOXO3,0.15,1
55851,NCIH1573_LUNG,SMAD3,AKT1,SMAD3;AKT1,-0.04,1
55852,NCIH1573_LUNG,SMAD3,CTNNB1,SMAD3;CTNNB1,0.0,1
55853,NCIH1573_LUNG,MUTYH,MSH2,MUTYH;MSH2,-0.04,1
55854,NCIH1573_LUNG,MUTYH,MSH6,MUTYH;MSH6,-0.13,1
55855,NCIH1573_LUNG,MUTYH,PMS2,MUTYH;PMS2,0.14,1
55856,NCIH1573_LUNG,MUTYH,POLD1,MUTYH;POLD1,-0.0,1
55857,NCIH1573_LUNG,CTNNB1,BCL9,CTNNB1;BCL9,-0.07,1
55858,NCIH1573_LUNG,CTNNB1,RARA,CTNNB1;RARA,-0.03,1
55859,NCIH1573_LUNG,CTNNB1,AXIN1,CTNNB1;AXIN1,-0.18,1
55860,NCIH1573_LUNG,CTNNB1,TCF3,CTNNB1;TCF3,-0.37,1
55861,NCIH1573_LUNG,CTNNB1,EP300,CTNNB1;EP300,0.12,1
55862,NCIH1573_LUNG,CTNNB1,PIK3CA,CTNNB1;PIK3CA,-0.08,1
55863,NCIH1573_LUNG,CTNNB1,STAT3,CTNNB1;STAT3,0.07,1
55864,NCIH1573_LUNG,CTNNB1,CTNNA1,CTNNB1;CTNNA1,-0.45,1
55865,NCIH1573_LUNG,CTNNB1,EZH2,CTNNB1;EZH2,-0.02,1
55866,NCIH1573_LUNG,CTNNB1,FOXO3,CTNNB1;FOXO3,0.14,1
55867,NCIH1573_LUNG,CTNNB1,CDC73,CTNNB1;CDC73,-0.14,1
55868,NCIH1573_LUNG,CTNNB1,JUN,CTNNB1;JUN,-0.11,1
55869,NCIH1573_LUNG,CTNNB1,SRC,CTNNB1;SRC,-0.18,1
55870,NCIH1573_LUNG,CTNNB1,XPO1,CTNNB1;XPO1,-0.3,1
55871,NCIH1573_LUNG,CTNNB1,RHOA,CTNNB1;RHOA,-0.18,1
55872,NCIH1573_LUNG,CTNNB1,FAT1,CTNNB1;FAT1,0.08,1
55873,NCIH1573_LUNG,CTNNB1,HRAS,CTNNB1;HRAS,0.02,1
55874,NCIH1573_LUNG,CTNNB1,PIK3R1,CTNNB1;PIK3R1,-0.09,1
55875,NCIH1573_LUNG,CTNNB1,AKT1,CTNNB1;AKT1,0.05,1
55876,NCIH1573_LUNG,CTNNB1,MYC,CTNNB1;MYC,0.0,1
55877,NCIH1573_LUNG,CTNNB1,TCF7L2,CTNNB1;TCF7L2,0.19,1
55878,NCIH1573_LUNG,CTNNB1,PTPN11,CTNNB1;PTPN11,-0.11,1
55879,NCIH1573_LUNG,STAT3,MAPK1,STAT3;MAPK1,0.18,1
55880,NCIH1573_LUNG,STAT3,EP300,STAT3;EP300,0.05,1
55881,NCIH1573_LUNG,STAT3,PIK3CA,STAT3;PIK3CA,-0.01,1
55882,NCIH1573_LUNG,STAT3,PTPN11,STAT3;PTPN11,-0.07,1
55883,NCIH1573_LUNG,STAT3,AKT1,STAT3;AKT1,0.27,1
55884,NCIH1573_LUNG,STAT3,FOXO3,STAT3;FOXO3,0.19,1
55885,NCIH1573_LUNG,STAT3,PIK3R1,STAT3;PIK3R1,-0.02,1
55886,NCIH1573_LUNG,STAT3,CDKN1A,STAT3;CDKN1A,0.21,1
55887,NCIH1573_LUNG,STAT3,MYC,STAT3;MYC,0.2,1
55888,NCIH1573_LUNG,STAT3,SRC,STAT3;SRC,0.05,1
55889,NCIH1573_LUNG,STAT3,HSP90AB1,STAT3;HSP90AB1,0.07,1
55890,NCIH1573_LUNG,STAT3,EZH2,STAT3;EZH2,-0.04,1
55891,NCIH1573_LUNG,STAT3,JUN,STAT3;JUN,0.13,1
55892,NCIH1573_LUNG,BCLAF1,THRAP3,BCLAF1;THRAP3,0.64,1
55893,NCIH1573_LUNG,NCOA2,RARA,NCOA2;RARA,-0.0,1
55894,NCIH1573_LUNG,NCOA2,EP300,NCOA2;EP300,-0.43,1
55895,NCIH1573_LUNG,NCOA2,KAT6A,NCOA2;KAT6A,-0.02,1
55896,NCIH1573_LUNG,NCOA2,NCOR2,NCOA2;NCOR2,0.13,1
55897,NCIH1573_LUNG,NCOA2,NCOA1,NCOA2;NCOA1,0.44,1
55898,NCIH1573_LUNG,KTN1,RHOA,KTN1;RHOA,0.13,1
55899,NCIH1573_LUNG,VHL,ARNT,VHL;ARNT,0.26,1
55900,NCIH1573_LUNG,VHL,EP300,VHL;EP300,-0.39,1
55901,NCIH1573_LUNG,VHL,BRD4,VHL;BRD4,-0.49,1
55902,NCIH1573_LUNG,MSH2,PMS2,MSH2;PMS2,0.16,1
55903,NCIH1573_LUNG,MSH2,POLD1,MSH2;POLD1,0.08,1
55904,NCIH1573_LUNG,MSH2,FEN1,MSH2;FEN1,0.25,1
55905,NCIH1573_LUNG,MSH2,MSH6,MSH2;MSH6,0.06,1
55906,NCIH1573_LUNG,MSH2,ERCC4,MSH2;ERCC4,-0.04,1
55907,NCIH1573_LUNG,MSH2,XPA,MSH2;XPA,0.22,1
55908,NCIH1573_LUNG,MSH2,FANCD2,MSH2;FANCD2,-0.07,1
55909,NCIH1573_LUNG,MSH2,MYC,MSH2;MYC,-0.26,1
55910,NCIH1573_LUNG,MSH2,ATM,MSH2;ATM,-0.05,1
55911,NCIH1573_LUNG,MSH2,ATR,MSH2;ATR,0.15,1
55912,NCIH1573_LUNG,MSH2,PMS1,MSH2;PMS1,0.29,1
55913,NCIH1573_LUNG,MSH2,POLE,MSH2;POLE,0.14,1
55914,NCIH1573_LUNG,ABI1,SRC,ABI1;SRC,-0.38,1
55915,NCIH1573_LUNG,EIF1AX,RPL5,EIF1AX;RPL5,-0.58,1
55916,NCIH1573_LUNG,KAT6A,EP300,KAT6A;EP300,-1.25,1
55917,NCIH1573_LUNG,KAT6A,KAT6B,KAT6A;KAT6B,-0.3,1
55918,NCIH1573_LUNG,HMGA1,JUN,HMGA1;JUN,0.23,1
55919,NCIH1573_LUNG,FUS,SFPQ,FUS;SFPQ,0.22,1
55920,NCIH1573_LUNG,FUS,CREB3L2,FUS;CREB3L2,0.06,1
55921,NCIH1573_LUNG,FUS,PABPC1,FUS;PABPC1,-0.1,1
55922,NCIH1573_LUNG,FUS,NONO,FUS;NONO,0.23,1
55923,NCIH1573_LUNG,FUS,EWSR1,FUS;EWSR1,0.29,1
55924,NCIH1573_LUNG,FUS,HNRNPA2B1,FUS;HNRNPA2B1,0.22,1
55925,NCIH1573_LUNG,ACVR1,ACVR1B,ACVR1;ACVR1B,0.36,1
55926,NCIH1573_LUNG,BRAF,MAPK1,BRAF;MAPK1,-1.1,1
55927,NCIH1573_LUNG,BRAF,PIK3CA,BRAF;PIK3CA,-1.41,1
55928,NCIH1573_LUNG,BRAF,YWHAE,BRAF;YWHAE,-2.29,1
55929,NCIH1573_LUNG,BRAF,NF1,BRAF;NF1,-1.4,1
55930,NCIH1573_LUNG,BRAF,HSP90AB1,BRAF;HSP90AB1,-1.73,1
55931,NCIH1573_LUNG,BRAF,RAF1,BRAF;RAF1,-0.64,1
55932,NCIH1573_LUNG,BRAF,HRAS,BRAF;HRAS,-1.16,1
55933,NCIH1573_LUNG,BRAF,PTPN11,BRAF;PTPN11,-1.25,1
55934,NCIH1573_LUNG,TFE3,PRCC,TFE3;PRCC,0.35,1
55935,NCIH1573_LUNG,TFE3,SFPQ,TFE3;SFPQ,-0.89,1
55936,NCIH1573_LUNG,HLA-A,CALR,HLA-A;CALR,0.23,1
55937,NCIH1573_LUNG,HLA-A,B2M,HLA-A;B2M,0.54,1
55938,NCIH1573_LUNG,TCF7L2,BCL9,TCF7L2;BCL9,-0.33,1
55939,NCIH1573_LUNG,TCF7L2,AXIN1,TCF7L2;AXIN1,0.17,1
55940,NCIH1573_LUNG,TCF7L2,EP300,TCF7L2;EP300,-0.39,1
55941,NCIH1573_LUNG,TCF7L2,MYC,TCF7L2;MYC,-0.33,1
55942,NCIH1573_LUNG,TSC1,MAPK1,TSC1;MAPK1,-1.13,1
55943,NCIH1573_LUNG,TSC1,TSC2,TSC1;TSC2,0.15,1
55944,NCIH1573_LUNG,TSC1,AKT1,TSC1;AKT1,-0.97,1
55945,NCIH1573_LUNG,NFE2L2,EP300,NFE2L2;EP300,0.03,1
55946,NCIH1573_LUNG,NFE2L2,JUN,NFE2L2;JUN,0.17,1
55947,NCIH1573_LUNG,NFE2L2,AKT1,NFE2L2;AKT1,0.09,1
55948,NCIH1573_LUNG,NFE2L2,DDIT3,NFE2L2;DDIT3,0.34,1
55949,NCIH1573_LUNG,NFE2L2,MYC,NFE2L2;MYC,0.08,1
55950,NCIH1573_LUNG,BRD4,EP300,BRD4;EP300,-0.44,1
55951,NCIH1573_LUNG,BRD4,BRD3,BRD4;BRD3,-0.23,1
55952,NCIH1573_LUNG,BRD4,KMT2A,BRD4;KMT2A,-0.48,1
55953,NCIH1573_LUNG,BRD4,PSIP1,BRD4;PSIP1,-0.36,1
55954,NCIH1573_LUNG,BRD4,FOXO3,BRD4;FOXO3,-0.39,1
55955,NCIH1573_LUNG,BRD4,EZH2,BRD4;EZH2,-0.22,1
55956,NCIH1573_LUNG,BRD4,MYC,BRD4;MYC,-0.47,1
55957,NCIH1573_LUNG,AFF4,ELL,AFF4;ELL,0.48,1
55958,NCIH1573_LUNG,AFF4,TCEA1,AFF4;TCEA1,0.16,1
55959,NCIH1573_LUNG,AFF4,CDC73,AFF4;CDC73,0.09,1
55960,NCIH1573_LUNG,AFF4,KMT2A,AFF4;KMT2A,-0.24,1
55961,NCIH1573_LUNG,RPL22,RPL5,RPL22;RPL5,-1.85,1
55962,NCIH1573_LUNG,RPL22,NACA,RPL22;NACA,0.65,1
55963,NCIH1573_LUNG,DEK,DAXX,DEK;DAXX,-0.2,1
55964,NCIH1573_LUNG,DEK,SF3B1,DEK;SF3B1,-0.14,1
55965,NCIH1573_LUNG,ITGAV,SRC,ITGAV;SRC,-0.25,1
55966,NCIH1573_LUNG,SMARCB1,KMT2A,SMARCB1;KMT2A,-0.21,1
55967,NCIH1573_LUNG,SMARCB1,PBRM1,SMARCB1;PBRM1,0.38,1
55968,NCIH1573_LUNG,SMARCB1,SS18,SMARCB1;SS18,0.36,1
55969,NCIH1573_LUNG,SMARCB1,SMARCD1,SMARCB1;SMARCD1,0.34,1
55970,NCIH1573_LUNG,SMARCB1,MYC,SMARCB1;MYC,-0.25,1
55971,NCIH1573_LUNG,SMARCB1,ARID1B,SMARCB1;ARID1B,0.37,1
55972,NCIH1573_LUNG,XPA,MSH6,XPA;MSH6,-0.23,1
55973,NCIH1573_LUNG,XPA,EP300,XPA;EP300,-1.37,1
55974,NCIH1573_LUNG,XPA,PMS2,XPA;PMS2,-0.17,1
55975,NCIH1573_LUNG,XPA,ATM,XPA;ATM,-0.18,1
55976,NCIH1573_LUNG,XPA,FANCD2,XPA;FANCD2,-0.23,1
55977,NCIH1573_LUNG,XPA,ERCC4,XPA;ERCC4,0.03,1
55978,NCIH1573_LUNG,XPA,TCEA1,XPA;TCEA1,-0.93,1
55979,NCIH1573_LUNG,XPA,RECQL4,XPA;RECQL4,-0.15,1
55980,NCIH1573_LUNG,EWSR1,ATF1,EWSR1;ATF1,0.22,1
55981,NCIH1573_LUNG,EWSR1,HNRNPA2B1,EWSR1;HNRNPA2B1,0.13,1
55982,NCIH1573_LUNG,EWSR1,SFPQ,EWSR1;SFPQ,0.16,1
55983,NCIH1573_LUNG,PTPN11,MAPK1,PTPN11;MAPK1,-0.31,1
55984,NCIH1573_LUNG,PTPN11,PIK3CA,PTPN11;PIK3CA,0.24,1
55985,NCIH1573_LUNG,PTPN11,NF1,PTPN11;NF1,-0.07,1
55986,NCIH1573_LUNG,PTPN11,SRC,PTPN11;SRC,-0.18,1
55987,NCIH1573_LUNG,PTPN11,HRAS,PTPN11;HRAS,0.14,1
55988,NCIH1573_LUNG,PTPN11,PIK3R1,PTPN11;PIK3R1,0.3,1
55989,NCIH1573_LUNG,PTPN11,PIK3CB,PTPN11;PIK3CB,0.26,1
55990,NCIH1573_LUNG,NCOR2,RARA,NCOR2;RARA,0.12,1
55991,NCIH1573_LUNG,NCOR2,EP300,NCOR2;EP300,-0.13,1
55992,NCIH1573_LUNG,NCOR2,RBM15,NCOR2;RBM15,0.18,1
55993,NCIH1573_LUNG,NCOR2,NCOA1,NCOR2;NCOA1,0.37,1
55994,NCIH1573_LUNG,B2M,CALR,B2M;CALR,0.35,1
55995,NCIH1573_LUNG,KMT2C,EP300,KMT2C;EP300,-1.55,1
55996,NCIH1573_LUNG,KMT2C,SETD1B,KMT2C;SETD1B,0.28,1
55997,NCIH1573_LUNG,KMT2C,KMT2A,KMT2C;KMT2A,-0.83,1
55998,NCIH1573_LUNG,KMT2C,KDM6A,KMT2C;KDM6A,-0.47,1
55999,NCIH1573_LUNG,IDH1,SDHA,IDH1;SDHA,0.44,1
56000,NCIH1573_LUNG,IDH1,IDH2,IDH1;IDH2,0.58,1
56001,NCIH1573_LUNG,IDH1,FH,IDH1;FH,0.44,1
56002,NCIH1573_LUNG,IDH1,SDHB,IDH1;SDHB,0.41,1
56003,NCIH1573_LUNG,ARNT,EP300,ARNT;EP300,-0.16,1
56004,NCIH1573_LUNG,NACA,RPL5,NACA;RPL5,0.41,1
56005,NCIH1573_LUNG,PIK3CB,PLCG1,PIK3CB;PLCG1,0.27,1
56006,NCIH1573_LUNG,PIK3CB,PIK3CA,PIK3CB;PIK3CA,0.39,1
56007,NCIH1573_LUNG,PIK3CB,EML4,PIK3CB;EML4,0.13,1
56008,NCIH1573_LUNG,PIK3CB,SRC,PIK3CB;SRC,-0.1,1
56009,NCIH1573_LUNG,PIK3CB,RAF1,PIK3CB;RAF1,0.12,1
56010,NCIH1573_LUNG,PIK3CB,HRAS,PIK3CB;HRAS,0.22,1
56011,NCIH1573_LUNG,PIK3CB,PIK3R1,PIK3CB;PIK3R1,0.45,1
56012,NCIH1573_LUNG,PIK3CB,AKT1,PIK3CB;AKT1,-0.06,1
56013,NCIH1573_LUNG,TMEM127,NF1,TMEM127;NF1,-0.59,1
56014,NCIH1573_LUNG,TMEM127,SDHC,TMEM127;SDHC,0.13,1
56015,NCIH1573_LUNG,TMEM127,SDHB,TMEM127;SDHB,0.08,1
56016,NCIH1573_LUNG,FANCD2,MSH6,FANCD2;MSH6,-0.21,1
56017,NCIH1573_LUNG,FANCD2,NBN,FANCD2;NBN,0.12,1
56018,NCIH1573_LUNG,FANCD2,ATM,FANCD2;ATM,-0.16,1
56019,NCIH1573_LUNG,FANCD2,WRN,FANCD2;WRN,-0.01,1
56020,NCIH1573_LUNG,FANCD2,FOXO3,FANCD2;FOXO3,-0.28,1
56021,NCIH1573_LUNG,FANCD2,FANCC,FANCD2;FANCC,-0.04,1
56022,NCIH1573_LUNG,FANCD2,ATR,FANCD2;ATR,0.35,1
56023,NCIH1573_LUNG,FANCD2,ERCC4,FANCD2;ERCC4,0.15,1
56024,NCIH1573_LUNG,FIP1L1,CLP1,FIP1L1;CLP1,0.75,1
56025,NCIH1573_LUNG,POLG,POLQ,POLG;POLQ,0.33,1
56026,NCIH1573_LUNG,POLG,POLE,POLG;POLE,0.08,1
56027,NCIH1573_LUNG,POLG,POLD1,POLG;POLD1,-0.0,1
56028,NCIH1573_LUNG,DAXX,FADD,DAXX;FADD,-0.01,1
56029,NCIH1573_LUNG,AXIN1,AKT1,AXIN1;AKT1,-0.39,1
56030,NCIH1573_LUNG,GMPS,ATIC,GMPS;ATIC,-0.59,1
56031,NCIH1573_LUNG,GMPS,CANT1,GMPS;CANT1,0.17,1
56032,NCIH1573_LUNG,MYC,MAPK1,MYC;MAPK1,0.06,1
56033,NCIH1573_LUNG,MYC,EP300,MYC;EP300,0.09,1
56034,NCIH1573_LUNG,MYC,ATM,MYC;ATM,-0.02,1
56035,NCIH1573_LUNG,MYC,EZH2,MYC;EZH2,-0.0,1
56036,NCIH1573_LUNG,MYC,FOXO3,MYC;FOXO3,0.2,1
56037,NCIH1573_LUNG,MYC,JUN,MYC;JUN,0.05,1
56038,NCIH1573_LUNG,MYC,HSP90AB1,MYC;HSP90AB1,-0.12,1
56039,NCIH1573_LUNG,MYC,CDKN1A,MYC;CDKN1A,-0.03,1
56040,NCIH1573_LUNG,MYC,HRAS,MYC;HRAS,-0.15,1
56041,NCIH1573_LUNG,MYC,AKT1,MYC;AKT1,0.17,1
56042,NCIH1573_LUNG,NONO,SFPQ,NONO;SFPQ,0.37,1
56043,NCIH1573_LUNG,NONO,HNRNPA2B1,NONO;HNRNPA2B1,0.32,1
56044,NCIH1573_LUNG,MTCP1,AKT1,MTCP1;AKT1,-0.45,1
56045,NCIH1573_LUNG,RAF1,MAPK1,RAF1;MAPK1,-0.03,1
56046,NCIH1573_LUNG,RAF1,PIK3CA,RAF1;PIK3CA,-0.06,1
56047,NCIH1573_LUNG,RAF1,YWHAE,RAF1;YWHAE,-0.71,1
56048,NCIH1573_LUNG,RAF1,HSP90AB1,RAF1;HSP90AB1,-0.29,1
56049,NCIH1573_LUNG,RAF1,SRC,RAF1;SRC,-0.03,1
56050,NCIH1573_LUNG,RAF1,RHOA,RAF1;RHOA,-0.2,1
56051,NCIH1573_LUNG,RAF1,HRAS,RAF1;HRAS,0.07,1
56052,NCIH1573_LUNG,RAF1,AKT1,RAF1;AKT1,0.08,1
56053,NCIH1573_LUNG,RAF1,PIK3R1,RAF1;PIK3R1,0.15,1
56054,NCIH1573_LUNG,DNAJB1,HSP90AB1,DNAJB1;HSP90AB1,-0.01,1
56055,NCIH1573_LUNG,RECQL4,MSH6,RECQL4;MSH6,0.11,1
56056,NCIH1573_LUNG,RECQL4,ATM,RECQL4;ATM,0.12,1
56057,NCIH1573_LUNG,RECQL4,FEN1,RECQL4;FEN1,0.37,1
56058,NCIH1573_LUNG,RECQL4,ATR,RECQL4;ATR,0.31,1
56059,NCIH1573_LUNG,GNA11,PLCG1,GNA11;PLCG1,-0.07,1
56060,NCIH1573_LUNG,IDH2,SDHA,IDH2;SDHA,0.28,1
56061,NCIH1573_LUNG,IDH2,FH,IDH2;FH,0.28,1
56062,NCIH1573_LUNG,IDH2,SDHB,IDH2;SDHB,0.21,1
56063,NCIH1573_LUNG,NFKB2,NFKBIE,NFKB2;NFKBIE,0.39,1
56064,NCIH1573_LUNG,TCEA1,ELL,TCEA1;ELL,0.37,1
56065,NCIH1573_LUNG,TCEA1,EP300,TCEA1;EP300,-0.54,1
56066,NCIH1573_LUNG,TCEA1,CDC73,TCEA1;CDC73,0.34,1
56067,NCIH1573_LUNG,TSC2,MAPK1,TSC2;MAPK1,-0.12,1
56068,NCIH1573_LUNG,TSC2,AKT1,TSC2;AKT1,-0.12,1
56069,NCIH1573_LUNG,ELK4,MAPK1,ELK4;MAPK1,-0.48,1
56070,NCIH1573_LUNG,POLD1,MSH6,POLD1;MSH6,-0.03,1
56071,NCIH1573_LUNG,POLD1,PMS2,POLD1;PMS2,0.2,1
56072,NCIH1573_LUNG,POLD1,ATM,POLD1;ATM,-0.25,1
56073,NCIH1573_LUNG,POLD1,WRN,POLD1;WRN,-0.06,1
56074,NCIH1573_LUNG,POLD1,FEN1,POLD1;FEN1,0.24,1
56075,NCIH1573_LUNG,POLD1,ERCC4,POLD1;ERCC4,-0.08,1
56076,NCIH1573_LUNG,POLD1,POLE,POLD1;POLE,0.34,1
56077,NCIH1573_LUNG,POLD1,PMS1,POLD1;PMS1,0.31,1
56078,NCIH1573_LUNG,RANBP2,KIF5B,RANBP2;KIF5B,-0.84,1
56079,NCIH1573_LUNG,RANBP2,XPO1,RANBP2;XPO1,-0.3,1
56080,NCIH1573_LUNG,PABPC1,RPL5,PABPC1;RPL5,0.06,1
56081,NCIH1573_LUNG,CASP9,FADD,CASP9;FADD,-0.16,1
56082,NCIH1573_LUNG,CASP9,CASP8,CASP9;CASP8,-0.07,1
56083,NCIH1573_LUNG,CASP9,AKT1,CASP9;AKT1,-0.44,1
