,Edge,U,pval,adj_pvals
0,SBDS;RPL5,122.5,0.7661592936990378,1.0
3709,ATIC;NT5C2,111.0,0.4952661743931075,1.0
3710,ATIC;EML4,137.0,0.8762807491950255,1.0
3711,ATIC;WDCP,119.5,0.6592423277968886,1.0
3712,FAT1;PIK3CA,124.5,0.8176140762946273,1.0
3713,FAT1;KMT2D,109.5,0.4654263952157446,1.0
3714,UBR5;PABPC1,119.5,0.6888422633009459,1.0
3715,UBR5;QKI,125.5,0.8400355025188464,1.0
3716,UBR5;CHEK2,154.0,0.47288982342302666,1.0
3717,UBR5;FBXO11,122.0,0.7469949782602394,1.0
3718,UBR5;SETD2,147.5,0.6157487088783966,1.0
3719,WWTR1;YWHAE,138.0,0.8555307430379788,1.0
3720,WWTR1;CAMTA1,144.0,0.7024360405503293,1.0
3721,WWTR1;PPP2R1A,140.5,0.791109342006886,1.0
3722,WWTR1;SMAD3,147.0,0.6298247160142658,1.0
3723,WWTR1;SMAD4,139.0,0.828935733816206,1.0
3724,WWTR1;ABL1,146.5,0.6422397736345364,1.0
3725,WWTR1;LATS2,131.5,1.0,1.0
3726,SRSF3;FUS,117.5,0.6158839233976503,1.0
3727,SRSF3;NONO,100.5,0.2766573781667854,1.0
3728,SRSF3;PCBP1,117.5,0.6193035826888305,1.0
3729,SRSF3;PABPC1,95.0,0.20738751699297808,1.0
3730,SRSF3;SFPQ,129.0,0.9285594262094872,1.0
3731,SRSF3;TPR,99.5,0.27123181659384565,1.0
3732,SRSF3;FUBP1,103.0,0.30733609827036645,1.0
3733,SRSF3;BCLAF1,122.0,0.7343340570151563,1.0
3734,SRSF3;SRSF2,120.0,0.6746556143885107,1.0
3735,ERCC5;MLH1,172.0,0.18519883818166227,1.0
3736,ERCC5;MSH6,140.5,0.7913968030121865,1.0
3737,ERCC5;PALB2,157.0,0.4134745934847922,1.0
3738,ERCC5;EP300,173.0,0.17960501662730655,1.0
3739,ERCC5;WRN,169.0,0.22402459725008828,1.0
3740,ERCC5;XPA,163.5,0.24377393955105287,1.0
3741,ERCC5;ERCC2,167.0,0.23730386664846503,1.0
3742,ERCC5;PMS1,165.0,0.25920918985901265,1.0
3743,ERCC5;BRCA1,176.0,0.1488482108445325,1.0
3744,ERCC5;TCEA1,162.5,0.31865237013333436,1.0
3745,BMPR1A;MLH1,181.0,0.10829188890290792,1.0
3746,BMPR1A;MSH6,164.0,0.29857534166516675,1.0
3747,BMPR1A;ACVR2A,156.5,0.4270436597447098,1.0
3748,BMPR1A;STK11,186.0,0.07410636426072548,1.0
3749,BMPR1A;SMAD3,177.5,0.1354559372272895,1.0
3750,BMPR1A;SMAD4,178.5,0.12438578500593064,1.0
3751,BMPR1A;TGFBR2,126.5,0.8683430773647475,1.0
3752,BMPR1A;MUTYH,179.5,0.11956689731766573,1.0
3753,BMPR1A;TFRC,128.0,0.9080935033040423,1.0
3754,TPR;KIF5B,114.5,0.5586049631256376,1.0
3755,TPR;EML4,131.5,1.0,1.0
3756,TPR;NUP214,135.5,0.9187769518202178,1.0
3757,MLLT1;TCEA1,132.0,1.0,1.0
3758,MLLT1;BRD4,139.0,0.8302607595671461,1.0
3759,MLLT1;BCOR,131.0,0.9868614691009875,1.0
3760,MLLT1;POLR2A,136.0,0.9080935033040423,1.0
3761,MLLT1;AFDN,123.5,0.7919592916650358,1.0
3762,MLLT1;AFF1,131.5,1.0,1.0
3763,MLLT1;ABL1,127.5,0.8950398224754232,1.0
3764,MLLT1;KAT6A,126.5,0.8688764586004184,1.0
3765,MLLT1;SMARCB1,120.0,0.7043307496411981,1.0
3766,MLLT1;MEN1,127.0,0.8821129330665947,1.0
3767,MLLT1;AFF4,121.5,0.7364550754327386,1.0
3768,SDHC;TMEM127,116.5,0.607404949668114,1.0
3769,SDHC;SDHA,75.0,0.06119950498141126,1.0
3770,SDHC;NF1,176.0,0.13927611034020326,1.0
3771,SDHC;AKT1,165.5,0.2710572746243659,1.0
3772,LSM14A;PABPC1,131.5,1.0,1.0
3773,LSM14A;SFPQ,149.0,0.5675987252160717,1.0
3774,ITGAV;RHOA,148.5,0.5977904524879647,1.0
3775,ITGAV;SRC,146.0,0.6564672183382938,1.0
3776,ITGAV;COL3A1,151.0,0.5404664604280254,1.0
3777,ITGAV;AFDN,132.0,1.0,1.0
3778,ERCC2;MLH1,136.0,0.90597964718245,1.0
3779,ERCC2;MSH6,127.0,0.8818924007765864,1.0
3780,ERCC2;BRIP1,155.5,0.4336018112931703,1.0
3781,ERCC2;WRN,153.5,0.47486501115594837,1.0
3782,ERCC2;FUBP1,111.5,0.5057865253925631,1.0
3783,ERCC2;XPA,157.5,0.38245836030161107,1.0
3784,ERCC2;CHEK2,153.0,0.49493937475274163,1.0
3785,ERCC2;TCEA1,102.0,0.32320863595289706,1.0
3786,ERCC2;POLR2A,113.0,0.535314846771978,1.0
3787,ERCC2;BRCA1,149.0,0.5839324533890058,1.0
3788,ERCC2;MUTYH,132.5,1.0,1.0
3789,TOP1;BRD4,113.5,0.5381149491331689,1.0
3790,TOP1;SUB1,117.0,0.6218566807432067,1.0
3791,TOP1;NONO,121.5,0.7340871421379953,1.0
3792,TOP1;RAD21,138.5,0.8354232682838283,1.0
3793,TOP1;WRN,136.5,0.8932018127434964,1.0
3794,TOP1;SFPQ,96.5,0.2423777335099363,1.0
3795,TOP1;JUN,95.5,0.23091318627270074,1.0
3796,TOP1;DEK,111.0,0.49045535943317065,1.0
3797,TOP1;CHD4,115.0,0.5769935312979352,1.0
3798,TOP1;BRCA1,140.5,0.7890818230249068,1.0
3799,CD209;ARHGEF12,106.5,0.409045884798922,1.0
3800,CD209;RHOA,109.5,0.46873660779288473,1.0
3801,FUS;SFPQ,181.0,0.08640360632681547,1.0
3802,FUS;CREB3L2,140.0,0.7979247619067339,1.0
3803,FUS;PABPC1,104.5,0.2781792322431732,1.0
3804,FUS;ATF1,179.0,0.10812803690715113,1.0
3805,FUS;NONO,147.5,0.5994348762699091,1.0
3806,FUS;SRSF2,170.5,0.19427722777305445,1.0
3807,FUS;THRAP3,131.5,1.0,1.0
3808,FUS;EP300,173.5,0.1720780795161876,1.0
3809,FUS;SMARCB1,157.5,0.4050174272351197,1.0
3810,FUS;PCBP1,128.5,0.9102953509810022,1.0
3811,FUS;QKI,124.0,0.7771135680468796,1.0
3812,FUS;DROSHA,180.5,0.10310141306520429,1.0
3813,FUS;AKT1,169.0,0.22643546430923378,1.0
3814,CBLB;PIK3CA,107.5,0.42238363778347376,1.0
3815,CBLB;SH3GL1,112.5,0.5285950240309333,1.0
3816,CBLB;PIK3R1,110.0,0.4708329505918837,1.0
3817,CBLB;PIK3CB,119.0,0.6741359274256447,1.0
3818,SMARCD1;BRD4,117.0,0.6269602136611517,1.0
3819,SMARCD1;DNMT3A,157.5,0.3913831011865746,1.0
3820,SMARCD1;NCOR1,147.0,0.6216943196009455,1.0
3821,SMARCD1;SMARCE1,152.5,0.47190362255031704,1.0
3822,SMARCD1;SS18L1,171.0,0.20108271951916,1.0
3823,SMARCD1;ARID2,175.5,0.14545991240516182,1.0
3824,SMARCD1;SMARCB1,171.5,0.19459928997918507,1.0
3825,SMARCD1;JUN,114.5,0.5679689921938871,1.0
3826,SMARCD1;CHD4,103.0,0.3406220235591262,1.0
3827,SMARCD1;SS18,178.5,0.11499889319461314,1.0
3828,KAT6A;KAT7,85.5,0.1231502044695776,1.0
3829,KAT6A;EP300,103.5,0.34720064913798043,1.0
3830,KAT6A;KMT2D,99.0,0.2719822157161902,1.0
3831,KAT6A;AKT1,85.0,0.12175974204958612,1.0
3832,KAT6A;NCOA2,99.5,0.2851549392186655,1.0
3833,KAT6A;KAT6B,100.5,0.2992155121044101,1.0
3834,ARNT;MDM2,142.5,0.7321413128903119,1.0
3835,ARNT;EP300,162.0,0.3160270780157969,1.0
3836,ARNT;EPAS1,143.5,0.6987322256208166,1.0
3837,ARNT;TRIP11,134.5,0.946361536135832,1.0
3838,ARNT;HSP90AA1,139.0,0.8238986041710338,1.0
3839,ARNT;HSP90AB1,146.0,0.6475362764684347,1.0
3840,ARNT;JUN,120.5,0.7100012597793397,1.0
3841,ARNT;BRCA1,152.5,0.4973314242799938,1.0
3842,ARNT;NCOA2,141.5,0.7483145249752827,1.0
3843,ARNT;AKT1,134.0,0.9592332963759106,1.0
3844,BIRC6;KIF5B,106.0,0.3820924786252139,1.0
3845,BIRC6;CASP3,141.0,0.7689074763154604,1.0
3846,BIRC6;EML4,130.0,0.9576856255581658,1.0
3847,BIRC6;USP8,143.5,0.7103571418297446,1.0
3848,TCF3;ID3,140.0,0.8039746540702012,1.0
3849,TCF3;AFF1,153.5,0.48749082122890275,1.0
3850,TCF3;EP300,157.0,0.4182136076248325,1.0
3851,TCF3;TET2,167.0,0.25313924205885585,1.0
3852,TCF3;PRDM1,143.5,0.7146494911972107,1.0
3853,TCF3;ABL1,157.5,0.40637609536839414,1.0
3854,SS18L1;SMARCE1,177.0,0.1420758012123053,1.0
3855,SS18L1;SMARCB1,172.5,0.18685714434539313,1.0
3856,TNFRSF14;PTPN6,106.5,0.40516418205094074,1.0
3857,TNFRSF14;PTPN11,110.5,0.48346109283188654,1.0
3858,EPAS1;TMEM127,117.5,0.6391175750676974,1.0
3859,EPAS1;EP300,166.0,0.26921867305766867,1.0
3860,EPAS1;HSP90AB1,160.5,0.354898274565288,1.0
3861,EPAS1;JUN,168.0,0.24090544135386338,1.0
3862,EPAS1;SMAD4,163.5,0.3059503103702541,1.0
3863,EPAS1;HSP90AA1,166.0,0.26884112099856405,1.0
3864,EPAS1;SMAD3,174.0,0.16607291760260545,1.0
3865,EPAS1;MAX,172.5,0.1822108083533449,1.0
3866,EPAS1;AKT1,177.5,0.13709789537350373,1.0
3867,EPAS1;MTOR,160.5,0.35453862430638683,1.0
3868,MEN1;PALB2,107.0,0.4180908693027534,1.0
3869,MEN1;KMT2C,92.0,0.19133330788083058,1.0
3870,MEN1;KMT2D,103.5,0.3537326119843447,1.0
3871,MEN1;SMAD3,100.0,0.2985118052682223,1.0
3872,MEN1;SETD1B,91.5,0.1867026036310423,1.0
3873,MEN1;TCF7L2,86.0,0.13304165061233714,1.0
3874,MEN1;AFDN,91.0,0.18175200894120436,1.0
3875,MEN1;NF1,89.5,0.16487689557379603,1.0
3876,MEN1;SMAD4,84.0,0.11645446346587919,1.0
3877,MEN1;MUTYH,89.0,0.1602364048704834,1.0
3878,MEN1;AKT1,91.0,0.18069927826322563,1.0
3879,MEN1;MAX,85.0,0.12490910054802654,1.0
3880,PALB2;MLH1,155.5,0.4298332458511547,1.0
3881,PALB2;MSH6,124.5,0.8169610020931763,1.0
3882,PALB2;BRIP1,166.0,0.2481830074836754,1.0
3883,PALB2;WRN,169.0,0.20266248979730817,1.0
3884,PALB2;MUTYH,186.0,0.0686711396135393,1.0
3885,PALB2;PMS1,174.5,0.15201619140631062,1.0
3886,PALB2;STK11,160.5,0.3485743684052539,1.0
3887,PALB2;FANCF,142.5,0.7385804547219931,1.0
3888,PALB2;CUL3,150.5,0.5472707220011304,1.0
3889,PALB2;CHEK2,171.0,0.19598570082541233,1.0
3890,PALB2;BRCA1,166.5,0.2589227889425386,1.0
3891,PALB2;KEAP1,161.5,0.3313685042983212,1.0
3892,PALB2;XPA,174.0,0.1653509515698386,1.0
3893,PALB2;NF1,171.0,0.20094274215760854,1.0
3894,PMS1;MLH1,140.0,0.7968688048724956,1.0
3895,PMS1;MSH6,112.0,0.5191506091595174,1.0
3896,PMS1;BRIP1,155.5,0.43596797726318837,1.0
3897,PMS1;XPA,150.0,0.5493883173927967,1.0
3898,PMS1;CHEK2,160.5,0.3491172028180032,1.0
3899,PMS1;MUTYH,128.0,0.8996610672567513,1.0
3900,PMS1;BRCA1,138.0,0.8552907106398964,1.0
3901,FIP1L1;JAK2,122.5,0.76111198367759,1.0
3902,FIP1L1;ABL1,107.5,0.41261067391829986,1.0
3903,COL3A1;TGFBR2,139.0,0.8299231915848937,1.0
3904,COL3A1;SMAD3,146.0,0.6549830422969475,1.0
3905,CCND1;NCOA2,170.5,0.199184096267094,1.0
3906,CCND1;FOXO3,143.5,0.7137964826475112,1.0
3907,CCND1;AKT2,133.0,0.9868551562435758,1.0
3908,CCND1;ARID2,108.5,0.4334301471197447,1.0
3909,CCND1;BCL6,112.0,0.5151879466311104,1.0
3910,CCND1;SMARCB1,133.0,0.9864714258820336,1.0
3911,CCND1;MTOR,122.5,0.7666466197825712,1.0
3912,CCND1;AKT1,135.0,0.9342581602447717,1.0
3913,CCND1;MAML2,196.0,0.029406676341378946,1.0
3914,CCND1;ERBB2,128.5,0.9211249888338114,1.0
3915,CCND1;ABL1,136.5,0.8950352537230121,1.0
3916,CCND1;DNMT3A,143.0,0.7293443989889368,1.0
3917,CCND1;STAT6,152.5,0.5073898767295022,1.0
3918,CCND1;MDM2,134.5,0.947410370502444,1.0
3919,CCND1;CDK6,140.0,0.8045896256488868,1.0
3920,CCND1;CHEK2,133.0,0.9867617051640304,1.0
3921,CCND1;TCF7L2,151.0,0.5281835584098932,1.0
3922,CCND1;CASP3,126.5,0.8690414604801672,1.0
3923,CCND1;HRAS,127.5,0.894971228481247,1.0
3924,CCND1;NCOA1,157.0,0.38935705448412194,1.0
3925,CCND1;BRCA1,131.5,1.0,1.0
3926,CCND1;CDKN1A,134.0,0.9600691560686028,1.0
3927,CCND1;JAK2,127.5,0.895153847751644,1.0
3928,CCND1;KLF6,122.5,0.7282181761406317,1.0
3929,CCND1;FGFR1,136.5,0.8949391718945842,1.0
3930,CCND1;PIK3CA,120.5,0.7170098008668502,1.0
3931,CCND1;SMAD4,124.0,0.8044973289029593,1.0
3932,CCND1;JUN,117.5,0.6440979534221735,1.0
3933,CCND1;HSP90AB1,132.0,1.0,1.0
3934,CCND1;EP300,139.0,0.8304652543408481,1.0
3935,CCND1;NFE2L2,183.0,0.07467850569011734,1.0
3936,CCND1;SRC,122.5,0.7667852973345267,1.0
3937,CCND1;ZEB1,149.5,0.5610579277488982,1.0
3938,CCND1;HSP90AA1,134.5,0.9474218596471627,1.0
3939,CCND1;AXIN1,132.0,1.0,1.0
3940,BCL2L12;BAX,115.5,0.5972122761856821,1.0
3941,PPP6C;PPP2R1A,152.0,0.5207416801008595,1.0
3942,GNAQ;PLCG1,134.5,0.9472440872419049,1.0
3943,GNAQ;PIK3CA,118.0,0.6562422924204481,1.0
3944,GNAQ;HRAS,113.5,0.551956452258448,1.0
3945,GNAQ;SRC,122.5,0.7666466197825712,1.0
3946,GNAQ;BAP1,96.0,0.2395386534529772,1.0
3947,GNAQ;RHOA,110.0,0.47739873817301015,1.0
3948,GNAQ;AKT1,116.5,0.6207247948714992,1.0
3949,GNAQ;GNAS,121.0,0.7293443989889368,1.0
3950,GNAQ;PRKACA,90.5,0.1721163695239113,1.0
3951,GNAQ;EIF1AX,86.5,0.13821823168844075,1.0
3952,GNAQ;ARHGEF12,122.0,0.754089983100224,1.0
3953,GNAQ;PIK3R1,125.5,0.8431138992890972,1.0
3954,RAP1GDS1;NSD3,88.5,0.145218453534095,1.0
3955,RAP1GDS1;SETBP1,99.5,0.28884817081976133,1.0
3956,RAP1GDS1;HRAS,144.5,0.6918120067180132,1.0
3957,RAP1GDS1;RHOA,131.0,0.9868401986966832,1.0
3958,RAP1GDS1;NSD1,102.5,0.3340817923722348,1.0
3959,NFE2L2;EP300,149.5,0.5619215641372548,1.0
3960,NFE2L2;CUL3,174.0,0.14079331215194218,1.0
3961,NFE2L2;CASP3,154.5,0.44528294293192283,1.0
3962,NFE2L2;HSP90AA1,174.0,0.14990523011749918,1.0
3963,NFE2L2;MTOR,170.5,0.18667466344725048,1.0
3964,NFE2L2;JUN,124.5,0.8100724208230241,1.0
3965,NFE2L2;MAFB,147.5,0.5912098434360997,1.0
3966,NFE2L2;KEAP1,165.0,0.20557292463733656,1.0
3967,NFE2L2;AKT1,167.0,0.2262473582397112,1.0
3968,NFE2L2;CDKN1A,145.5,0.6457994855592308,1.0
3969,NFE2L2;BRCA1,154.0,0.4619400564368903,1.0
3970,SH3GL1;DNM2,161.5,0.33485742334584023,1.0
3971,SH3GL1;CLTC,156.5,0.4284647894245065,1.0
3972,DEK;EP300,125.0,0.8270553295502766,1.0
3973,DEK;BRD4,140.5,0.7806308059264432,1.0
3974,DEK;NUP214,118.5,0.6572532514484611,1.0
3975,DEK;ABL1,136.5,0.8929603624406922,1.0
3976,CCNB1IP1;LPP,161.0,0.34763945691222065,1.0
3977,CCNB1IP1;COX6C,187.0,0.07165045138498423,1.0
3978,NCOA1;EP300,123.5,0.7884769194285056,1.0
3979,NCOA1;NCOR1,126.0,0.8526357817530705,1.0
3980,NCOA1;STAT6,159.5,0.369149713906916,1.0
3981,NCOA1;SMARCE1,115.0,0.5824573195019266,1.0
3982,NCOA1;JUN,101.0,0.30596172022141976,1.0
3983,NCOA1;SRC,122.5,0.7632009157107263,1.0
3984,NCOA1;PAX3,114.0,0.5626783376463314,1.0
3985,NCOA1;ASXL2,139.5,0.8135536045247873,1.0
3986,NCOA1;NCOA2,147.5,0.6107210333106554,1.0
3987,NCOA1;BRCA1,129.5,0.9467737812146266,1.0
3988,YWHAE;HSP90AB1,157.5,0.375666675485382,1.0
3989,YWHAE;USP8,124.5,0.8069665396453423,1.0
3990,YWHAE;HSP90AA1,155.0,0.3979528602360427,1.0
3991,YWHAE;CASP3,163.5,0.2257667958270544,1.0
3992,YWHAE;ABL1,153.0,0.43285994761552316,1.0
3993,YWHAE;CTNNA1,97.0,0.21032610323112277,1.0
3994,YWHAE;PIK3R1,150.5,0.522558041883169,1.0
3995,YWHAE;FOXO3,136.0,0.9009244144957046,1.0
3996,YWHAE;ARAF,132.5,1.0,1.0
3997,CHD4;KAT7,128.5,0.9167947257902448,1.0
3998,CHD4;EP300,140.0,0.8028391435305906,1.0
3999,CHD4;BRD4,140.5,0.7899383476910944,1.0
4000,CHD4;NCOR1,144.0,0.7004659682516606,1.0
4001,CHD4;NONO,155.5,0.43332277930282637,1.0
4002,CHD4;NAB2,123.0,0.7762989963080942,1.0
4003,CHD4;SUZ12,144.0,0.7010802283840076,1.0
4004,CHD4;SMARCE1,142.0,0.7416841490507408,1.0
4005,CHD4;SFPQ,90.5,0.16218770751443956,1.0
4006,CHD4;TRIM33,152.0,0.498932265841702,1.0
4007,CHD4;JUN,128.0,0.9073309738525633,1.0
4008,CHD4;TRIM27,137.0,0.8744373439922511,1.0
4009,CHD4;FBXW7,139.5,0.8143510838162713,1.0
4010,CHD4;ZFHX3,114.5,0.5677755164555655,1.0
4011,WRN;MLH1,131.0,0.9865949315744978,1.0
4012,WRN;MSH6,105.5,0.39095776704872676,1.0
4013,WRN;BRIP1,134.5,0.944354362080135,1.0
4014,WRN;XPA,150.5,0.5478105587102673,1.0
4015,WRN;LMNA,99.0,0.281060710647861,1.0
4016,WRN;CHEK2,135.5,0.9191172963339362,1.0
4017,WRN;BRCA1,131.5,1.0,1.0
4018,WRN;FANCF,118.5,0.6609093070651151,1.0
4019,WRN;POT1,87.5,0.14467806842310887,1.0
4020,WRN;MUTYH,151.0,0.5342785843129616,1.0
4021,FUBP1;PCBP1,65.5,0.021444247487721252,1.0
4022,FUBP1;SFPQ,56.5,0.00928408904556348,1.0
4023,FUBP1;SRSF2,71.5,0.024069951416658363,1.0
4024,REL;EP300,145.5,0.6687566981980004,1.0
4025,REL;STAT6,147.0,0.63315898050638,1.0
4026,REL;MYD88,152.5,0.510089698164292,1.0
4027,REL;JUN,133.5,0.9737299393269919,1.0
4028,AFDN;BAX,131.0,0.986843079113577,1.0
4029,AFDN;CTNNA1,94.5,0.22009700435961566,1.0
4030,AFDN;SRC,138.0,0.8562126861449885,1.0
4031,AFDN;HRAS,142.0,0.7541732422433575,1.0
4032,AFDN;AFF1,146.5,0.6437198906583922,1.0
4033,AFDN;PTPRC,139.5,0.8175671003036604,1.0
4034,AFDN;CTNND1,153.0,0.49692885315235813,1.0
4035,DNAJB1;MDM2,166.5,0.24254020231830586,1.0
4036,DNAJB1;HSP90AA1,150.0,0.5504938578247321,1.0
4037,DNAJB1;HSP90AB1,150.0,0.5516469427380561,1.0
4038,ETNK1;SETBP1,117.5,0.6340962331350235,1.0
4039,SUZ12;MDM2,130.5,0.973470579426237,1.0
4040,SUZ12;KMT2C,122.5,0.7645566953298645,1.0
4041,SUZ12;EP300,125.0,0.8293610311891596,1.0
4042,SUZ12;BRD4,144.5,0.6893694755053463,1.0
4043,SUZ12;DNMT3A,135.5,0.920330767508032,1.0
4044,SUZ12;NCOR1,147.0,0.6296113952137494,1.0
4045,SUZ12;SETDB1,149.5,0.5676346443023708,1.0
4046,SUZ12;RAD21,146.5,0.6406514739381386,1.0
4047,SUZ12;KMT2D,150.5,0.5463485745823284,1.0
4048,SUZ12;KDM5A,148.0,0.6071542549518829,1.0
4049,SUZ12;JUN,101.5,0.31897495168490153,1.0
4050,SUZ12;POLR2A,130.0,0.9602873770127422,1.0
4051,SUZ12;BAP1,143.0,0.7273918066562111,1.0
4052,SUZ12;SETD2,140.5,0.7897458509443822,1.0
4053,SUZ12;TET2,128.5,0.9207116130303241,1.0
4054,SUZ12;ASXL2,140.0,0.8034306981162626,1.0
4055,BCOR;BRCA1,138.0,0.8555181395185625,1.0
4056,BCOR;BCL6,117.0,0.6305684538960823,1.0
4057,PDE4DIP;PRKACA,145.5,0.6658815808429355,1.0
4058,FLT4;PIK3R1,153.0,0.4997390584855912,1.0
4059,FLT4;PTPRC,149.5,0.5759018822390132,1.0
4060,FLT4;ERBB2,155.0,0.4586131977805027,1.0
4061,FLT4;PIK3CA,147.5,0.6215026095912586,1.0
4062,FLT4;SRC,151.5,0.5317388867118442,1.0
4063,FLT4;PIK3CB,156.5,0.4294131874768361,1.0
4064,PIM1;MDM2,167.0,0.25603694571601754,1.0
4065,PIM1;FOXO3,166.5,0.26307541543263435,1.0
4066,PIM1;BCL6,163.5,0.3075162565939418,1.0
4067,ZEB1;EP300,136.0,0.9057428657991431,1.0
4068,ZEB1;CDK6,127.0,0.8803025187541005,1.0
4069,ZEB1;ERBB2,127.0,0.8796875055197538,1.0
4070,ZEB1;STAT6,133.5,0.9733325920589446,1.0
4071,ZEB1;SMAD3,123.0,0.7778015566771368,1.0
4072,ZEB1;FOXO3,123.5,0.7902215459217815,1.0
4073,ZEB1;SMAD4,132.5,1.0,1.0
4074,ZEB1;AKT1,129.5,0.9464345528744446,1.0
4075,ZEB1;RHOA,97.0,0.2505498428814773,1.0
4076,LMNA;PCBP1,142.5,0.7188245692664881,1.0
4077,LMNA;AKT1,128.5,0.9190912677504274,1.0
4078,LMNA;SRC,128.0,0.9060139396727604,1.0
4079,LMNA;BRCA1,135.5,0.9187430574139541,1.0
4080,ARHGEF10;RHOA,102.5,0.338527995724629,1.0
4081,HRAS;MDM2,149.0,0.5857875753502326,1.0
4082,HRAS;PIK3CA,121.5,0.7416416270406256,1.0
4083,HRAS;CDK6,147.0,0.6315782022174574,1.0
4084,HRAS;TRIP11,140.5,0.791718782712789,1.0
4085,HRAS;ERBB2,127.0,0.8802060381828752,1.0
4086,HRAS;ARAF,132.0,1.0,1.0
4087,HRAS;EML4,127.0,0.8820156410078129,1.0
4088,HRAS;STK11,135.0,0.933640300686749,1.0
4089,HRAS;HSP90AA1,134.0,0.9604847349794209,1.0
4090,HRAS;SMAD4,135.0,0.9342639072009187,1.0
4091,HRAS;NF1,155.0,0.45784643617859333,1.0
4092,HRAS;MTOR,129.0,0.9342294028377813,1.0
4093,HRAS;GNAS,138.5,0.8429237057094314,1.0
4094,HRAS;JUN,127.5,0.8950991620201116,1.0
4095,HRAS;ABL1,137.0,0.8817068141883422,1.0
4096,HRAS;SRC,131.5,1.0,1.0
4097,HRAS;JAK2,141.0,0.7790481339696539,1.0
4098,HRAS;LATS2,132.0,1.0,1.0
4099,HRAS;ARHGEF12,140.5,0.7918703114318186,1.0
4100,HRAS;CDKN1A,128.0,0.9061251316676412,1.0
4101,HRAS;FGFR1,143.5,0.7139921298021579,1.0
4102,HRAS;PIK3CB,135.0,0.9341313446314594,1.0
4103,HRAS;FBXW7,147.5,0.6189376899829544,1.0
4104,HRAS;LZTR1,160.5,0.35060872003217514,1.0
4105,HRAS;PIK3R1,130.5,0.9735924882118846,1.0
4106,HRAS;AKT1,141.5,0.7662689590814495,1.0
4107,HRAS;PTPN11,142.0,0.7531685160791086,1.0
4108,SMAD3;ACVR2A,158.5,0.39047981163510226,1.0
4109,SMAD3;AXIN1,174.5,0.15450216714171497,1.0
4110,SMAD3;EP300,132.0,1.0,1.0
4111,SMAD3;BRD4,154.5,0.4639177728951076,1.0
4112,SMAD3;NCOR1,155.5,0.43811684951593655,1.0
4113,SMAD3;PCBP1,176.0,0.14906425881779184,1.0
4114,SMAD3;PRKACA,137.0,0.8804947826330098,1.0
4115,SMAD3;CASP3,148.0,0.6081057275345232,1.0
4116,SMAD3;BRCA1,147.5,0.619355902586506,1.0
4117,SMAD3;NUP214,186.5,0.07041504420609306,1.0
4118,SMAD3;CDKN1A,154.5,0.46713806012847503,1.0
4119,SMAD3;SMAD4,167.0,0.24624514991103963,1.0
4120,SMAD3;JUN,146.5,0.6420331529835921,1.0
4121,SMAD3;TRIM33,208.0,0.012159921432571058,1.0
4122,SMAD3;FOXO4,182.5,0.0925558043183228,1.0
4123,SMAD3;FOXO3,156.5,0.4233411517650085,1.0
4124,SMAD3;MTOR,132.5,1.0,1.0
4125,SMAD3;DROSHA,169.5,0.21880961998066784,1.0
4126,SMAD3;AKT1,160.5,0.35375385990133623,1.0
4127,SMAD3;PTPN11,147.0,0.6317431938223221,1.0
4128,SMAD3;MAX,155.5,0.442732171893492,1.0
4129,SMAD3;PTPN6,203.0,0.018389071601380372,1.0
4130,SMAD3;TGFBR2,127.0,0.8811657208548119,1.0
4131,PAX3;FOXO3,97.5,0.2502298625096613,1.0
4132,PAX3;MITF,113.0,0.5361609447782232,1.0
4133,SH2B3;JAK2,159.0,0.38057265505398874,1.0
4134,SH2B3;SETBP1,172.0,0.19141150473009994,1.0
4135,SH2B3;SRSF2,166.5,0.2623250537601677,1.0
4136,SH2B3;TET2,153.0,0.49711892596920937,1.0
4137,NSD3;BRD4,124.5,0.8154797415639128,1.0
4138,NSD3;SETD2,106.5,0.40547830085492176,1.0
4139,NSD3;SETBP1,95.0,0.22042450106356648,1.0
4140,CHEK2;MLH1,154.0,0.47185436443427053,1.0
4141,CHEK2;MSH6,126.0,0.8560633626894631,1.0
4142,CHEK2;MDM2,166.5,0.25907067314372256,1.0
4143,CHEK2;BRIP1,148.5,0.5956745254663018,1.0
4144,CHEK2;CASP3,158.5,0.38972951135765865,1.0
4145,CHEK2;PER1,135.5,0.9212075779988176,1.0
4146,CHEK2;PPP2R1A,157.5,0.408469379171279,1.0
4147,CHEK2;FANCF,137.5,0.8686993857736254,1.0
4148,CHEK2;FOXO3,140.5,0.7915042954002877,1.0
4149,CHEK2;NF1,158.0,0.3984745615528681,1.0
4150,CHEK2;BRCA1,153.0,0.49673856698358254,1.0
4151,CHEK2;CDKN1A,170.0,0.2137237122072997,1.0
4152,CHEK2;MUTYH,177.5,0.13555979843544497,1.0
4153,NCOA2;EP300,147.5,0.6136155766708238,1.0
4154,NCOA2;NCOR1,136.5,0.8926684489857131,1.0
4155,NCOA2;HSP90AA1,154.0,0.471674538727042,1.0
4156,NCOA2;BRCA1,157.5,0.40316344097464263,1.0
4157,PRDM2;EP300,129.0,0.9333876349911462,1.0
4158,PRDM2;SETD2,140.0,0.8018324970275521,1.0
4159,PRDM2;KMT2C,142.5,0.7342414582724153,1.0
4160,TCF7L2;BCL9,158.5,0.3749438336742912,1.0
4161,TCF7L2;APC,160.0,0.3556822170055973,1.0
