,Edge,U,pval,adj_pvals
1397,RBM34;EBNA1BP2,129.0,0.9304168302611457,1.0
1398,PSMB8;UBE2L6,131.0,0.9867845252160242,1.0
1399,PSMB8;PSME1,170.5,0.20314383287680904,1.0
1400,RUVBL1;VPS72,133.0,0.9867564221894547,1.0
1401,NFKBIA;CSNK2A2,118.5,0.6653087425716612,1.0
1402,NFKBIA;TLR4,136.0,0.908133537960141,1.0
1403,CD40;FAS,124.5,0.8177079195273597,1.0
1404,CD40;TLR4,123.5,0.7922786783207973,1.0
1405,G3BP1;RASA1,131.5,1.0,1.0
1406,PAK1;NCK2,116.5,0.620847121267454,1.0
1407,SMARCC1;BCL7B,95.0,0.08227532385376654,1.0
1408,SMARCC1;TIMELESS,136.0,0.907153882650587,1.0
1409,PLK1;AURKA,142.0,0.7534313488511242,1.0
1410,PLK1;TOP2A,144.0,0.7035373947906303,1.0
1411,PLK1;CSNK1E,134.5,0.947398873822766,1.0
1412,PLK1;UBE2C,129.0,0.934093735712862,1.0
1413,PLK1;CCNA2,138.0,0.8559135730700396,1.0
1414,PLK1;KIF20A,142.0,0.7531369196573989,1.0
1415,CALM3;NRAS,161.0,0.34622339652583534,1.0
1416,CALM3;MYLK,125.5,0.8399635812936734,1.0
1417,INPP1;INPP4B,98.0,0.26949102052469487,1.0
1418,DAXX;FAS,148.5,0.5970673435633507,1.0
1419,RASA1;NRAS,121.5,0.7402132309859605,1.0
1420,HMOX1;BLVRA,148.0,0.6090660286292267,1.0
1421,BHLHE40;CSNK1E,124.5,0.8154878452868068,1.0
1422,SCARB1;TLR4,161.5,0.3389933309917851,1.0
1423,GNAI2;PIK3CA,141.0,0.7743144114809041,1.0
1424,GNAI2;NRAS,152.0,0.5130267961630292,1.0
1425,PIK3CA;PIP4K2B,170.0,0.21644726333565156,1.0
1426,PIK3CA;ILK,164.0,0.2983846843546224,1.0
1427,PIK3CA;NRAS,158.5,0.3906046008869887,1.0
1428,PIK3CA;TLR4,161.0,0.3474286624765015,1.0
1429,UBE2C;AURKA,121.5,0.7399802612257133,1.0
1430,UBE2C;CCNA2,131.0,0.9868298135099215,1.0
1431,UBE2C;KIF20A,163.5,0.2644817545894643,1.0
1432,UBE2C;TOP2A,144.5,0.6754906089697202,1.0
1433,TOP2A;AURKA,128.5,0.9205500699766723,1.0
1434,TOP2A;KIF20A,130.0,0.9563732341113192,1.0
1435,TOP2A;CDC45,119.0,0.6791103334953057,1.0
1436,TOP2A;CCNA2,125.5,0.8425480886401288,1.0
1437,CCNA2;AURKA,124.0,0.8047236424529012,1.0
1438,CCNA2;KIF20A,122.5,0.7665076946363089,1.0
1439,CCNA2;CDC45,134.5,0.947431045543296,1.0
1440,CDC45;TIMELESS,147.0,0.6329216726619289,1.0
1441,AMDHD2;GNPDA1,145.5,0.6681029421025285,1.0
1442,MYLK;TPM1,140.0,0.8048907764121445,1.0
1443,NCK2;ILK,151.0,0.54165719911566,1.0
1444,RPA3;TIMELESS,136.5,0.8949895333613878,1.0
1445,P4HA2;LAP3,77.0,0.07292353866098769,1.0
1446,AURKA;KIF20A,121.0,0.7267392935894675,1.0
1447,GFPT1;GNPDA1,88.0,0.1472787203142249,1.0
1448,PNP;SIRT3,156.0,0.4387885141053076,1.0
1449,CAPN1;BAX,137.0,0.8817739324415881,1.0
1450,CAPN1;CDK5R1,140.5,0.7878290630198099,1.0
1451,FAS;CASP10,103.0,0.3453524979983694,1.0
