,Edge,U,pval,adj_pvals
1400,KAT6A;KAT7,97.0,0.25290863944618136,1.0
1401,KAT6A;EP300,111.0,0.49472758133554795,1.0
1402,KAT6A;NCOA2,116.0,0.6057944346359023,1.0
1403,KAT6A;KAT6B,97.0,0.25290863944618136,1.0
1404,ARNT;EP300,135.0,0.932387996629857,1.0
1405,ARNT;EPAS1,81.0,0.059069953432366824,1.0
1406,ARNT;TRIP11,163.5,0.28062645932865815,1.0
1407,BIRC6;CASP3,130.5,0.9722281901820877,1.0
1408,BIRC6;USP8,132.0,1.0,1.0
1409,SS18L1;SMARCE1,148.5,0.5974374175643249,1.0
1410,TCF3;ID3,127.0,0.8817842481900969,1.0
1411,TCF3;EP300,148.0,0.6085788871477462,1.0
1412,EPAS1;EP300,136.5,0.8938598308399583,1.0
1413,MEN1;KMT2D,97.0,0.25443546075075374,1.0
1414,MEN1;SMAD3,99.0,0.28349858648655746,1.0
1415,PALB2;MLH1,166.0,0.26328512894753264,1.0
1416,PALB2;MSH6,165.5,0.27285328399364905,1.0
1417,PALB2;BRIP1,164.0,0.28446913397705553,1.0
1418,PALB2;CHEK2,174.5,0.16316301443519798,1.0
1419,PALB2;BRCA1,159.5,0.3693201748560191,1.0
1420,PALB2;KEAP1,116.5,0.6202343060266724,1.0
1421,PMS1;MLH1,145.5,0.6577036136038124,1.0
1422,PMS1;MSH6,131.5,1.0,1.0
1423,PMS1;BRCA1,130.5,0.9734859104094181,1.0
1424,CCND1;BCL6,152.5,0.5028802982985028,1.0
1425,CCND1;AKT1,168.5,0.22865987458167436,1.0
1426,CCND1;ERBB2,143.5,0.7156631115016983,1.0
1427,CCND1;MDM2,166.0,0.25122023113777825,1.0
1428,CCND1;CDK6,145.0,0.6790702608511243,1.0
1429,CCND1;BRCA1,156.5,0.4285052411521294,1.0
1430,CCND1;CDKN1A,159.0,0.37545402321435284,1.0
1431,CCND1;JAK2,181.5,0.10250916097329398,1.0
1432,CCND1;JUN,173.5,0.161027333789721,1.0
1433,CCND1;EP300,176.0,0.14679051751812017,1.0
1434,CCND1;SRC,161.5,0.3301207636928134,1.0
1435,GNAQ;PLCG1,148.5,0.5935911212522973,1.0
1436,GNAQ;PIK3CA,112.5,0.5306258299344077,1.0
1437,GNAQ;HRAS,96.5,0.24709673621154704,1.0
1438,GNAQ;SRC,104.5,0.3737894056906945,1.0
1439,GNAQ;RHOA,92.0,0.1921339817511014,1.0
1440,GNAQ;ARHGEF12,127.5,0.8950398224754232,1.0
1441,GNAQ;PIK3R1,118.0,0.6560733082823796,1.0
1442,RAP1GDS1;RHOA,135.0,0.9338433049474513,1.0
1443,NFE2L2;EP300,153.0,0.4901390183649943,1.0
1444,NFE2L2;CUL3,118.5,0.6631590934550792,1.0
1445,NFE2L2;JUN,121.0,0.725905229014975,1.0
1446,NFE2L2;KEAP1,141.5,0.7595003664681527,1.0
1447,NFE2L2;AKT1,165.0,0.27542051990005434,1.0
1448,DEK;NUP214,115.0,0.5845646485711379,1.0
1449,NCOA1;EP300,137.5,0.8686535729923462,1.0
1450,NCOA1;NCOR1,127.0,0.8816136922279058,1.0
1451,NCOA1;STAT6,146.5,0.643340623138523,1.0
1452,NCOA1;JUN,136.5,0.8950215438853241,1.0
1453,NCOA1;PAX3,128.5,0.9211491041631864,1.0
1454,NCOA1;NCOA2,134.0,0.9568663205456583,1.0
1455,YWHAE;CTNNA1,102.5,0.28658094278152013,1.0
1456,YWHAE;FOXO3,111.0,0.46092082647036114,1.0
1457,YWHAE;ARAF,101.0,0.282104791080676,1.0
1458,WRN;MSH6,132.5,1.0,1.0
1459,WRN;BRIP1,132.0,1.0,1.0
1460,WRN;BRCA1,148.5,0.597373129838642,1.0
1461,WRN;POT1,85.0,0.12331991300336223,1.0
1462,CHD4;EP300,99.0,0.2818050853973447,1.0
1463,CHD4;BRD4,105.5,0.3868917692659193,1.0
1464,CHD4;NAB2,117.5,0.6287939780760916,1.0
1465,CHD4;TRIM27,97.0,0.22067987485421325,1.0
1466,AFDN;CTNNA1,98.5,0.2752504191791576,1.0
1467,AFDN;HRAS,138.0,0.8562499444538965,1.0
1468,AFDN;AFF1,143.5,0.7149522953502254,1.0
1469,AFDN;CTNND1,142.5,0.7410840682375162,1.0
1470,REL;EP300,137.0,0.8822762507481594,1.0
1471,DNAJB1;HSP90AA1,158.5,0.38304776212635183,1.0
1472,DNAJB1;HSP90AB1,158.5,0.3872723528630777,1.0
1473,SUZ12;KDM5A,151.5,0.5311115154679562,1.0
1474,SUZ12;BAP1,145.0,0.6784270527168679,1.0
1475,BCOR;BRCA1,155.0,0.4566605170679017,1.0
1476,BCOR;BCL6,88.5,0.15441232799181423,1.0
1477,FLT4;PIK3R1,145.5,0.6687838543961611,1.0
1478,ZEB1;EP300,112.0,0.5198657879601769,1.0
1479,ZEB1;SMAD3,108.5,0.4470178708522221,1.0
1480,HRAS;PIK3CA,141.0,0.7791895374113286,1.0
1481,HRAS;ERBB2,108.5,0.44713775494036867,1.0
1482,HRAS;ARAF,152.0,0.520048658111905,1.0
1483,HRAS;EML4,130.0,0.9605314573674353,1.0
1484,HRAS;NF1,155.0,0.4577676125431326,1.0
1485,HRAS;SRC,128.5,0.9211800771098019,1.0
1486,HRAS;ARHGEF12,171.5,0.1984311908177958,1.0
1487,HRAS;FGFR1,134.5,0.947366642963499,1.0
1488,HRAS;PIK3CB,141.5,0.766735798013989,1.0
1489,HRAS;LZTR1,145.0,0.6805298614759777,1.0
1490,HRAS;PIK3R1,148.0,0.6090346548371508,1.0
1491,HRAS;AKT1,143.5,0.7166660148810695,1.0
1492,HRAS;PTPN11,142.0,0.7541212151872931,1.0
1493,SMAD3;ACVR2A,150.5,0.5508338037040326,1.0
1494,SMAD3;EP300,175.5,0.1534286833006455,1.0
1495,SMAD3;NCOR1,167.0,0.2505921380658901,1.0
1496,SMAD3;PCBP1,173.0,0.18039245112873847,1.0
1497,SMAD3;BRCA1,186.5,0.07303273830291943,1.0
1498,SMAD3;CDKN1A,174.0,0.16745612225191164,1.0
1499,SMAD3;SMAD4,157.5,0.398972741748823,1.0
1500,SMAD3;JUN,153.0,0.4925365187842645,1.0
1501,SMAD3;TRIM33,170.0,0.2144927354842886,1.0
1502,SMAD3;FOXO3,171.0,0.19541680320670596,1.0
1503,SMAD3;DROSHA,162.0,0.32975626436553873,1.0
1504,SMAD3;AKT1,166.5,0.2547281902201629,1.0
1505,SMAD3;TGFBR2,131.5,1.0,1.0
1506,SH2B3;JAK2,165.0,0.2843412255656811,1.0
1507,PAX3;MITF,113.5,0.5503223350905748,1.0
1508,NSD3;BRD4,98.5,0.27094998820082217,1.0
1509,CHEK2;MSH6,159.5,0.36980950942567736,1.0
1510,CHEK2;MDM2,134.0,0.9605642369132843,1.0
1511,CHEK2;BRCA1,144.5,0.6920300473130792,1.0
1512,NCOA2;EP300,125.0,0.8296058109349539,1.0
1513,NCOA2;NCOR1,120.0,0.702498946358544,1.0
1514,TCF7L2;BCL9,147.0,0.6306894563937219,1.0
1515,TCF7L2;AXIN1,141.5,0.763809794927601,1.0
1516,TCF7L2;EP300,159.5,0.368808392149376,1.0
1517,TCF7L2;SMAD4,147.0,0.6284930889887839,1.0
1518,FBXW7;PIK3CA,136.5,0.892809838303732,1.0
1519,FBXW7;MTOR,89.0,0.15480117621915118,1.0
1520,FBXW7;JUN,100.5,0.29753057907910485,1.0
1521,ARID2;SMARCE1,151.0,0.5190291227574573,1.0
1522,ARID2;SMARCB1,161.0,0.33769243556884365,1.0
1523,ARID2;SS18,142.0,0.7306350076229289,1.0
1524,PTPRC;TFRC,115.5,0.5980626193172442,1.0
1525,FOXO3;MDM2,124.5,0.8173002157509502,1.0
1526,FOXO3;EP300,130.0,0.9604951320711527,1.0
1527,FOXO3;BRD4,136.5,0.8951310724255863,1.0
1528,FOXO3;PRKACA,138.0,0.8560633626894631,1.0
1529,FOXO3;STK11,129.0,0.9343069613856885,1.0
1530,FOXO3;CDKN1A,129.5,0.9473481987077663,1.0
1531,FOXO3;FOXO4,142.0,0.7532316725591394,1.0
1532,FOXO3;AKT3,119.0,0.6800411269294584,1.0
1533,FOXO3;SMAD4,133.0,0.9868153487658426,1.0
1534,FOXO3;AKT1,125.0,0.8294946780679435,1.0
1535,FOXO3;AKT2,122.5,0.7663187560215122,1.0
1536,STK11;AXIN1,136.0,0.9074129973177624,1.0
1537,STK11;HSP90AA1,166.5,0.25923958665945646,1.0
1538,STK11;FOXO4,127.5,0.8948152495387759,1.0
1539,HSP90AA1;MDM2,176.5,0.14298734112815514,1.0
1540,HSP90AA1;NCOR1,161.5,0.3190689982644147,1.0
1541,HSP90AA1;ERBB2,177.5,0.13500562620870463,1.0
1542,HSP90AA1;CASP3,172.0,0.18690600450159822,1.0
1543,HSP90AA1;CDKN1A,189.0,0.058347530516210985,1.0
1544,HSP90AA1;KEAP1,156.0,0.40059217103374534,1.0
1545,HSP90AA1;HSP90AB1,179.0,0.12227470866614128,1.0
1546,HSP90AA1;SRC,181.5,0.10603346482264163,1.0
1547,HSP90AA1;AKT3,150.0,0.53005157989585,1.0
1548,HSP90AA1;AKT2,180.5,0.10055628016373827,1.0
1549,HSP90AA1;MTOR,185.0,0.07891919261319254,1.0
1550,HSP90AA1;AKT1,170.0,0.21240391203313924,1.0
1551,HSP90AA1;ABL1,175.0,0.15615738427573397,1.0
1552,HSP90AA1;TGFBR2,183.0,0.09404543749526101,1.0
1553,STAT6;EP300,146.5,0.6418557649744197,1.0
1554,STAT6;NAB2,145.0,0.6774549579535201,1.0
1555,STAT6;BCL6,138.0,0.8537204131292238,1.0
1556,STAT6;JAK2,142.5,0.7385917429837356,1.0
1557,NF2;NF1,147.5,0.6104893094535077,1.0
1558,NF2;LATS2,122.5,0.7645159525649081,1.0
1559,BAP1;ASXL2,149.0,0.5683078192189337,1.0
1560,BAP1;BRCA1,161.5,0.33665726462423806,1.0
1561,PTPN11;PIK3CA,135.5,0.9210525098739226,1.0
1562,PTPN11;ERBB2,132.5,1.0,1.0
1563,PTPN11;NF1,141.0,0.7795278013899677,1.0
1564,PTPN11;SRC,134.0,0.9605917774855082,1.0
1565,PTPN11;JAK2,123.0,0.7792271991808988,1.0
1566,PTPN11;PTPN6,204.5,0.016699943747268162,1.0
1567,PTPN11;PIK3R1,140.5,0.7915221946514349,1.0
1568,PTPN11;PIK3CB,135.0,0.9341775442667648,1.0
1569,POLR2A;BRD4,180.5,0.10777420972325288,1.0
1570,POLR2A;CNOT3,181.0,0.10332645731869501,1.0
1571,POLR2A;SETD2,183.0,0.0928519911920778,1.0
1572,POLR2A;BRCA1,144.5,0.6805978846492193,1.0
1573,POLR2A;TCEA1,153.5,0.4694529247523822,1.0
1574,KDM5C;SETD2,88.5,0.14941626951511938,1.0
1575,LARP4B;PABPC1,165.0,0.28326638147415706,1.0
1576,MSH6;MLH1,171.5,0.19338536655262384,1.0
1577,MSH6;MUTYH,128.0,0.9063463368497043,1.0
1578,MSH6;XPA,140.0,0.7954507978652234,1.0
1579,MSH6;RAD21,136.5,0.8944315393283208,1.0
1580,MSH6;BRCA1,157.5,0.4084075131214101,1.0
1581,PTCH1;SUFU,197.5,0.03221733139758405,1.0
1582,PTPN6;PIK3CA,193.5,0.04419024294907812,1.0
1583,PTPN6;SRC,191.5,0.051618075038544924,1.0
1584,PTPN6;JAK2,187.0,0.07204970922296357,1.0
1585,PTPN6;CTNND1,164.5,0.2910769896688793,1.0
1586,PTPN6;PIK3CB,186.5,0.07477655766799664,1.0
1587,PTPN6;PIK3R1,193.0,0.045624168611827914,1.0
1588,APC;AXIN1,122.5,0.7639535868093561,1.0
1589,APC;CTNNA1,128.5,0.920138275181294,1.0
1590,APC;PTPN13,143.0,0.7264582081636594,1.0
1591,ABL1;MDM2,128.5,0.920694101720072,1.0
1592,ABL1;NUP214,128.0,0.9081775157125519,1.0
1593,ABL1;HSP90AB1,122.0,0.7537456431235834,1.0
1594,ABL1;BRCA1,117.0,0.6318181169474103,1.0
1595,ABL1;CDKN1A,97.0,0.25229977649342206,1.0
1596,AXIN1;AKT1,131.5,1.0,1.0
1597,EP300;MDM2,121.0,0.7277394513306623,1.0
1598,EP300;KMT2C,121.0,0.7244420575538788,1.0
1599,EP300;BRD4,148.5,0.5964374962509997,1.0
1600,EP300;XPA,108.0,0.4280556797709989,1.0
1601,EP300;TCEA1,104.5,0.36270369487264553,1.0
1602,EP300;SRC,178.0,0.12791308120371161,1.0
1603,EP300;JUN,172.5,0.1803469921858748,1.0
1604,EP300;SMAD4,159.0,0.3763120765964343,1.0
1605,EP300;FOXO4,119.5,0.6879664706227748,1.0
1606,EP300;CREB3L2,125.0,0.8263232467043002,1.0
1607,EP300;CDKN1A,142.5,0.739612896918758,1.0
1608,EP300;BRCA1,145.0,0.6777529204220571,1.0
1609,EP300;MITF,164.0,0.29120566195266273,1.0
1610,EP300;PRKACA,129.0,0.9341804285172286,1.0
1611,EP300;NCOR1,111.0,0.4932764785364486,1.0
1612,EP300;MAML2,136.5,0.8909064193911506,1.0
1613,EP300;KMT2D,136.5,0.8915420342728677,1.0
1614,EP300;AKT1,165.5,0.2719567874413644,1.0
1615,SRC;PLCG1,181.5,0.10618639529578099,1.0
1616,SRC;MDM2,139.5,0.8170637542339942,1.0
1617,SRC;PIK3CA,140.0,0.804807263089176,1.0
1618,SRC;ERBB2,121.0,0.7290712789657599,1.0
1619,SRC;TGFBR2,133.0,0.9868199826681779,1.0
1620,SRC;GNAS,153.5,0.4891299409150355,1.0
1621,SRC;JUN,140.5,0.7915579793313652,1.0
1622,SRC;HSP90AB1,174.0,0.17075201205866708,1.0
1623,SRC;JAK2,136.0,0.908257313713291,1.0
1624,SRC;PIK3CB,138.0,0.8562251087999206,1.0
1625,SRC;AKT1,133.5,0.973706988305622,1.0
1626,SRC;DNM2,130.0,0.9606020903342263,1.0
1627,SRC;RHOA,124.0,0.8045560783198076,1.0
1628,SRC;PIK3R1,142.0,0.75432912556448,1.0
1629,SRC;MYD88,166.0,0.268336893703892,1.0
1630,SRC;ARHGAP5,146.0,0.6562563632119096,1.0
1631,TCEA1;AFF4,117.5,0.6431505355978575,1.0
1632,TCEA1;XPA,98.5,0.2673852912240269,1.0
1633,AKT3;MDM2,110.0,0.47462853648551584,1.0
1634,AKT3;PIK3CA,102.0,0.3216751243124517,1.0
1635,AKT3;TSC1,96.0,0.2330319077835541,1.0
1636,AKT3;MTOR,86.5,0.1182030160163647,1.0
1637,AKT3;JUN,141.5,0.7641073585949792,1.0
1638,AKT3;HSP90AB1,110.5,0.4804562004870748,1.0
1639,AKT3;FOXO4,99.0,0.27791105422709284,1.0
1640,AKT3;AKT2,94.0,0.16418335345314916,1.0
1641,AKT3;CDKN1A,112.0,0.5140540615985612,1.0
1642,AKT3;BRCA1,106.0,0.396361769752975,1.0
1643,AKT3;PIK3R1,98.5,0.26814539112075975,1.0
1644,AKT3;AKT1,105.0,0.3660986607540978,1.0
1645,AKT3;PIK3CB,106.5,0.40097185842199,1.0
1646,SETDB1;DNMT3A,99.5,0.2853495032962161,1.0
1647,MUTYH;MLH1,110.0,0.47488395559156893,1.0
1648,KAT7;KAT6B,150.0,0.5130191159511935,1.0
1649,PIK3CA;PLCG1,184.0,0.08856796050900437,1.0
1650,PIK3CA;FGFR1,136.5,0.8951902574287984,1.0
1651,PIK3CA;JAK2,133.0,0.9868551562435758,1.0
1652,PIK3CA;PIK3CB,127.5,0.8934320745330677,1.0
1653,PIK3CA;AKT2,156.5,0.4250571198765245,1.0
1654,PIK3CA;AKT1,146.0,0.6564531733777437,1.0
1655,PIK3CA;MTOR,160.5,0.35443273509032336,1.0
1656,PIK3CA;ERBB2,137.5,0.8685445751630675,1.0
1657,PIK3CA;EML4,137.5,0.869018738627444,1.0
1658,PIK3CA;PIK3R1,144.5,0.6888554762993075,1.0
1659,ARHGEF12;RHOA,87.5,0.14584904031848933,1.0
1660,MTOR;TSC1,94.5,0.21323110688113167,1.0
1661,MTOR;PIK3R1,149.5,0.5683726985752393,1.0
1662,MTOR;AKT1,131.5,1.0,1.0
1663,MTOR;RHOA,86.5,0.13538668459374206,1.0
1664,MTOR;AKT2,113.5,0.5370589545300071,1.0
1665,MTOR;CLIP1,65.0,0.027677184883804596,1.0
1666,MTOR;HSP90AB1,124.0,0.8012263538748787,1.0
1667,MTOR;PIK3CB,137.0,0.8810345396615578,1.0
1668,NONO;SFPQ,94.5,0.17576877405010716,1.0
1669,SUFU;CUL3,105.0,0.38166121628916494,1.0
1670,SUFU;PRKACA,117.0,0.6326839048215921,1.0
1671,THRAP3;BCLAF1,138.0,0.854085326424814,1.0
1672,JAK2;PLCG1,126.0,0.8561753988517227,1.0
1673,JAK2;ERBB2,137.5,0.8690811952856028,1.0
1674,JAK2;EML4,135.5,0.9213172943990731,1.0
1675,JAK2;PIK3CB,130.0,0.9605934968560327,1.0
1676,JAK2;TET2,104.5,0.3736015336976768,1.0
1677,JAK2;PIK3R1,134.0,0.9606038083553224,1.0
1678,CTNND1;ERBB2,136.5,0.8943664023068641,1.0
1679,CTNND1;CTNNA1,158.5,0.38081640859983346,1.0
1680,CTNND1;RHOA,125.0,0.8293758963620874,1.0
1681,TGFBR2;PPP2R1A,142.0,0.753797908796815,1.0
1682,TGFBR2;SMAD4,101.5,0.31875994525399487,1.0
1683,TGFBR2;HSP90AB1,126.5,0.8682679989938956,1.0
1684,TGFBR2;RHOA,120.5,0.7165471773891954,1.0
1685,BRIP1;MLH1,130.0,0.9605055209602849,1.0
1686,BRIP1;BRCA1,124.5,0.8175749321558917,1.0
1687,BRIP1;FANCF,129.0,0.9342466618092056,1.0
1688,AKT2;MDM2,136.0,0.9064013942452112,1.0
1689,AKT2;TSC1,157.0,0.3776621752803495,1.0
1690,AKT2;JUN,178.0,0.11457462889574374,1.0
1691,AKT2;HSP90AB1,200.5,0.018899807789162188,1.0
1692,AKT2;FOXO4,125.5,0.8395952681670926,1.0
1693,AKT2;PIK3R1,161.0,0.3416192015725428,1.0
1694,AKT2;AKT1,151.0,0.5316763992826097,1.0
1695,AKT2;PIK3CB,158.0,0.39161925094195793,1.0
1696,AKT2;BRCA1,143.0,0.7230404812628726,1.0
1697,AKT2;CDKN1A,119.0,0.6715605064786918,1.0
1698,MAML2;NOTCH2,132.0,1.0,1.0
1699,DNMT3A;TET2,84.0,0.11677553968309533,1.0
1700,FANCF;BRCA1,130.0,0.9606175444378134,1.0
1701,XPA;BRCA1,133.0,0.9868413510904415,1.0
1702,MLH1;BRCA1,163.0,0.3142418151470594,1.0
1703,ACVR2A;SMAD4,130.5,0.9736977910392388,1.0
1704,PLCG1;ERBB2,85.0,0.11884468339457109,1.0
1705,PLCG1;PIK3R1,149.5,0.5739594875685644,1.0
1706,PLCG1;EML4,119.5,0.6891062042694651,1.0
1707,PLCG1;PIK3CB,154.0,0.47578480385720157,1.0
1708,PLCG1;FGFR1,131.0,0.9867523088336878,1.0
1709,JUN;PRKACA,126.5,0.8692849759580026,1.0
1710,JUN;SMAD4,129.5,0.9474402266265275,1.0
1711,JUN;MAFB,120.0,0.7048356611755131,1.0
1712,JUN;AKT1,121.5,0.7414998461483777,1.0
1713,JUN;MITF,132.5,1.0,1.0
1714,JUN;HMGA1,122.5,0.7668940850516673,1.0
1715,MYD88;FADD,125.5,0.842403958760312,1.0
1716,ARAF;PRKACA,170.0,0.2126479829023057,1.0
1717,HSP90AB1;NCOR1,125.5,0.8376246537589862,1.0
1718,HSP90AB1;ERBB2,147.0,0.6292448450454213,1.0
1719,HSP90AB1;CASP3,140.5,0.7868412396825223,1.0
1720,HSP90AB1;KEAP1,159.5,0.3404042043966984,1.0
1721,HSP90AB1;AKT1,151.0,0.5356096628175157,1.0
1722,NF1;TMEM127,109.5,0.46393770494848385,1.0
1723,NF1;SMAD4,139.0,0.830516262665016,1.0
1724,NF1;BRCA1,138.0,0.8558071887174519,1.0
1725,RPL22;CD74,110.5,0.482438905337391,1.0
1726,RPL22;NACA,128.0,0.7986982035759829,1.0
1727,LATS2;MDM2,112.0,0.5210870767731158,1.0
1728,BCL6;CUL3,151.0,0.5420638455835292,1.0
1729,BCL6;NCOR1,135.5,0.9210248462386676,1.0
1730,FADD;CYLD,170.5,0.21094166941415482,1.0
1731,FADD;CASP3,168.5,0.2360032711171418,1.0
1732,RHOA;CUL3,140.0,0.7935987796738885,1.0
1733,RHOA;PRKACA,148.0,0.6038505067279465,1.0
1734,RHOA;ARHGAP5,133.5,0.9731067708828797,1.0
1735,RHOA;AKT1,99.5,0.290696279839876,1.0
1736,RHOA;MRTFA,151.0,0.5075595346270214,1.0
1737,CREB3L2;ATF1,69.5,0.040748833412300005,1.0
1738,EML4;KIF5B,63.0,0.02340533752426386,1.0
1739,EML4;PIK3R1,136.5,0.8951310724255863,1.0
1740,EML4;PIK3CB,139.0,0.8304433795289565,1.0
1741,DNM2;CLTC,148.0,0.601263386225594,1.0
1742,AFF4;AFF1,104.5,0.36382035873726704,1.0
1743,TRIM33;SMAD4,149.0,0.5831633060680514,1.0
1744,CDKN1A;MDM2,152.0,0.5169486581625343,1.0
1745,CDKN1A;CDK6,147.0,0.6297181015812852,1.0
1746,CDKN1A;CASP3,154.0,0.47726319091031744,1.0
1747,CDKN1A;SMAD4,141.0,0.7788970038842733,1.0
1748,CDKN1A;AKT1,145.0,0.678480800960235,1.0
1749,TSC1;AKT1,120.5,0.7118301825915676,1.0
1750,KMT2D;KMT2C,178.0,0.12310084166980798,1.0
1751,KMT2D;SETD1B,169.0,0.22203208438917044,1.0
1752,LZTR1;CUL3,137.5,0.8675571013119526,1.0
1753,LZTR1;KEAP1,134.0,0.9601760535303248,1.0
1754,FGFR1;SDC4,130.0,0.9605797355869439,1.0
1755,FGFR1;PIK3CB,141.5,0.7667258943684765,1.0
1756,FGFR1;PIK3R1,144.0,0.704737344774437,1.0
1757,FOXO4;MDM2,129.0,0.9343527927351521,1.0
1758,FOXO4;AKT1,126.0,0.8562126861449885,1.0
1759,PIK3CB;ERBB2,143.0,0.7288316199165861,1.0
1760,PIK3CB;PIK3R1,139.5,0.8152686693222487,1.0
1761,PIK3CB;AKT1,143.5,0.7171280581485182,1.0
1762,DROSHA;BRCA1,86.5,0.13424265466013727,1.0
1763,KMT2C;SETD1B,117.5,0.6203999172275331,1.0
1764,SS18;SMARCE1,127.5,0.8730499353276523,1.0
1765,SS18;SMARCB1,165.5,0.27030536653069637,1.0
1766,CUL3;KEAP1,95.0,0.2223858730568189,1.0
1767,PPP2R1A;AKT1,107.5,0.40608422530251476,1.0
1768,SMARCB1;SMARCE1,159.5,0.3658854533656629,1.0
1769,CD74;EIF1AX,142.0,0.7536828803757859,1.0
1770,PIK3R1;ERBB2,145.0,0.6797760116752095,1.0
1771,PIK3R1;AKT1,144.5,0.6924902585616425,1.0
1772,CASP3;MDM2,101.5,0.3221559994981016,1.0
1773,CASP3;BAX,97.5,0.2616354101573236,1.0
1774,CASP3;AKT1,98.0,0.26873615141872687,1.0
1775,SMAD4;NCOR1,95.5,0.22493001975788063,1.0
1776,SMAD4;AKT1,138.5,0.8432831324990849,1.0
1777,BAX;PRKACA,143.0,0.7285569440658178,1.0
1778,MDM2;AKT1,113.5,0.5507633594096801,1.0
1779,ERBB2;BRCA1,165.5,0.27645143170594566,1.0
1780,BRCA1;AKT1,130.5,0.9736516594933173,1.0
