,Patient,Gene1,Gene2,Edge,Curvature,Response
6959,SKMEL5_SKIN,PIK3R2,PIK3CA,PIK3R2;PIK3CA,0.0,1
6960,SKMEL5_SKIN,PIK3R2,PIK3CG,PIK3R2;PIK3CG,0.0,1
6961,SKMEL5_SKIN,PIK3R2,ERBB3,PIK3R2;ERBB3,0.0,1
6962,SKMEL5_SKIN,PIK3R3,PIK3R5,PIK3R3;PIK3R5,0.0,1
6963,SKMEL5_SKIN,PIK3R3,PIK3CA,PIK3R3;PIK3CA,0.0,1
6964,SKMEL5_SKIN,PIK3R3,PIK3CG,PIK3R3;PIK3CG,0.0,1
6965,SKMEL5_SKIN,PIK3R3,PIK3CD,PIK3R3;PIK3CD,0.0,1
6966,SKMEL5_SKIN,PIK3R3,ERBB3,PIK3R3;ERBB3,0.0,1
6967,SKMEL5_SKIN,PIK3R3,PIK3CB,PIK3R3;PIK3CB,0.0,1
6968,SKMEL5_SKIN,PIK3R3,PIK3R6,PIK3R3;PIK3R6,0.0,1
6969,SKMEL5_SKIN,PIK3R3,PIK3R1,PIK3R3;PIK3R1,0.0,1
6970,SKMEL5_SKIN,PIK3R1,PIK3CA,PIK3R1;PIK3CA,0.0,1
6971,SKMEL5_SKIN,PIK3R1,ERBB3,PIK3R1;ERBB3,0.0,1
6972,SKMEL5_SKIN,PIK3R1,PDPK1,PIK3R1;PDPK1,0.0,1
6973,SKMEL5_SKIN,PIK3R1,PIK3CD,PIK3R1;PIK3CD,0.0,1
6974,SKMEL5_SKIN,PIK3R1,PIK3R5,PIK3R1;PIK3R5,0.0,1
6975,SKMEL5_SKIN,PIK3R1,PIK3CG,PIK3R1;PIK3CG,0.0,1
6976,SKMEL5_SKIN,PIK3R1,PIK3CB,PIK3R1;PIK3CB,0.0,1
6977,SKMEL5_SKIN,PIK3R5,PIK3CA,PIK3R5;PIK3CA,0.0,1
6978,SKMEL5_SKIN,PIK3R5,PIK3CD,PIK3R5;PIK3CD,0.0,1
6979,SKMEL5_SKIN,PIK3R5,PIK3R6,PIK3R5;PIK3R6,0.0,1
6980,SKMEL5_SKIN,PIK3R5,PIK3CB,PIK3R5;PIK3CB,0.0,1
6981,SKMEL5_SKIN,PIK3R5,PIK3CG,PIK3R5;PIK3CG,0.0,1
6982,SKMEL5_SKIN,PIK3CB,PIK3CA,PIK3CB;PIK3CA,0.0,1
6983,SKMEL5_SKIN,PIK3CB,ERBB3,PIK3CB;ERBB3,0.0,1
6984,SKMEL5_SKIN,PIK3CB,PDPK1,PIK3CB;PDPK1,0.0,1
6985,SKMEL5_SKIN,PIK3CB,PIK3CD,PIK3CB;PIK3CD,0.0,1
6986,SKMEL5_SKIN,PIK3CB,PIK3CG,PIK3CB;PIK3CG,0.0,1
6987,SKMEL5_SKIN,PIK3CD,RRAS2,PIK3CD;RRAS2,0.0,1
6988,SKMEL5_SKIN,PIK3CD,PIK3CA,PIK3CD;PIK3CA,0.0,1
6989,SKMEL5_SKIN,PIK3CD,ERBB3,PIK3CD;ERBB3,0.0,1
6990,SKMEL5_SKIN,PIK3CD,PIK3CG,PIK3CD;PIK3CG,0.0,1
6991,SKMEL5_SKIN,PIK3CA,RRAS2,PIK3CA;RRAS2,0.0,1
6992,SKMEL5_SKIN,PIK3CA,PDPK1,PIK3CA;PDPK1,0.0,1
6993,SKMEL5_SKIN,PIK3CA,PIK3CG,PIK3CA;PIK3CG,0.0,1
6994,SKMEL5_SKIN,PIK3CA,ERBB3,PIK3CA;ERBB3,0.0,1
6995,SKMEL5_SKIN,PIK3CG,RRAS2,PIK3CG;RRAS2,0.0,1
6996,SKMEL5_SKIN,PIK3CG,PPP1R12C,PIK3CG;PPP1R12C,0.0,1
6997,SKMEL5_SKIN,PIK3CG,PDPK1,PIK3CG;PDPK1,0.0,1
6998,SKMEL5_SKIN,PIK3CG,IMMT,PIK3CG;IMMT,0.0,1
6999,SKMEL5_SKIN,PIK3CG,PIK3R6,PIK3CG;PIK3R6,0.0,1
7000,SKMEL5_SKIN,ERBB3,SHC3,ERBB3;SHC3,0.0,1
7001,SKMEL5_SKIN,MLX,MLXIPL,MLX;MLXIPL,0.5477019175204393,1
7002,SKMEL5_SKIN,MLX,MLXIP,MLX;MLXIP,0.9796357930879686,1
7003,SKMEL5_SKIN,MLXIPL,MLXIP,MLXIPL;MLXIP,0.4931644842167382,1
7004,SKMEL5_SKIN,KCNQ4,KCNE4,KCNQ4;KCNE4,0.0,1
7005,SKMEL5_SKIN,KCNQ4,KCNQ3,KCNQ4;KCNQ3,0.0,1
7006,SKMEL5_SKIN,MASP2,FCN2,MASP2;FCN2,0.0,1
7007,SKMEL5_SKIN,MASP2,COLEC10,MASP2;COLEC10,0.0,1
7008,SKMEL5_SKIN,MASP2,COLEC11,MASP2;COLEC11,0.0,1
7009,SKMEL5_SKIN,FCN2,COLEC10,FCN2;COLEC10,0.0,1
7010,SKMEL5_SKIN,COLEC10,COLEC11,COLEC10;COLEC11,0.0,1
7011,UACC257_SKIN,LYN,SRC,LYN;SRC,0.0,1
7012,UACC257_SKIN,LYN,PIK3CD,LYN;PIK3CD,0.0,1
7013,UACC257_SKIN,LYN,PIK3CG,LYN;PIK3CG,0.0,1
7014,UACC257_SKIN,LYN,PIK3R1,LYN;PIK3R1,0.0,1
7015,UACC257_SKIN,LYN,PIK3CB,LYN;PIK3CB,0.0,1
7016,UACC257_SKIN,GRB2,ERBB3,GRB2;ERBB3,0.5311103123873038,1
7017,UACC257_SKIN,GRB2,ERBB2,GRB2;ERBB2,0.0,1
7018,UACC257_SKIN,GRB2,EGFR,GRB2;EGFR,0.0,1
7019,UACC257_SKIN,GRB2,NTRK2,GRB2;NTRK2,0.0,1
7020,UACC257_SKIN,GRB2,SRC,GRB2;SRC,0.0,1
7021,UACC257_SKIN,GRB2,SHC3,GRB2;SHC3,0.0,1
7022,UACC257_SKIN,GRB2,PIK3R1,GRB2;PIK3R1,0.0,1
7023,UACC257_SKIN,GRB2,NTRK1,GRB2;NTRK1,0.0,1
7024,UACC257_SKIN,GRB2,SOS1,GRB2;SOS1,0.0,1
7025,UACC257_SKIN,SRC,PIK3R2,SRC;PIK3R2,0.0,1
7026,UACC257_SKIN,SRC,KRAS,SRC;KRAS,0.0,1
7027,UACC257_SKIN,SRC,PIK3R3,SRC;PIK3R3,0.0,1
7028,UACC257_SKIN,SRC,PIK3CA,SRC;PIK3CA,0.0,1
7029,UACC257_SKIN,SRC,ERBB3,SRC;ERBB3,0.4854408685925451,1
7030,UACC257_SKIN,SRC,ERBB2,SRC;ERBB2,0.0,1
7031,UACC257_SKIN,SRC,EGFR,SRC;EGFR,0.0,1
7032,UACC257_SKIN,SRC,NRAS,SRC;NRAS,0.0,1
7033,UACC257_SKIN,SRC,PIK3CD,SRC;PIK3CD,0.0,1
7034,UACC257_SKIN,SRC,SOS1,SRC;SOS1,0.0,1
7035,UACC257_SKIN,SRC,SHC3,SRC;SHC3,0.0,1
7036,UACC257_SKIN,SRC,PIK3CG,SRC;PIK3CG,0.0,1
7037,UACC257_SKIN,SRC,HRAS,SRC;HRAS,0.0,1
7038,UACC257_SKIN,SRC,PIK3CB,SRC;PIK3CB,0.0,1
7039,UACC257_SKIN,SRC,AKT1,SRC;AKT1,0.0,1
7040,UACC257_SKIN,SRC,PIK3R1,SRC;PIK3R1,0.0,1
7041,UACC257_SKIN,ERBB2,PIK3R2,ERBB2;PIK3R2,0.0,1
7042,UACC257_SKIN,ERBB2,KRAS,ERBB2;KRAS,0.0,1
7043,UACC257_SKIN,ERBB2,PIK3R3,ERBB2;PIK3R3,0.0,1
7044,UACC257_SKIN,ERBB2,PIK3CA,ERBB2;PIK3CA,0.0,1
7045,UACC257_SKIN,ERBB2,ERBB3,ERBB2;ERBB3,0.5579711933586005,1
7046,UACC257_SKIN,ERBB2,EGFR,ERBB2;EGFR,0.0,1
7047,UACC257_SKIN,ERBB2,PIK3R1,ERBB2;PIK3R1,0.0,1
7048,UACC257_SKIN,ERBB2,SHC3,ERBB2;SHC3,0.0,1
7049,UACC257_SKIN,ERBB2,PIK3CB,ERBB2;PIK3CB,0.0,1
7050,UACC257_SKIN,EGFR,PIK3R2,EGFR;PIK3R2,0.0,1
7051,UACC257_SKIN,EGFR,KRAS,EGFR;KRAS,0.0,1
7052,UACC257_SKIN,EGFR,PIK3R3,EGFR;PIK3R3,0.0,1
7053,UACC257_SKIN,EGFR,PIK3CA,EGFR;PIK3CA,0.0,1
7054,UACC257_SKIN,EGFR,ERBB3,EGFR;ERBB3,0.0,1
7055,UACC257_SKIN,EGFR,NRAS,EGFR;NRAS,0.0,1
7056,UACC257_SKIN,EGFR,PIK3R1,EGFR;PIK3R1,0.0,1
7057,UACC257_SKIN,EGFR,SHC3,EGFR;SHC3,0.0,1
7058,UACC257_SKIN,EGFR,SOS1,EGFR;SOS1,0.0,1
7059,UACC257_SKIN,EGFR,HRAS,EGFR;HRAS,0.0,1
7060,UACC257_SKIN,EGFR,PIK3CB,EGFR;PIK3CB,0.0,1
7061,UACC257_SKIN,CALM2,KCNQ4,CALM2;KCNQ4,0.6703622263470965,1
7062,UACC257_SKIN,CALM2,CALM3,CALM2;CALM3,-3.3432597628283585,1
7063,UACC257_SKIN,KCNQ5,KCNQ4,KCNQ5;KCNQ4,0.0,1
7064,UACC257_SKIN,KCNQ5,KCNQ3,KCNQ5;KCNQ3,0.0,1
7065,UACC257_SKIN,CALM3,KRAS,CALM3;KRAS,0.3758933869186851,1
7066,UACC257_SKIN,CALM3,KCNQ4,CALM3;KCNQ4,0.0,1
7067,UACC257_SKIN,CALM3,HRAS,CALM3;HRAS,0.4050783153893943,1
7068,UACC257_SKIN,CALM3,KCNQ3,CALM3;KCNQ3,0.0,1
7069,UACC257_SKIN,CALM3,NRAS,CALM3;NRAS,0.44185786069838706,1
7070,UACC257_SKIN,NTRK1,PIK3CA,NTRK1;PIK3CA,0.0,1
7071,UACC257_SKIN,NTRK1,NTRK2,NTRK1;NTRK2,0.0,1
7072,UACC257_SKIN,NTRK1,SHC3,NTRK1;SHC3,0.0,1
7073,UACC257_SKIN,NTRK1,PIK3R1,NTRK1;PIK3R1,0.0,1
7074,UACC257_SKIN,NTRK2,SHC3,NTRK2;SHC3,0.0,1
7075,UACC257_SKIN,AKT1,PIK3R2,AKT1;PIK3R2,0.0,1
7076,UACC257_SKIN,AKT1,PIK3R3,AKT1;PIK3R3,0.0,1
7077,UACC257_SKIN,AKT1,PIK3CA,AKT1;PIK3CA,0.0,1
7078,UACC257_SKIN,AKT1,PDPK1,AKT1;PDPK1,0.0,1
7079,UACC257_SKIN,AKT1,PIK3CD,AKT1;PIK3CD,0.0,1
7080,UACC257_SKIN,AKT1,AKT2,AKT1;AKT2,0.0,1
7081,UACC257_SKIN,AKT1,PIK3CG,AKT1;PIK3CG,0.0,1
7082,UACC257_SKIN,AKT1,PIK3R1,AKT1;PIK3R1,0.0,1
7083,UACC257_SKIN,AKT1,AKT3,AKT1;AKT3,0.0,1
7084,UACC257_SKIN,AKT1,PIK3CB,AKT1;PIK3CB,0.0,1
7085,UACC257_SKIN,NRAS,PIK3CA,NRAS;PIK3CA,0.0,1
7086,UACC257_SKIN,NRAS,PIK3R1,NRAS;PIK3R1,0.0,1
7087,UACC257_SKIN,NRAS,SOS1,NRAS;SOS1,0.0,1
7088,UACC257_SKIN,NRAS,PIK3CG,NRAS;PIK3CG,0.0,1
7089,UACC257_SKIN,NRAS,PIK3CD,NRAS;PIK3CD,0.0,1
7090,UACC257_SKIN,KRAS,PIK3R3,KRAS;PIK3R3,0.0,1
7091,UACC257_SKIN,KRAS,PIK3CG,KRAS;PIK3CG,0.0,1
7092,UACC257_SKIN,KRAS,PIK3CD,KRAS;PIK3CD,0.0,1
7093,UACC257_SKIN,KRAS,HRAS,KRAS;HRAS,0.0,1
7094,UACC257_SKIN,KRAS,PIK3R1,KRAS;PIK3R1,0.0,1
7095,UACC257_SKIN,KRAS,SOS1,KRAS;SOS1,0.0,1
7096,UACC257_SKIN,KRAS,PIK3CA,KRAS;PIK3CA,0.0,1
7097,UACC257_SKIN,KRAS,PIK3CB,KRAS;PIK3CB,0.0,1
7098,UACC257_SKIN,HRAS,PIK3CA,HRAS;PIK3CA,0.0,1
7099,UACC257_SKIN,HRAS,PIK3CD,HRAS;PIK3CD,0.0,1
7100,UACC257_SKIN,HRAS,SOS1,HRAS;SOS1,0.0,1
7101,UACC257_SKIN,HRAS,PIK3CB,HRAS;PIK3CB,0.0,1
7102,UACC257_SKIN,HRAS,PIK3CG,HRAS;PIK3CG,0.0,1
7103,UACC257_SKIN,HRAS,PIK3R1,HRAS;PIK3R1,0.0,1
7104,UACC257_SKIN,SOS1,RRAS,SOS1;RRAS,0.0,1
7105,UACC257_SKIN,SOS1,SHC3,SOS1;SHC3,0.0,1
7106,UACC257_SKIN,RRAS,PIK3CA,RRAS;PIK3CA,0.0,1
7107,UACC257_SKIN,RRAS,PIK3CG,RRAS;PIK3CG,0.0,1
7108,UACC257_SKIN,RRAS,PIK3CD,RRAS;PIK3CD,0.0,1
7109,UACC257_SKIN,AKT3,PIK3R2,AKT3;PIK3R2,0.0,1
7110,UACC257_SKIN,AKT3,PIK3R3,AKT3;PIK3R3,0.0,1
7111,UACC257_SKIN,AKT3,PIK3CA,AKT3;PIK3CA,0.0,1
7112,UACC257_SKIN,AKT3,PIK3CD,AKT3;PIK3CD,0.0,1
7113,UACC257_SKIN,AKT3,AKT2,AKT3;AKT2,0.0,1
7114,UACC257_SKIN,AKT3,PIK3CG,AKT3;PIK3CG,0.0,1
7115,UACC257_SKIN,AKT3,PIK3R1,AKT3;PIK3R1,0.0,1
7116,UACC257_SKIN,AKT3,PIK3CB,AKT3;PIK3CB,0.0,1
7117,UACC257_SKIN,AKT2,PIK3R2,AKT2;PIK3R2,0.0,1
7118,UACC257_SKIN,AKT2,PIK3R3,AKT2;PIK3R3,0.0,1
7119,UACC257_SKIN,AKT2,PIK3CA,AKT2;PIK3CA,0.0,1
7120,UACC257_SKIN,AKT2,PDPK1,AKT2;PDPK1,0.0,1
7121,UACC257_SKIN,AKT2,PIK3CD,AKT2;PIK3CD,0.0,1
7122,UACC257_SKIN,AKT2,PIK3R1,AKT2;PIK3R1,0.0,1
7123,UACC257_SKIN,AKT2,PIK3CB,AKT2;PIK3CB,0.0,1
7124,UACC257_SKIN,AKT2,PIK3CG,AKT2;PIK3CG,0.0,1
7125,UACC257_SKIN,PIK3R2,PIK3R3,PIK3R2;PIK3R3,0.0,1
7126,UACC257_SKIN,PIK3R2,PIK3R1,PIK3R2;PIK3R1,0.0,1
7127,UACC257_SKIN,PIK3R2,PIK3R5,PIK3R2;PIK3R5,0.0,1
7128,UACC257_SKIN,PIK3R2,PIK3CB,PIK3R2;PIK3CB,0.0,1
7129,UACC257_SKIN,PIK3R2,PIK3CD,PIK3R2;PIK3CD,0.0,1
7130,UACC257_SKIN,PIK3R2,PIK3CA,PIK3R2;PIK3CA,0.0,1
7131,UACC257_SKIN,PIK3R2,PIK3CG,PIK3R2;PIK3CG,0.0,1
7132,UACC257_SKIN,PIK3R2,ERBB3,PIK3R2;ERBB3,0.48806463021843727,1
7133,UACC257_SKIN,PIK3R3,PIK3R5,PIK3R3;PIK3R5,0.0,1
7134,UACC257_SKIN,PIK3R3,PIK3CA,PIK3R3;PIK3CA,0.0,1
7135,UACC257_SKIN,PIK3R3,PIK3CG,PIK3R3;PIK3CG,0.0,1
7136,UACC257_SKIN,PIK3R3,PIK3CD,PIK3R3;PIK3CD,0.0,1
7137,UACC257_SKIN,PIK3R3,ERBB3,PIK3R3;ERBB3,0.4794278582816558,1
7138,UACC257_SKIN,PIK3R3,PIK3CB,PIK3R3;PIK3CB,0.0,1
7139,UACC257_SKIN,PIK3R3,PIK3R6,PIK3R3;PIK3R6,0.0,1
7140,UACC257_SKIN,PIK3R3,PIK3R1,PIK3R3;PIK3R1,0.0,1
7141,UACC257_SKIN,PIK3R1,PIK3CA,PIK3R1;PIK3CA,0.0,1
7142,UACC257_SKIN,PIK3R1,ERBB3,PIK3R1;ERBB3,0.0,1
7143,UACC257_SKIN,PIK3R1,PDPK1,PIK3R1;PDPK1,0.0,1
7144,UACC257_SKIN,PIK3R1,PIK3CD,PIK3R1;PIK3CD,0.0,1
7145,UACC257_SKIN,PIK3R1,PIK3R5,PIK3R1;PIK3R5,0.0,1
7146,UACC257_SKIN,PIK3R1,PIK3CG,PIK3R1;PIK3CG,0.0,1
7147,UACC257_SKIN,PIK3R1,PIK3CB,PIK3R1;PIK3CB,0.0,1
7148,UACC257_SKIN,PIK3R5,PIK3CA,PIK3R5;PIK3CA,0.0,1
7149,UACC257_SKIN,PIK3R5,PIK3CD,PIK3R5;PIK3CD,0.0,1
7150,UACC257_SKIN,PIK3R5,PIK3R6,PIK3R5;PIK3R6,0.0,1
7151,UACC257_SKIN,PIK3R5,PIK3CB,PIK3R5;PIK3CB,0.0,1
7152,UACC257_SKIN,PIK3R5,PIK3CG,PIK3R5;PIK3CG,0.0,1
7153,UACC257_SKIN,PIK3CB,PIK3CA,PIK3CB;PIK3CA,0.0,1
7154,UACC257_SKIN,PIK3CB,ERBB3,PIK3CB;ERBB3,0.461725738361523,1
7155,UACC257_SKIN,PIK3CB,PDPK1,PIK3CB;PDPK1,0.0,1
7156,UACC257_SKIN,PIK3CB,PIK3CD,PIK3CB;PIK3CD,0.0,1
7157,UACC257_SKIN,PIK3CB,PIK3CG,PIK3CB;PIK3CG,0.0,1
7158,UACC257_SKIN,PIK3CD,RRAS2,PIK3CD;RRAS2,0.0,1
7159,UACC257_SKIN,PIK3CD,PIK3CA,PIK3CD;PIK3CA,0.0,1
7160,UACC257_SKIN,PIK3CD,ERBB3,PIK3CD;ERBB3,0.4369867082891995,1
7161,UACC257_SKIN,PIK3CD,PIK3CG,PIK3CD;PIK3CG,0.0,1
7162,UACC257_SKIN,PIK3CA,RRAS2,PIK3CA;RRAS2,0.0,1
7163,UACC257_SKIN,PIK3CA,PDPK1,PIK3CA;PDPK1,0.0,1
7164,UACC257_SKIN,PIK3CA,PIK3CG,PIK3CA;PIK3CG,0.0,1
7165,UACC257_SKIN,PIK3CA,ERBB3,PIK3CA;ERBB3,0.0,1
7166,UACC257_SKIN,PIK3CG,RRAS2,PIK3CG;RRAS2,0.0,1
7167,UACC257_SKIN,PIK3CG,PPP1R12C,PIK3CG;PPP1R12C,0.0,1
7168,UACC257_SKIN,PIK3CG,PDPK1,PIK3CG;PDPK1,0.0,1
7169,UACC257_SKIN,PIK3CG,IMMT,PIK3CG;IMMT,0.0,1
7170,UACC257_SKIN,PIK3CG,PIK3R6,PIK3CG;PIK3R6,0.0,1
7171,UACC257_SKIN,ERBB3,SHC3,ERBB3;SHC3,0.0,1
7172,UACC257_SKIN,MLX,MLXIPL,MLX;MLXIPL,0.0,1
7173,UACC257_SKIN,MLX,MLXIP,MLX;MLXIP,0.0,1
7174,UACC257_SKIN,MLXIPL,MLXIP,MLXIPL;MLXIP,0.0,1
7175,UACC257_SKIN,KCNQ4,KCNE4,KCNQ4;KCNE4,0.0,1
7176,UACC257_SKIN,KCNQ4,KCNQ3,KCNQ4;KCNQ3,0.0,1
7177,UACC257_SKIN,MASP2,FCN2,MASP2;FCN2,0.0,1
7178,UACC257_SKIN,MASP2,COLEC10,MASP2;COLEC10,0.0,1
7179,UACC257_SKIN,MASP2,COLEC11,MASP2;COLEC11,0.0,1
7180,UACC257_SKIN,FCN2,COLEC10,FCN2;COLEC10,0.0,1
7181,UACC257_SKIN,COLEC10,COLEC11,COLEC10;COLEC11,0.0,1
7182,UACC62_SKIN,LYN,SRC,LYN;SRC,0.0,0
7183,UACC62_SKIN,LYN,PIK3CD,LYN;PIK3CD,0.0,0
7184,UACC62_SKIN,LYN,PIK3CG,LYN;PIK3CG,0.0,0
7185,UACC62_SKIN,LYN,PIK3R1,LYN;PIK3R1,0.0,0
7186,UACC62_SKIN,LYN,PIK3CB,LYN;PIK3CB,0.0,0
7187,UACC62_SKIN,GRB2,ERBB3,GRB2;ERBB3,0.5221818892242587,0
7188,UACC62_SKIN,GRB2,ERBB2,GRB2;ERBB2,0.448173344965049,0
7189,UACC62_SKIN,GRB2,EGFR,GRB2;EGFR,0.33351099082754687,0
7190,UACC62_SKIN,GRB2,NTRK2,GRB2;NTRK2,0.5968960514775076,0
7191,UACC62_SKIN,GRB2,SRC,GRB2;SRC,0.2806392877544692,0
7192,UACC62_SKIN,GRB2,SHC3,GRB2;SHC3,0.539803492181267,0
7193,UACC62_SKIN,GRB2,PIK3R1,GRB2;PIK3R1,0.2847875569774404,0
7194,UACC62_SKIN,GRB2,NTRK1,GRB2;NTRK1,0.3779096200508135,0
7195,UACC62_SKIN,GRB2,SOS1,GRB2;SOS1,0.3051684533028769,0
7196,UACC62_SKIN,SRC,PIK3R2,SRC;PIK3R2,0.0,0
7197,UACC62_SKIN,SRC,KRAS,SRC;KRAS,0.0,0
7198,UACC62_SKIN,SRC,PIK3R3,SRC;PIK3R3,0.0,0
7199,UACC62_SKIN,SRC,PIK3CA,SRC;PIK3CA,0.0,0
7200,UACC62_SKIN,SRC,ERBB3,SRC;ERBB3,0.4298446762529292,0
7201,UACC62_SKIN,SRC,ERBB2,SRC;ERBB2,0.37361560474850064,0
7202,UACC62_SKIN,SRC,EGFR,SRC;EGFR,0.0,0
7203,UACC62_SKIN,SRC,NRAS,SRC;NRAS,0.0,0
7204,UACC62_SKIN,SRC,PIK3CD,SRC;PIK3CD,0.0,0
7205,UACC62_SKIN,SRC,SOS1,SRC;SOS1,0.2740488981234408,0
7206,UACC62_SKIN,SRC,SHC3,SRC;SHC3,0.0,0
7207,UACC62_SKIN,SRC,PIK3CG,SRC;PIK3CG,0.0,0
7208,UACC62_SKIN,SRC,HRAS,SRC;HRAS,0.0,0
7209,UACC62_SKIN,SRC,PIK3CB,SRC;PIK3CB,0.0,0
7210,UACC62_SKIN,SRC,AKT1,SRC;AKT1,0.0,0
7211,UACC62_SKIN,SRC,PIK3R1,SRC;PIK3R1,0.0,0
7212,UACC62_SKIN,ERBB2,PIK3R2,ERBB2;PIK3R2,0.38703575681708113,0
7213,UACC62_SKIN,ERBB2,KRAS,ERBB2;KRAS,-0.930825762932636,0
7214,UACC62_SKIN,ERBB2,PIK3R3,ERBB2;PIK3R3,0.3594646959900364,0
7215,UACC62_SKIN,ERBB2,PIK3CA,ERBB2;PIK3CA,0.3156913683578544,0
7216,UACC62_SKIN,ERBB2,ERBB3,ERBB2;ERBB3,0.5641921275715278,0
7217,UACC62_SKIN,ERBB2,EGFR,ERBB2;EGFR,0.43400815157425376,0
7218,UACC62_SKIN,ERBB2,PIK3R1,ERBB2;PIK3R1,0.36876301888499385,0
7219,UACC62_SKIN,ERBB2,SHC3,ERBB2;SHC3,0.0,0
7220,UACC62_SKIN,ERBB2,PIK3CB,ERBB2;PIK3CB,0.35519928540374945,0
7221,UACC62_SKIN,EGFR,PIK3R2,EGFR;PIK3R2,0.33423816155304464,0
7222,UACC62_SKIN,EGFR,KRAS,EGFR;KRAS,-1.3634078323797474,0
7223,UACC62_SKIN,EGFR,PIK3R3,EGFR;PIK3R3,0.31552294521544033,0
7224,UACC62_SKIN,EGFR,PIK3CA,EGFR;PIK3CA,0.30051986278087295,0
7225,UACC62_SKIN,EGFR,ERBB3,EGFR;ERBB3,0.4765030255183085,0
7226,UACC62_SKIN,EGFR,NRAS,EGFR;NRAS,-2.442420293905579,0
7227,UACC62_SKIN,EGFR,PIK3R1,EGFR;PIK3R1,0.37074709783548254,0
7228,UACC62_SKIN,EGFR,SHC3,EGFR;SHC3,0.0,0
7229,UACC62_SKIN,EGFR,SOS1,EGFR;SOS1,0.2746162852732561,0
7230,UACC62_SKIN,EGFR,HRAS,EGFR;HRAS,-1.663872740237101,0
7231,UACC62_SKIN,EGFR,PIK3CB,EGFR;PIK3CB,0.33996162680519404,0
7232,UACC62_SKIN,CALM2,KCNQ4,CALM2;KCNQ4,0.0,0
7233,UACC62_SKIN,CALM2,CALM3,CALM2;CALM3,0.0,0
7234,UACC62_SKIN,KCNQ5,KCNQ4,KCNQ5;KCNQ4,0.0,0
7235,UACC62_SKIN,KCNQ5,KCNQ3,KCNQ5;KCNQ3,0.0,0
7236,UACC62_SKIN,CALM3,KRAS,CALM3;KRAS,0.3746583326433509,0
7237,UACC62_SKIN,CALM3,KCNQ4,CALM3;KCNQ4,0.0,0
7238,UACC62_SKIN,CALM3,HRAS,CALM3;HRAS,0.41182387841862966,0
7239,UACC62_SKIN,CALM3,KCNQ3,CALM3;KCNQ3,0.0,0
7240,UACC62_SKIN,CALM3,NRAS,CALM3;NRAS,0.45005985969655193,0
7241,UACC62_SKIN,NTRK1,PIK3CA,NTRK1;PIK3CA,0.0,0
7242,UACC62_SKIN,NTRK1,NTRK2,NTRK1;NTRK2,0.0,0
7243,UACC62_SKIN,NTRK1,SHC3,NTRK1;SHC3,0.0,0
7244,UACC62_SKIN,NTRK1,PIK3R1,NTRK1;PIK3R1,0.0,0
7245,UACC62_SKIN,NTRK2,SHC3,NTRK2;SHC3,0.0,0
7246,UACC62_SKIN,AKT1,PIK3R2,AKT1;PIK3R2,0.0,0
7247,UACC62_SKIN,AKT1,PIK3R3,AKT1;PIK3R3,0.0,0
7248,UACC62_SKIN,AKT1,PIK3CA,AKT1;PIK3CA,0.0,0
7249,UACC62_SKIN,AKT1,PDPK1,AKT1;PDPK1,0.0,0
7250,UACC62_SKIN,AKT1,PIK3CD,AKT1;PIK3CD,0.0,0
7251,UACC62_SKIN,AKT1,AKT2,AKT1;AKT2,0.0,0
7252,UACC62_SKIN,AKT1,PIK3CG,AKT1;PIK3CG,0.0,0
7253,UACC62_SKIN,AKT1,PIK3R1,AKT1;PIK3R1,0.0,0
7254,UACC62_SKIN,AKT1,AKT3,AKT1;AKT3,0.0,0
7255,UACC62_SKIN,AKT1,PIK3CB,AKT1;PIK3CB,0.0,0
7256,UACC62_SKIN,NRAS,PIK3CA,NRAS;PIK3CA,0.0,0
7257,UACC62_SKIN,NRAS,PIK3R1,NRAS;PIK3R1,0.0,0
7258,UACC62_SKIN,NRAS,SOS1,NRAS;SOS1,-2.0570611867894035,0
7259,UACC62_SKIN,NRAS,PIK3CG,NRAS;PIK3CG,0.0,0
7260,UACC62_SKIN,NRAS,PIK3CD,NRAS;PIK3CD,0.0,0
7261,UACC62_SKIN,KRAS,PIK3R3,KRAS;PIK3R3,0.0,0
7262,UACC62_SKIN,KRAS,PIK3CG,KRAS;PIK3CG,0.0,0
7263,UACC62_SKIN,KRAS,PIK3CD,KRAS;PIK3CD,0.0,0
7264,UACC62_SKIN,KRAS,HRAS,KRAS;HRAS,0.0,0
7265,UACC62_SKIN,KRAS,PIK3R1,KRAS;PIK3R1,0.0,0
7266,UACC62_SKIN,KRAS,SOS1,KRAS;SOS1,-1.1618039292114082,0
7267,UACC62_SKIN,KRAS,PIK3CA,KRAS;PIK3CA,0.0,0
7268,UACC62_SKIN,KRAS,PIK3CB,KRAS;PIK3CB,0.0,0
7269,UACC62_SKIN,HRAS,PIK3CA,HRAS;PIK3CA,0.0,0
7270,UACC62_SKIN,HRAS,PIK3CD,HRAS;PIK3CD,0.0,0
7271,UACC62_SKIN,HRAS,SOS1,HRAS;SOS1,-1.3857479956365282,0
7272,UACC62_SKIN,HRAS,PIK3CB,HRAS;PIK3CB,0.0,0
7273,UACC62_SKIN,HRAS,PIK3CG,HRAS;PIK3CG,0.0,0
7274,UACC62_SKIN,HRAS,PIK3R1,HRAS;PIK3R1,0.0,0
7275,UACC62_SKIN,SOS1,RRAS,SOS1;RRAS,0.4596724373224623,0
