,Edge,U,pval,adj_pvals
442,CXCR4;CD209,75.5,0.864461875994892,1.0
443,CXCR4;MET,72.0,1.0,1.0
444,CXCR4;CASP9,79.5,0.6864619594024112,1.0
445,CXCR4;HSP90AA1,81.0,0.622489114929071,1.0
446,CXCR4;FLNA,80.5,0.6444980033151095,1.0
447,CXCR4;JUN,84.0,0.5112476410783535,0.9988093379798215
448,CXCR4;HSP90AB1,78.0,0.749618556161363,1.0
449,CXCR4;SDC4,91.5,0.28077903864679044,0.9031627559952284
450,CXCR4;SRC,81.5,0.5964944263467871,1.0
451,CXCR4;JAK2,83.5,0.5215162067970098,1.0
452,CXCR4;BCL6,84.5,0.48911666191921854,0.9904710206177333
453,CXCR4;CTNNB1,81.5,0.6041263073291685,1.0
454,CXCR4;TPM3,87.0,0.40807311859811424,0.9719778990798471
455,CXCR4;JAK3,79.0,0.7101511124853749,1.0
456,CXCR4;MYD88,78.5,0.7286693341887298,1.0
457,CXCR4;PTPRC,69.5,0.9088318090156562,1.0
458,CXCR4;AKT1,86.0,0.43536312216320605,0.974567031959239
459,CXCR4;RHOA,87.0,0.4017496298308326,0.9719778990798471
460,CXCR4;HIF1A,83.5,0.5242922689869414,1.0
461,CXCR4;BTK,81.0,0.6289064004393936,1.0
462,NBN;MLH1,101.5,0.06140892715368426,0.6710298459228591
463,NBN;MSH2,104.0,0.0303828219765775,0.5963552709111086
464,NBN;MSH6,47.5,0.16211377666683868,0.7984884706839681
465,NBN;MDM2,82.0,0.5682750721517664,1.0
466,NBN;BRIP1,101.0,0.07219261605890069,0.6889273441300039
467,NBN;BARD1,89.0,0.28983871760750823,0.9124887800823581
468,NBN;PALB2,88.5,0.26941077705377803,0.9028138290674845
469,NBN;POLQ,89.5,0.32654190442388387,0.9294674998321322
470,NBN;WRN,108.0,0.01677188063141744,0.5527804887237538
471,NBN;RAD51B,96.5,0.08519169643587948,0.716075529579404
472,NBN;SMC1A,89.0,0.3129249824081184,0.9254765641425997
473,NBN;ATR,35.0,0.03181225675600651,0.5963552709111086
474,NBN;CHEK2,82.0,0.527614842023066,1.0
475,NBN;RAD17,89.0,0.28983871760750823,0.9124887800823581
476,NBN;ATM,87.0,0.3665574320369951,0.9459819336932599
477,NBN;ATRX,108.0,0.022565767338145505,0.5661680190893457
478,NBN;BLM,87.0,0.2983548838978939,0.9181588751233436
479,NBN;BRCA1,100.0,0.08878984940451741,0.7200982743294752
480,NBN;FANCD2,85.0,0.414559447324648,0.9719778990798471
481,NBN;TP53,82.0,0.5683587867519387,1.0
482,NBN;ERCC4,91.5,0.22175631223213355,0.8566646155063593
483,NBN;FEN1,88.0,0.33745526439952245,0.9328827065789033
484,NBN;BRCA2,94.0,0.19052410334127667,0.8227688642678216
485,B2M;CD74,119.5,0.004130923739231874,0.4202276058364061
486,B2M;MSH6,120.0,0.00250007799553318,0.36409446704762594
487,B2M;PIK3CA,102.5,0.05015357095973749,0.6444608208043728
488,B2M;SDHA,121.5,0.003997337293480782,0.4202276058364061
489,B2M;RANBP2,121.5,0.0028632987578365576,0.36409446704762594
490,B2M;CALR,108.0,0.01934745131830662,0.5527804887237538
491,B2M;ATR,123.0,0.0015249138018508732,0.36409446704762594
492,B2M;RPL5,115.5,0.009332616384675231,0.5078715146093087
493,B2M;TMSB4X,72.0,1.0,1.0
494,B2M;TFRC,120.0,0.0020592013341879218,0.36409446704762594
495,B2M;HLA-A,72.0,1.0,1.0
496,B2M;PTPRC,113.5,0.007356634840796534,0.4722903542577691
497,B2M;BTK,101.0,0.062447736329342605,0.6732082558047628
498,B2M;CIITA,97.5,0.11442437741735638,0.7501700675708067
499,B2M;NOTCH1,116.5,0.003481602879337885,0.40582433562282216
500,PICALM;SH3GL1,74.5,0.900236255963278,1.0
501,PICALM;EGFR,68.5,0.8506329457229752,1.0
502,PICALM;MLLT10,85.5,0.440304071528984,0.974567031959239
503,PICALM;EPS15,64.0,0.6306805209328198,1.0
504,PICALM;CLTC,62.0,0.5682750721517664,1.0
505,ARHGAP26;RHOA,75.5,0.8618872708034414,1.0
506,SDHAF2;TMEM127,34.5,0.019764914871574717,0.5527804887237538
507,SDHAF2;SDHA,11.0,0.0005751671790772812,0.36409446704762594
508,SDHAF2;SDHD,28.5,0.011029754144353003,0.5147612168037111
509,SDHAF2;MAX,18.0,0.0022252869399371975,0.36409446704762594
510,SDHAF2;SDHB,21.0,0.0024624529599688795,0.36409446704762594
511,SDHAF2;SDHC,15.0,0.0009649897092583135,0.36409446704762594
512,SDHAF2;NF1,12.5,0.0007602673697679955,0.36409446704762594
513,SDHAF2;FH,17.0,0.0018245882848136352,0.36409446704762594
514,DAXX;MDM2,67.0,0.7960464609460479,1.0
515,DAXX;AXIN1,70.5,0.954492955077075,1.0
516,DAXX;CREBBP,70.5,0.9543770487913521,1.0
517,DAXX;BRD4,69.5,0.9090630300754878,1.0
518,DAXX;CUL3,66.5,0.7741006465520416,1.0
519,DAXX;MDM4,73.0,0.9771881476568676,1.0
520,DAXX;MYC,66.5,0.7753502207556824,1.0
521,DAXX;SUZ12,70.0,0.931878575017145,1.0
522,DAXX;PAX3,64.0,0.6690824197846731,1.0
523,DAXX;ATM,66.5,0.7741006465520416,1.0
524,DAXX;ATRX,67.5,0.8191643117833148,1.0
525,DAXX;JUN,66.5,0.7759036854411465,1.0
526,DAXX;SMAD4,65.0,0.7111770699337419,1.0
527,DAXX;EZH2,66.0,0.7536734138614632,1.0
528,DAXX;TP53,71.0,0.9771026404176852,1.0
529,DAXX;CASP8,65.5,0.7319036494718827,1.0
530,DAXX;DEK,70.5,0.9545991651324017,1.0
531,DAXX;MEN1,64.0,0.6685352213465638,1.0
532,DAXX;FADD,61.5,0.5666367020270343,1.0
533,DAXX;SPOP,68.5,0.8624629940135897,1.0
534,DAXX;PTEN,70.5,0.9544128065490335,1.0
535,DAXX;POT1,74.5,0.9088139496405747,1.0
536,DAXX;FAS,58.5,0.45720798555081077,0.9811879930671651
537,DAXX;PML,72.5,1.0,1.0
538,DAXX;SETDB1,64.0,0.6685961550448034,1.0
539,DAXX;TGFBR2,64.0,0.6693852521690865,1.0
540,DAXX;CTNNB1,65.5,0.7306852074778208,1.0
541,SDHD;TMEM127,82.0,0.5271762126968023,1.0
542,SDHD;SDHA,27.0,0.011198385801958205,0.5147612168037111
543,SDHD;IDH2,85.0,0.45646451487623063,0.9811879930671651
544,SDHD;MEN1,87.5,0.38695060598582487,0.9672801572520022
545,SDHD;NF1,77.0,0.7921473917958974,1.0
546,SDHD;FH,70.5,0.952625348777216,1.0
547,SDHD;SDHC,68.0,0.7907519318066429,1.0
548,SDHD;PTEN,85.5,0.44843858218317134,0.9811879930671651
549,SDHD;SDHB,66.5,0.6560051321908611,1.0
550,SDHD;IDH1,97.0,0.14908389418266463,0.7932903322161132
551,PCM1;HOOK3,72.5,1.0,1.0
552,PCM1;USP9X,81.0,0.6266908603403091,1.0
553,PCM1;DCTN1,77.0,0.7950121719642381,1.0
554,PCM1;NIN,86.0,0.4239014480001275,0.9719778990798471
555,MAP3K1;MAPK1,69.5,0.9094853173844664,1.0
556,MAP3K1;AXIN1,64.5,0.6887468543058145,1.0
557,MAP3K1;MAP2K2,63.0,0.6280383175600339,1.0
558,MAP3K1;BIRC3,73.5,0.9542150911707313,1.0
559,MAP3K1;PIK3CA,56.0,0.379104884683266,0.9557449682802966
560,MAP3K1;YWHAE,37.5,0.03689974102772676,0.6273423460794638
561,MAP3K1;TP53,71.0,0.9773563270846127,1.0
562,MAP3K1;MAP2K1,59.5,0.48868302385293294,0.9904710206177333
563,MAP3K1;CASP3,69.5,0.9087603084758902,1.0
564,MAP3K1;HSP90AA1,65.5,0.7328067121420333,1.0
565,MAP3K1;RAC1,67.5,0.815761711536872,1.0
566,MAP3K1;NRAS,63.0,0.6271641301828288,1.0
567,MAP3K1;NFKB2,48.0,0.16044044053767625,0.7984884706839681
568,MAP3K1;JUN,68.0,0.8421782294813214,1.0
569,MAP3K1;HSP90AB1,60.0,0.5133837806776048,0.9988093379798215
570,MAP3K1;PTEN,65.5,0.7327567810585256,1.0
571,MAP3K1;BRCA2,74.0,0.9321549565453515,1.0
572,MAP3K1;BRCA1,69.0,0.8868407164164489,1.0
573,MAP3K1;IKBKB,97.0,0.15762756694110203,0.7959623077937418
574,MAP3K1;RAF1,58.0,0.43918752347814727,0.974567031959239
575,MAP3K1;MYC,69.0,0.887036857232498,1.0
576,MAP3K1;HRAS,62.0,0.5876607847681277,1.0
577,MAP3K1;MAP2K4,23.5,0.005564624262879339,0.44477246786871283
578,MAP3K1;BRAF,64.5,0.6897273394549632,1.0
579,MAP3K1;RHOA,62.0,0.5881708705816131,1.0
580,ETV6;PDGFRB,93.5,0.23367166763248692,0.8639648629126377
581,ETV6;CCDC6,92.0,0.2681285032780655,0.9021004489013115
582,ETV6;PIK3CA,89.0,0.3488435052897111,0.9386650225094553
583,ETV6;MECOM,101.5,0.0997143844772655,0.7344428340417072
584,ETV6;DNMT3A,105.5,0.06042645450639293,0.6710298459228591
585,ETV6;TRIP11,88.5,0.36373544532320057,0.942349711104218
586,ETV6;NCOR1,88.5,0.3629921161386134,0.942349711104218
587,ETV6;U2AF1,95.5,0.19038476629909584,0.8227688642678216
588,ETV6;STAT5B,79.5,0.6902426872726992,1.0
589,ETV6;NPM1,99.5,0.12476359569447135,0.7629870460560313
590,ETV6;RUNX1,103.0,0.08326285925608143,0.7079873822762547
591,ETV6;NUP98,95.0,0.20063947262259996,0.8331536482860766
592,ETV6;EZH2,107.0,0.049201435139580356,0.6444608208043728
593,ETV6;EML4,99.0,0.13264800211356229,0.7708185203232176
594,ETV6;PHF6,86.0,0.43342193095607373,0.974567031959239
595,ETV6;IKZF1,91.0,0.29213411387138577,0.9124887800823581
596,ETV6;IDH2,95.5,0.1891756918087838,0.8227688642678216
597,ETV6;NUP214,91.0,0.2932582893133636,0.9124887800823581
598,ETV6;NRAS,95.5,0.1890891675329175,0.8227688642678216
599,ETV6;ABL1,96.5,0.1724046985704435,0.804237948769862
600,ETV6;ASXL1,92.5,0.2558657894143568,0.8911590465561482
601,ETV6;JAK2,100.0,0.11850262847309687,0.7553379026924376
602,ETV6;SRSF2,83.5,0.5321827962055876,1.0
603,ETV6;AFF1,98.5,0.13811795151962514,0.7816099614596217
604,ETV6;SETBP1,105.5,0.06032661029034873,0.6710298459228591
605,ETV6;IDH1,99.0,0.13152429859708398,0.7708185203232176
606,ETV6;HRAS,106.0,0.05529241483926756,0.6568175393327007
607,ETV6;KMT2A,90.0,0.3197553315966962,0.9254765641425997
608,ETV6;PIK3R1,100.5,0.11063522407775252,0.7501700675708067
609,ETV6;PBX1,76.5,0.8199257546712105,1.0
610,ETV6;ZNF384,74.0,0.9322333068440795,1.0
611,ETV6;ZMYM2,94.0,0.2213845272637608,0.8566646155063593
612,ETV6;BRAF,97.0,0.1639630606958794,0.7984884706839681
613,ETV6;ABL2,78.0,0.7541376203683603,1.0
614,ETV6;TET2,89.5,0.33424566841850367,0.9294674998321322
615,PSIP1;BRD4,43.0,0.10001302555750943,0.7344428340417072
616,PSIP1;RANBP2,25.5,0.008599337268482644,0.5064557054437936
617,PSIP1;PABPC1,39.0,0.06137496866191928,0.6710298459228591
618,PSIP1;NSD3,54.0,0.30032406159224323,0.9220581737035507
619,PSIP1;DDX10,64.0,0.6642480020536419,1.0
620,PSIP1;NUP98,55.5,0.3513373394284065,0.9397177233887168
621,PSIP1;MEN1,36.5,0.044820839665263346,0.6444608208043728
622,PSIP1;RAP1GDS1,39.5,0.06365598150211928,0.6745363948946163
623,PSIP1;SMARCB1,53.5,0.2965624290417638,0.9167219836953968
624,PSIP1;NUP214,44.0,0.1136431435133882,0.7501700675708067
625,PSIP1;SRSF3,48.0,0.17657425353073686,0.8123208543633839
626,PSIP1;KMT2A,50.0,0.20987636894228012,0.8440896082927224
627,PSIP1;NSD1,45.5,0.1297434179924249,0.7708185203232176
628,PSIP1;SETBP1,49.5,0.2023004189840809,0.834097895516531
629,PSIP1;HMGA1,32.5,0.02543402660461967,0.5835495199883541
630,DGCR8;DDX5,57.0,0.4039104860220034,0.9719778990798471
631,DGCR8;FUS,60.0,0.5086639141009257,0.9988093379798215
632,DGCR8;CCNE1,58.0,0.4400869133316513,0.974567031959239
633,DGCR8;CLP1,68.0,0.8415086648877249,1.0
634,DGCR8;TP53,57.5,0.419388093909856,0.9719778990798471
635,DGCR8;DROSHA,61.5,0.5627640019488803,1.0
636,DGCR8;DICER1,67.0,0.7964401169129559,1.0
637,DGCR8;LATS2,61.0,0.5466869789976079,1.0
638,DGCR8;HNRNPA2B1,55.0,0.3447042220069576,0.9386650225094553
639,MAP2K2;MAPK1,68.5,0.8646440232684678,1.0
640,MAP2K2;CTNNB1,67.5,0.8198913520469793,1.0
641,MAP2K2;PRKACA,72.5,1.0,1.0
642,MAP2K2;ARAF,65.5,0.7307363077549514,1.0
643,MAP2K2;MAP2K1,70.5,0.9542512307906174,1.0
644,MAP2K2;BRAF,69.0,0.8865775989723848,1.0
645,MAP2K2;PTPN11,69.0,0.8867751087547779,1.0
646,MAP2K2;SGK1,67.0,0.7791061247608693,1.0
647,MAP2K2;NRAS,66.0,0.7544610084802125,1.0
648,MAP2K2;PPP2R1A,72.5,1.0,1.0
649,MAP2K2;SRC,69.0,0.887036857232498,1.0
650,MAP2K2;RAF1,72.0,1.0,1.0
651,MAP2K2;YWHAE,63.5,0.6313147377433678,1.0
652,MAP2K2;HRAS,60.5,0.5305075940665847,1.0
653,MAP2K2;LMNA,74.5,0.9084364613771019,1.0
654,ASPSCR1;PRCC,66.0,0.750154598886432,1.0
655,ASPSCR1;NONO,48.0,0.182450156996513,0.8156511975063184
656,ASPSCR1;CLTC,37.0,0.049998806717269785,0.6444608208043728
657,ASPSCR1;TFE3,45.5,0.13742531148002482,0.7816099614596217
658,ASPSCR1;SFPQ,50.0,0.22174297771561213,0.8566646155063593
659,TP53;MAPK1,72.0,1.0,1.0
660,TP53;TSC2,75.5,0.8648771371890167,1.0
661,TP53;DDX5,72.0,1.0,1.0
662,TP53;CCND1,81.5,0.6076086756788937,1.0
663,TP53;CDKN1B,68.5,0.861360100431721,1.0
664,TP53;MLH1,71.0,0.9772947998982563,1.0
665,TP53;MSH2,73.5,0.9547308877952795,1.0
666,TP53;MSH6,57.5,0.42748072138724014,0.9719778990798471
667,TP53;DNAJB1,75.5,0.8630046616373437,1.0
668,TP53;VHL,68.0,0.8409544551526861,1.0
669,TP53;NOTCH2,100.5,0.11132941429940531,0.7501700675708067
670,TP53;DDB2,69.5,0.9085447932598033,1.0
671,TP53;APC,73.0,0.9773650759144507,1.0
672,TP53;CDK4,71.0,0.9773344105493164,1.0
673,TP53;MDM2,74.0,0.9321156793484043,1.0
674,TP53;BRIP1,100.5,0.10952324426373189,0.7501700675708067
675,TP53;KAT7,72.0,1.0,1.0
676,TP53;BARD1,91.5,0.274091246610368,0.9031627559952284
677,TP53;PALB2,89.5,0.32875509403802383,0.9294674998321322
678,TP53;PDGFRB,72.0,1.0,1.0
679,TP53;KMT2C,78.5,0.7327567810585256,1.0
680,TP53;AXIN1,83.0,0.5498257472646193,1.0
681,TP53;CREBBP,64.5,0.685390303580113,1.0
682,TP53;CCNE1,75.5,0.8644357948840204,1.0
683,TP53;CDKN2C,86.0,0.4407139658297329,0.974567031959239
684,TP53;ELL,93.5,0.22976627046113807,0.8639648629126377
685,TP53;EP300,75.0,0.8869280161558944,1.0
686,TP53;BRD4,91.5,0.26947258168770316,0.9028138290674845
687,TP53;BIRC3,85.0,0.47616451737801824,0.988698424344685
688,TP53;EPAS1,87.0,0.40944189112118523,0.9719778990798471
689,TP53;KDR,73.0,0.9773344105493164,1.0
690,TP53;PIK3CA,62.5,0.6096270169622556,1.0
691,TP53;YWHAE,66.0,0.7463790613946042,1.0
692,TP53;STAT3,76.5,0.8196845214645393,1.0
693,TP53;MECOM,94.0,0.22165340435521153,0.8566646155063593
694,TP53;DNMT3A,74.0,0.9321418717224578,1.0
695,TP53;SUB1,72.0,1.0,1.0
696,TP53;KAT6A,53.5,0.2985041990794213,0.9181588751233436
697,TP53;CDK6,74.5,0.9092397001852764,1.0
698,TP53;PMS2,74.5,0.9094153445964994,1.0
699,TP53;PATZ1,77.0,0.7970263510414416,1.0
700,TP53;ERBB3,73.5,0.9546871077131294,1.0
701,TP53;RB1,78.5,0.7310423001654841,1.0
702,TP53;PML,79.0,0.7047375709777468,1.0
703,TP53;NCOR1,82.5,0.5670183670343185,1.0
704,TP53;ERCC3,85.5,0.4545398687154272,0.9811879930671651
705,TP53;DDIT3,79.0,0.7119793920091331,1.0
706,TP53;GPC3,85.0,0.4729546060812764,0.988698424344685
707,TP53;KEAP1,72.5,1.0,1.0
708,TP53;SRSF2,83.5,0.5313873038780232,1.0
709,TP53;ZEB1,96.0,0.17683170572890106,0.8123208543633839
710,TP53;FBXW7,75.0,0.8868407164164489,1.0
711,TP53;NSD2,66.0,0.7505422938307785,1.0
712,TP53;XPA,100.5,0.10785241697999884,0.7501700675708067
713,TP53;CDK12,90.5,0.304335508532828,0.9227113765737452
714,TP53;EZH2,73.0,0.9773212300423108,1.0
715,TP53;HSP90AB1,72.5,1.0,1.0
716,TP53;SMAD4,71.5,1.0,1.0
717,TP53;JUN,75.5,0.8647736797954435,1.0
718,TP53;NFE2L2,81.0,0.6267585803810963,1.0
719,TP53;PPP2R1A,76.0,0.8422990592941946,1.0
720,TP53;AKT3,84.5,0.49126861286460144,0.9904710206177333
721,TP53;DDX3X,75.5,0.8639900997267006,1.0
722,TP53;ETV1,83.0,0.5466869789976079,1.0
723,TP53;SRC,70.5,0.9546432003647667,1.0
724,TP53;RUNX1,71.5,1.0,1.0
725,TP53;HIF1A,75.0,0.8871453846132322,1.0
726,TP53;BRCA2,75.0,0.8872103510937167,1.0
727,TP53;UBR5,95.0,0.19818349898444,0.8331536482860766
728,TP53;NF1,69.0,0.8872319816677839,1.0
729,TP53;FAT1,68.5,0.8646959306170756,1.0
730,TP53;POLR2A,93.5,0.2216119602090857,0.8566646155063593
731,TP53;SETD2,92.0,0.2615675320184362,0.9005971333188618
732,TP53;CASP8,86.5,0.4178973559186371,0.9719778990798471
733,TP53;SMAD3,87.0,0.4096236955895023,0.9719778990798471
734,TP53;SDHC,95.0,0.1989749004016751,0.8331536482860766
735,TP53;EWSR1,70.0,0.9313290936985889,1.0
736,TP53;CREB1,64.5,0.6836404223928059,1.0
737,TP53;HSP90AA1,77.0,0.7981455234652544,1.0
738,TP53;FOXO4,79.5,0.6898994074156599,1.0
739,TP53;NDRG1,59.5,0.4916957861968455,0.9904710206177333
740,TP53;BAP1,85.5,0.451468712519973,0.9811879930671651
741,TP53;PPM1D,85.5,0.44917768947329373,0.9811879930671651
742,TP53;RPL5,53.0,0.29185229437376936,0.9124887800823581
743,TP53;CASP3,74.5,0.9095551282707521,1.0
744,TP53;CHD4,96.0,0.1719093435898139,0.804237948769862
745,TP53;SFPQ,81.0,0.6263517078310571,1.0
746,TP53;ATM,75.0,0.8868188598693136,1.0
747,TP53;NCOA1,102.5,0.08246278439659958,0.7079873822762547
748,TP53;SUZ12,86.5,0.4259605123107769,0.9719778990798471
749,TP53;HRAS,74.0,0.93205006548994,1.0
750,TP53;MYC,77.5,0.7757338243698848,1.0
751,TP53;MUC1,69.0,0.8872535998020421,1.0
752,TP53;HMGA1,110.0,0.033036003541086226,0.5963552709111086
753,TP53;MDM4,67.0,0.7960069696428962,1.0
754,TP53;LMNA,87.0,0.4087130324218671,0.9719778990798471
755,TP53;RAD17,91.5,0.2786310887985274,0.9031627559952284
756,TP53;TCF7L2,101.0,0.10041979768398678,0.7344428340417072
757,TP53;NUMA1,78.0,0.7534869939702188,1.0
758,TP53;CHEK2,88.0,0.3758572286370725,0.9557449682802966
759,TP53;SMARCA4,76.5,0.8204394400532162,1.0
760,TP53;EED,86.5,0.4225191017554982,0.9719778990798471
761,TP53;FANCD2,91.0,0.28777843758565,0.9124887800823581
762,TP53;FGFR1,71.5,1.0,1.0
763,TP53;KLF6,96.5,0.16872465041508522,0.804237948769862
764,TP53;RAF1,72.0,1.0,1.0
765,TP53;CLTC,81.0,0.6297023505225813,1.0
766,TP53;RECQL4,97.5,0.15424618245530308,0.7934762879584559
767,TP53;IKBKB,103.0,0.08177122789769067,0.7076411626741546
768,TP53;SMARCD1,76.0,0.8399231240424071,1.0
769,TP53;MET,81.5,0.6092119761915052,1.0
770,TP53;BRCA1,73.5,0.9546958738911607,1.0
771,TP53;BLM,64.5,0.6865803583016667,1.0
772,TP53;CYLD,80.5,0.6475630032890334,1.0
773,TP53;IDH1,77.0,0.7982220271834002,1.0
774,TP53;CDKN1A,77.0,0.7969874262088125,1.0
775,TP53;BTK,77.5,0.7765372450419261,1.0
776,TP53;JAK2,77.0,0.7983366198687993,1.0
777,TP53;ARID1A,74.5,0.9096247778787323,1.0
778,TP53;FUBP1,96.0,0.17588683462027044,0.810615189209566
779,TP53;ATRX,63.0,0.621645763831813,1.0
780,TP53;PMS1,93.0,0.23947602369878107,0.8727087715441383
781,TP53;STK11,72.5,1.0,1.0
782,TP53;MAF,75.0,0.8850052905175206,1.0
783,TP53;NF2,76.0,0.842659890467145,1.0
784,TP53;GMPS,71.0,0.9773168314275089,1.0
785,TP53;TNFAIP3,81.5,0.6066937167441135,1.0
786,TP53;REL,82.0,0.5886790758772142,1.0
787,TP53;ERCC2,101.0,0.10272199345549203,0.7425446426143125
788,TP53;NPM1,73.5,0.954765820641818,1.0
789,TP53;SETDB1,70.0,0.93082163442318,1.0
790,TP53;MYD88,86.5,0.4237940215111944,0.9719778990798471
791,TP53;KLF4,103.5,0.0772921605609478,0.6927168373239658
792,TP53;ERBB2,70.0,0.9320632034822354,1.0
793,TP53;LYN,73.0,0.9773344105493164,1.0
794,TP53;XPO1,68.0,0.8406751613201828,1.0
795,TP53;BAX,95.5,0.18691903845274116,0.822154073344674
796,TP53;ASXL1,71.0,0.9773387989474344,1.0
797,TP53;JAK1,75.5,0.8646699844086065,1.0
798,TP53;PTPRC,70.5,0.9547396285938354,1.0
799,TP53;ABL1,73.0,0.9773080265143214,1.0
800,TP53;ARNT,88.5,0.35435680104635103,0.942349711104218
801,TP53;RAD51B,93.5,0.22940036238436434,0.8639648629126377
802,TP53;CTNNB1,77.0,0.7982220271834002,1.0
803,TP53;CASP9,78.5,0.7330559486938212,1.0
804,TP53;FBXO11,69.5,0.908054245866549,1.0
805,TP53;CNOT3,78.5,0.732506705339715,1.0
806,TP53;EML4,76.0,0.8424797848162532,1.0
807,TP53;HLA-A,61.5,0.5689117581275545,1.0
808,TP53;ATR,43.0,0.1036009000428033,0.7451972304559574
809,TP53;LATS2,100.5,0.10561955384299808,0.7451972304559574
810,TP53;NOTCH1,55.5,0.364383809907771,0.942349711104218
811,TP53;PIK3R1,76.5,0.8203370546193722,1.0
812,TP53;TGFBR2,72.0,1.0,1.0
813,TP53;DICER1,89.5,0.32731405626123,0.9294674998321322
814,TP53;TRIM24,76.0,0.8407062666421261,1.0
815,TP53;STAT6,97.5,0.15158862145423646,0.7934762879584559
816,TP53;KMT2A,72.0,1.0,1.0
817,TP53;PTEN,72.0,1.0,1.0
818,TP53;POLE,74.0,0.9319974371966893,1.0
819,TP53;KDM6A,93.0,0.23023491875270097,0.8639648629126377
820,TP53;U2AF1,70.5,0.95474836433119,1.0
821,TP53;BCL6,109.0,0.03700142523793084,0.6273423460794638
822,TP53;SMARCB1,91.0,0.2765577154048986,0.9031627559952284
823,TP53;TOP1,84.5,0.48068612641083286,0.9904710206177333
824,TP53;SGK1,79.0,0.7061051752252452,1.0
825,TP53;WRN,100.0,0.11586275022547156,0.7541822127301729
826,TP53;RHOA,75.5,0.864461875994892,1.0
827,TP53;RBM10,74.0,0.9316121894843586,1.0
828,TP53;NCOA2,105.0,0.062097475815733646,0.6732082558047628
829,TP53;NRAS,73.0,0.9773256260992277,1.0
830,TP53;PRDM1,66.0,0.751551472327896,1.0
831,TP53;MEN1,77.5,0.7665713278701675,1.0
832,TP53;AKT2,73.0,0.9773519488636893,1.0
833,TP53;RANBP2,57.0,0.4087130324218671,0.9719778990798471
834,TP53;NCOR2,72.0,1.0,1.0
835,TP53;FADD,77.0,0.7972594308719558,1.0
836,TP53;STAT5B,77.0,0.7965185749827113,1.0
837,TP53;FOXO3,79.5,0.6894974698451732,1.0
838,TP53;TET2,69.5,0.9095551282707521,1.0
839,TP53;FANCC,87.0,0.39483451315674567,0.9672801572520022
840,TP53;ARID2,87.5,0.39024163184308913,0.9672801572520022
841,TP53;KMT2D,86.0,0.42805246529629015,0.9719778990798471
842,TP53;CTCF,78.5,0.7261787678105864,1.0
843,TP53;HEY1,77.5,0.7733144838666832,1.0
844,TP53;FAS,73.5,0.9545550013940378,1.0
845,TP53;MAP2K1,73.0,0.9773475681021577,1.0
846,TP53;IDH2,74.5,0.9096942668284272,1.0
847,TP53;BRAF,73.0,0.9773387989474344,1.0
848,TP53;MTOR,77.0,0.7982984439985048,1.0
849,TP53;GNAS,70.5,0.9547919672705963,1.0
850,TP53;EGFR,77.0,0.7983366198687993,1.0
851,TP53;PTCH1,86.0,0.44267132323383995,0.974567031959239
852,TP53;TFRC,61.5,0.5704088066982586,1.0
853,TP53;AKT1,69.0,0.8869280161558944,1.0
854,TP53;PTPN11,75.0,0.8872319816677839,1.0
855,TP53;MUTYH,73.0,0.9773519488636893,1.0
856,TP53;DROSHA,86.5,0.41469193708102947,0.9719778990798471
857,BRD3;BRD4,30.0,0.01841363943928747,0.5527804887237538
858,BRD3;NPM1,22.0,0.004988267283139796,0.43608367889323685
859,BRD3;NSD2,29.5,0.017137304623003686,0.5527804887237538
860,BRD3;NSD3,29.0,0.01563736147562581,0.5527804887237538
861,BRD3;SMARCD1,27.0,0.011277583758798301,0.5147612168037111
862,BRD3;SMARCA4,25.5,0.009007165229347268,0.5078715146093087
863,BRD3;MYC,24.0,0.007085788181419482,0.4710992928273804
864,BRD3;CHD4,25.0,0.008273938373881346,0.49858936376668594
865,BRD3;SPOP,25.0,0.008162031064584576,0.49858936376668594
866,FANCA;FANCE,57.0,0.40558577965993536,0.9719778990798471
867,FANCA;MSH2,74.0,0.9255624454898788,1.0
868,FANCA;MSH6,33.5,0.026245194625724014,0.5959153513867321
869,FANCA;BRIP1,60.0,0.4830358423903923,0.9904710206177333
870,FANCA;BARD1,57.5,0.3953596825513026,0.967645417267952
871,FANCA;PALB2,62.5,0.5637028616507731,1.0
872,FANCA;ATM,71.5,1.0,1.0
873,FANCA;FANCD2,84.0,0.4486731005552149,0.9811879930671651
874,FANCA;FANCC,77.0,0.7641771556220948,1.0
875,FANCA;WRN,55.0,0.28442308052961407,0.9083031595680312
876,FANCA;ERCC4,69.5,0.9022774227639881,1.0
877,FANCA;FANCF,61.0,0.5190784427314943,1.0
878,FANCA;HSP90AA1,64.5,0.6838835200488427,1.0
879,FANCA;ATR,28.0,0.012716207066456453,0.5312025008602386
880,FANCA;SMARCA4,68.0,0.8369384309587179,1.0
881,FANCA;BLM,52.5,0.24332324792538884,0.8727087715441383
882,FANCA;RFWD3,83.5,0.5098187115865438,0.9988093379798215
883,FANCA;HSP90AB1,62.0,0.5810063821008383,1.0
884,FANCA;FANCG,68.0,0.8176389730869466,1.0
885,FANCA;BRCA2,62.0,0.573213788379346,1.0
886,FANCA;CHEK2,70.5,0.9516330064381038,1.0
887,FANCA;RAD51B,61.5,0.5266589957057846,1.0
888,FANCA;NOTCH1,34.0,0.03161714584915989,0.5963552709111086
889,FANCA;CTNNB1,66.0,0.7482880539472058,1.0
890,FANCA;AKT1,56.5,0.3834147617862389,0.9632714827992845
891,FANCA;CDK12,74.5,0.9022994036926002,1.0
