,Edge,U,pval,adj_pvals
2464,RAD51/RAD18,7804.0,0.9801862381112787,0.9889271362986178
2465,RAD51/MCM2,9735.5,0.0021493509742440842,0.021190831989947652
2466,RAD51/POLA2,9562.5,0.0052495372865329105,0.033379325265725734
2467,RAD51/NUF2,9431.5,0.009837519114414252,0.044960955822968565
2468,RAD51/BUB1B,9512.0,0.00672045233113721,0.03714739940841775
2469,RAD51/CCNB2,9531.5,0.00611268262101474,0.035496834831060815
2470,RAD51/H2BC5,8626.5,0.1965255722503897,0.33531323483024733
2471,RAD51/SHCBP1,9472.5,0.008117242369118134,0.04016994300614871
2472,RAD51/MCM7,9914.0,0.0007947451584961243,0.015159582494358692
2473,RAD51/FANCI,7847.0,0.9661328778971257,0.9786606892190396
2474,RAD51/RMI1,9399.0,0.01143246269925644,0.04860190683607477
2475,RAD51/POLE,9616.0,0.004010667560880529,0.029510132299266092
2476,RAD51/H2AC20,9729.5,0.002224816461198678,0.02159651718696113
2477,RAD51/RAD51C,9520.0,0.006466702153907003,0.03631255200106902
2478,RAD51/BLM,9679.5,0.0028918412828849564,0.0246324219072948
2479,RAD51/PRIM1,9527.0,0.0062455659168790655,0.035749002185482326
2480,RAD51/DNA2,9651.0,0.003356869444452003,0.02643312183343042
2481,RAD51/RFWD3,8895.5,0.0849578068258354,0.18423434513917114
2482,RAD51/SMC3,9719.0,0.0023500929306939067,0.02254577457779739
2483,RAD51/DTL,9744.0,0.0020578718340682413,0.02105914836849868
2484,RAD51/BRCC3,9542.0,0.005812995318327251,0.03488893512818376
2485,RAD51/TTK,9453.5,0.008877244008754798,0.042211938540180426
2486,RAD51/CEP55,9497.0,0.007223744537031505,0.037778544839183345
2487,RAD51/KIF4A,9363.0,0.01344465233292722,0.053082917333735505
2488,RAD51/H2BC13,9019.0,0.05481830491192641,0.13412293692470584
2489,RAD51/PCNA,8161.5,0.5848088863540468,0.711177893301567
2490,RAD51/RFC4,9735.0,0.0021561717036361516,0.021190831989947652
2491,RAD51/HELLS,9418.0,0.010465285124243636,0.04634923067635861
2492,RAD51/NCAPG2,9674.0,0.0029779580877831303,0.02486126698679205
2493,RAD51/RFC5,9692.0,0.0027110366443302628,0.023869383147056385
2494,RAD51/MCM10,9761.5,0.0018691204166315027,0.02050932212446811
2495,RAD51/H2BC17,8838.0,0.10301395747411643,0.20993092824383602
2496,RAD51/CCNA2,9445.0,0.00921904448845061,0.043194843861006055
2497,RAD51/FANCB,7186.5,0.31050452625340175,0.4599392102200502
2498,CENPL/SGO1,8969.5,0.06567739906725971,0.15271973518049548
2499,CENPL/BUB1B,8606.5,0.20798641928690498,0.3480659202750293
2500,CENPL/H4C14,8943.0,0.07215205112865536,0.16337534834583728
2501,CENPL/HJURP,8610.0,0.2059667662191086,0.34708626603230364
2502,CENPL/DSN1,8882.0,0.08904354232925187,0.18983226925424002
2503,CENPL/CENPK,8700.0,0.1588589673499179,0.2859112846270327
2504,LSM14A/LSM1,6701.0,0.07300502563196484,0.164625078418197
2505,LSM14A/FMR1,7887.5,0.9144270392914213,0.9449559420205207
2506,LSM14A/CPEB2,7224.0,0.33974828521264644,0.49149652724104625
2507,BRCC3/PSMC4,7885.5,0.91704482517918,0.946780129872387
2508,BRCC3/BRIP1,8364.0,0.38382213793943276,0.534650846350857
2509,BRCC3/PALB2,9139.5,0.03456820230471613,0.09702161827354458
2510,BRCC3/UBE2S,8856.0,0.09710157528500146,0.20138449336920972
2511,BRCC3/BUB1B,8301.5,0.4408856696631227,0.5873105489909483
2512,BRCC3/PSMB4,7754.5,0.9170579862037325,0.946780129872387
2513,BRCC3/H2AC20,8641.5,0.18835027653785552,0.3249091784020525
2514,BRCC3/PSMD4,7944.0,0.8431279404163424,0.9004891837584699
2515,KIF20B/NCAPG,8397.0,0.3554376633948132,0.5063790593132358
2516,KIF20B/KIF23,8609.0,0.20630187284890833,0.347116125547317
2517,KIF20B/KIF11,9048.5,0.049065544055331166,0.12383388465041659
2518,KIF20B/PLK4,8607.5,0.2071203914608365,0.3475264817292362
2519,KIF20B/NUF2,8226.0,0.5156288230143748,0.6539536792849493
2520,KIF20B/SMC2,8809.5,0.11297825465191944,0.22439371161947252
2521,KIF20B/CCNB2,8814.0,0.11131498846756818,0.22188607361001897
2522,KIF20B/TACC3,8687.0,0.1649496688720915,0.2941303606355067
2523,KIF20B/KIF14,8523.0,0.2601249248296418,0.4048718588074263
2524,KIF20B/TTK,8432.0,0.32700709514654624,0.4779110374947966
2525,KIF20B/KIF4A,8090.5,0.6651296260201578,0.7735874877604175
2526,KIF20B/RACGAP1,8165.5,0.5801933814668485,0.7071023598187208
2527,PSAT1/ASNS,8928.5,0.07590269398135388,0.1690677114411555
2528,SHCBP1/RAD51AP1,8213.0,0.5293364155781015,0.6641502024901533
2529,SHCBP1/NCAPG,8312.5,0.43040456988029674,0.5789903213518874
2530,SHCBP1/KIF23,8552.5,0.24077047126953266,0.3851927957778519
2531,SHCBP1/KIF11,8667.0,0.17498500702087472,0.30784225631929757
2532,SHCBP1/SGO1,9016.0,0.055444597908347694,0.13516791779488543
2533,SHCBP1/NUF2,8304.0,0.4383925483336515,0.5857686850560988
2534,SHCBP1/BUB1B,8446.5,0.3158131914411334,0.4657002611767904
2535,SHCBP1/CKAP2L,8089.5,0.6663537920090626,0.7741879573589712
2536,SHCBP1/TTK,8361.5,0.38590333939258903,0.5360013502403679
2537,SHCBP1/CEP55,8180.0,0.5644961114658473,0.6931555919608702
2538,SHCBP1/KIF4A,8026.5,0.7412448948123167,0.8306094603412606
2539,SHCBP1/NCAPG2,8828.5,0.10626706554571207,0.21495822568155445
2540,SHCBP1/KIF14,8405.0,0.34888108713707133,0.499641574376574
2541,SHCBP1/ZWILCH,8496.0,0.27908894795356176,0.426696569541303
2542,SHCBP1/RACGAP1,8325.5,0.4183068613338222,0.567030369298642
2543,SHCBP1/MCM10,8304.0,0.43847847927393435,0.5857686850560988
2544,SHCBP1/CCNA2,8739.0,0.1411278456963323,0.2621973169477159
2545,HELLS/KIF11,8327.5,0.41625984108789793,0.5648281204703061
2546,HELLS/WDR76,7853.0,0.9584509703885562,0.9744895053749156
2547,HELLS/NUF2,7428.5,0.53053369687292,0.6646357615273197
2548,HELLS/SMC2,8582.5,0.2207495347827334,0.36141677825456503
2549,HELLS/ATAD2,6786.0,0.09571371655192107,0.19954470224201135
2550,HELLS/BUB1B,7757.0,0.9201429104067868,0.9487708639360991
2551,HELLS/FANCI,6642.0,0.058611254581538486,0.1399588983129751
2552,HELLS/BLM,7444.5,0.5471230412047432,0.6771447371530601
2553,HELLS/PRIM1,7334.0,0.4356928228317538,0.58394940837867
2554,HELLS/DNMT1,8215.5,0.5268146036575704,0.6627602433284081
2555,HELLS/KIF14,8202.5,0.5394896737174223,0.671496820738567
2556,HELLS/TTK,7940.0,0.8477774500501526,0.9038908522698694
2557,HELLS/CEP55,7527.0,0.6390309918563888,0.7509529671492878
2558,HELLS/MCM10,8223.0,0.5177268045692189,0.6558539172940568
2559,HELLS/CCNA2,8395.0,0.3570985375113064,0.5083038184705407
2560,HELLS/CENPK,7502.5,0.610991180550328,0.7318956054712034
2561,FANCI/RAD51AP1,9330.5,0.015489007496791782,0.057683806579993
2562,FANCI/MLH1,8808.0,0.1132885901202509,0.2247278501720334
2563,FANCI/NCAPG,9234.0,0.02347805191883478,0.07414002728171021
2564,FANCI/BRIP1,6978.0,0.17710227132075995,0.31023627987368574
2565,FANCI/KIF11,9401.0,0.011312594077185021,0.04851845904214909
2566,FANCI/PALB2,9327.0,0.015774402716116395,0.05815260147368303
2567,FANCI/RAD18,7381.0,0.48233745247792936,0.6247726733438951
2568,FANCI/PLK4,9282.0,0.019177921369279687,0.06507420551492249
2569,FANCI/BUB1B,9164.5,0.03124170091181028,0.09039155263813892
2570,FANCI/MCM7,8880.5,0.08926048205774062,0.19017119586457595
2571,FANCI/BLM,8138.5,0.610151245754261,0.7314424306057801
2572,FANCI/DTL,9622.0,0.0038941483824116484,0.028972110754405027
2573,FANCI/RAD51C,7877.5,0.9271753326825004,0.9524302650379725
2574,FANCI/NCAPG2,9348.0,0.014222822101066793,0.05484651039458536
2575,FANCI/RFWD3,6632.0,0.05696224793022199,0.1376761259285537
2576,FANCI/DNA2,7895.0,0.9049115925399756,0.9405414160790432
2577,FANCI/MCM10,9519.0,0.00647450256648137,0.03631255200106902
2578,FANCI/RACGAP1,9226.5,0.024246013186082986,0.07561898218967517
2579,FANCI/FANCB,6208.0,0.00982346602074118,0.044960955822968565
2580,FANCI/CCNA2,9363.5,0.01341702596092261,0.053037665274442265
2581,FANCI/KNTC1,9135.5,0.035050873464522715,0.09795733887316782
2582,UBE2S/BUB1B,7805.0,0.9814666821179394,0.9890033137861768
2583,UBE2S/PSMD4,8157.5,0.589272284494173,0.7150156676869015
2584,UBE2S/CCNA2,7900.5,0.8980199068772674,0.9373899731517561
2585,UBE2S/RAD18,8199.5,0.5437409533830015,0.6739758473931349
2586,PPP2R3B/CCNB2,7390.0,0.491370829326235,0.6329558595337224
2587,RMI1/RAD51AP1,7945.0,0.8419028515846123,0.8997010082735465
2588,RMI1/BRIP1,8263.0,0.47827480248198784,0.6217193450647394
2589,RMI1/PALB2,9294.5,0.018210293390493206,0.06335946194507763
2590,RMI1/RFC5,8132.0,0.617705340620474,0.7363951964818687
2591,RMI1/RFC4,8050.0,0.7131017471783841,0.811496775081215
2592,RMI1/DNA2,8009.5,0.7619944058760237,0.8463451745698152
2593,RMI1/TTK,7686.0,0.8306442917621459,0.8931967040772727
2594,RMI1/RAD51C,8359.5,0.3877403807570512,0.5374635358106823
2595,RMI1/BLM,7957.5,0.8262478953994769,0.8905779713553493
2596,VPS72/H2AC20,7139.5,0.2757095134932832,0.4224759600302249
2597,CFH/C4A,7031.5,0.20672914756483662,0.3474786542829042
2598,TACC3/KNSTRN,8198.5,0.5445780230912706,0.674758494623285
2599,TACC3/NCAPG,9059.5,0.04704853497326755,0.12078735778348265
2600,TACC3/TROAP,8814.5,0.11106307144005342,0.22165324659052027
2601,TACC3/KIF11,9152.0,0.032836775323746424,0.09352210055313544
2602,TACC3/PLK4,9128.0,0.03612159326806755,0.10026645305628565
2603,TACC3/NUF2,9019.0,0.05471335005134593,0.1340558195771344
2604,TACC3/BUB1B,8816.0,0.11053791116196232,0.22127814918999292
2605,TACC3/CCNB2,9085.0,0.0427055506173723,0.11308870990766627
2606,TACC3/SPICE1,7622.5,0.7522788562564994,0.8386259941267795
2607,TACC3/SPAG5,9060.0,0.046944595668577775,0.12064746073436244
2608,TACC3/NCAPD2,9001.5,0.05836050356746738,0.13951099057105357
2609,TACC3/RACGAP1,9073.5,0.044591417741802954,0.11662079978110874
2610,TACC3/CCNA2,9274.5,0.019809647934607252,0.06618681759006761
2611,TACC3/HJURP,9006.5,0.057298521605206924,0.13802969852179436
2612,TACC3/TTK,8984.5,0.062070724389291974,0.14609329033089452
2613,TACC3/CEP55,8877.5,0.09023928361359962,0.1917584776788992
2614,KIF4A/RAD51AP1,7917.0,0.8769719222318255,0.9234097807582219
2615,KIF4A/NCAPG,9313.5,0.016618395500477973,0.059786135566960774
2616,KIF4A/TROAP,9459.5,0.008558340129994233,0.041233353842160175
2617,KIF4A/KIF23,9829.0,0.0012728485053285629,0.01769512297539765
2618,KIF4A/KIF11,9443.5,0.009281006439699892,0.04331576405214132
2619,KIF4A/SGO1,9825.5,0.0013153364632134542,0.01769512297539765
2620,KIF4A/PLK4,9320.0,0.016188574014775577,0.05887222856684242
2621,KIF4A/NUF2,8922.5,0.07656778138876086,0.17031789202476227
2622,KIF4A/SMC2,9536.5,0.005938133183469205,0.034978482899394
2623,KIF4A/BUB1B,9215.5,0.025256307446599915,0.07758983589166135
2624,KIF4A/CCNB2,9597.0,0.004379577892284412,0.030838571340477305
2625,KIF4A/CKAP2L,9418.5,0.010350301724329658,0.04607780184196148
2626,KIF4A/SPAG5,9116.5,0.03705626076143094,0.1019979794951803
2627,KIF4A/NCAPD2,9637.0,0.003580448437736013,0.027383336420074265
2628,KIF4A/KNTC1,9504.0,0.006934845758311073,0.03736162386374159
2629,KIF4A/IQGAP3,7582.0,0.7030873544625365,0.8054572660585133
2630,KIF4A/DTL,9682.0,0.0028576281912244526,0.0246324219072948
2631,KIF4A/KIF14,9278.0,0.019080104856400517,0.06493965148739637
2632,KIF4A/TTK,9327.0,0.015574803201945344,0.05774583330892169
2633,KIF4A/CEP55,9326.5,0.01558711280638693,0.05774583330892169
2634,KIF4A/GTSE1,8757.0,0.1326864910523016,0.2520812838115817
2635,KIF4A/NCAPG2,8897.5,0.08406529649207325,0.18278213239926597
2636,KIF4A/CCNA2,9248.5,0.02212711268083132,0.07117728652674615
2637,KIF4A/HJURP,9378.5,0.012247335495401104,0.050330235675404074
2638,KIF4A/RACGAP1,9585.5,0.004594580698113411,0.03153727880859854
2639,KIF4A/MCM10,8709.5,0.15412842025477538,0.2806300481997326
2640,KIF4A/CIT,7517.5,0.6279236972254809,0.7422801919965735
2641,CEP192/PLK4,6948.0,0.16260862739962534,0.2915403860645742
2642,CEP192/SPICE1,6098.5,0.005801179364211562,0.03488893512818376
2643,CEP192/STIL,6708.5,0.07497260321351651,0.1677933909573995
2644,CEP192/CEP152,7431.0,0.5325914281435331,0.6661961401978391
2645,CEP192/RTTN,6067.5,0.004966942835472421,0.03252802284068865
2646,CSTF2/SLBP,7675.0,0.8169220064390513,0.8851786998436352
2647,RAD51AP1/KIF14,8695.5,0.1607058257570193,0.28844409973128027
2648,RAD51AP1/ZWILCH,7976.0,0.8031343649593742,0.8745714740895143
2649,RAD51AP1/KIF11,9085.5,0.042626393496213145,0.11297027226258104
2650,RAD51AP1/KNTC1,9315.0,0.016564366235564346,0.059786135566960774
2651,RAD51AP1/NCAPG,8705.5,0.1558696553166195,0.2825460436982478
2652,RAD51AP1/CCNA2,8964.5,0.06678749395149713,0.15409969595981862
2653,RAD51AP1/PLK4,9044.0,0.049886797309937524,0.12523227388975136
2654,RAD51AP1/PALB2,9903.5,0.0008466743231482066,0.015293578362862862
2655,RAD51AP1/BUB1B,8802.5,0.11547355238897429,0.22754878401695175
2656,RAD51AP1/HJURP,8699.5,0.15861961112228828,0.28579403849106416
2657,RAD51AP1/NUF2,8570.0,0.22938641234389023,0.3720300637174018
2658,RAD51AP1/TTK,9037.5,0.05096318537684466,0.1273497419812851
2659,RAD51AP1/RFC5,8853.0,0.09800458085143322,0.202744659378028
2660,RAD51AP1/ATAD2,8905.0,0.08216643566396825,0.17972538360898654
2661,RAD51AP1/BRIP1,8809.5,0.11298336226618977,0.22439371161947252
2662,RAD51AP1/CEP55,9056.0,0.04756694803357652,0.12135859758799733
2663,RAD51AP1/DNA2,8995.5,0.05965752820884518,0.14163267008192548
2664,RAD51AP1/RAD51C,8772.5,0.12708213409617528,0.24498030668011225
2665,RAD51AP1/BLM,8745.0,0.13836931041344913,0.25957101627588713
2666,RAD51AP1/RFC4,9401.0,0.011290540334018422,0.04851845904214909
2667,RAD51AP1/DTL,9689.5,0.0027454338765312055,0.023895520654335294
2668,RAD51AP1/NCAPG2,8708.5,0.15445025596727127,0.2810600609143744
2669,RAD51AP1/MCM10,8473.5,0.2950072120779895,0.4427807240749696
2670,RAD51AP1/SMC2,9216.5,0.02524631454738071,0.07758983589166135
2671,RAD51AP1/CCNB2,9240.0,0.022871515321909015,0.07278510356079872
2672,H2BC13/EZH2,8924.0,0.0766700106030901,0.17042974579182835
2673,H2BC13/H2AC20,8967.0,0.06602190340683524,0.15295408021367007
2674,H2BC13/H2AC13,8381.0,0.3686640797149039,0.519581978326718
2675,H2BC13/DNMT1,8769.5,0.12803710913534683,0.245954189152853
2676,H2BC13/SMC3,9388.0,0.011969117640431409,0.04999306221906497
2677,H2BC13/H4C14,8345.5,0.39942569510510184,0.5492521817434364
2678,H2BC13/CCNA2,8725.0,0.14704594742407948,0.2696801305189518
2679,H2BC13/H2BC17,8670.5,0.17144211144953492,0.3027093473807782
2680,H2BC13/H2AC12,8645.5,0.18567452152569697,0.32096844316428436
2681,PDGFA/TGFB1,6887.0,0.13522707655064314,0.25542892237343706
2682,H2AC12/H2BC5,8282.0,0.4582767800809874,0.6026477416616111
2683,H2AC12/H2AC20,8986.0,0.06165412232621237,0.14542571916053398
2684,H2AC12/H2AC13,8326.0,0.416261626119232,0.5648281204703061
2685,H2AC12/H2AC11,8177.5,0.5657648987386525,0.6944536598434414
2686,H2AC12/H4C14,8329.0,0.4142017479312772,0.5631976522845091
2687,H2AC12/H2BC17,8156.0,0.5891238613894987,0.7150156676869015
2688,USP39/LSM5,8066.5,0.6921212595464605,0.7970690953218452
2689,USP39/SF3B2,8386.5,0.3642429510800911,0.5155656266150901
2690,H2AC11/H2BC5,8179.5,0.564430142296213,0.6931555919608702
2691,H2AC11/NSD3,7320.5,0.42349134968123514,0.5715652481711775
2692,H2AC11/EZH2,7276.5,0.3834141625241695,0.534650846350857
2693,H2AC11/H2AC20,8434.0,0.32530343542213414,0.4762697776082205
2694,H2AC11/H2AC13,7737.0,0.8937895565494045,0.934862195795082
2695,H2AC11/CHD1L,7162.0,0.2911407697561347,0.4391875243999439
2696,H2AC11/H2BC17,7832.5,0.9846217928471147,0.990964448567909
2697,H2AC11/H4C14,7366.0,0.46602787603478724,0.610150623012824
2698,LSM1/LSM5,8105.0,0.6485472221885474,0.7580632119702971
2699,LSM1/SLBP,7147.0,0.28131411885368185,0.4283116162842904
2700,DTL/NCAPG,9153.0,0.0327763989364323,0.09343124666414801
2701,DTL/KIF23,9319.0,0.016363545881024365,0.05939025888898334
2702,DTL/KIF11,9238.0,0.02314945611100149,0.07338489420308782
2703,DTL/RAD18,9154.5,0.032596031005720054,0.09315431822774017
2704,DTL/MCM2,9164.0,0.03136928624143365,0.09056291488067815
2705,DTL/NUF2,9076.5,0.044196259272179204,0.11591361044925658
2706,DTL/BUB1B,9081.0,0.043442503699353985,0.11454242783550653
2707,DTL/COPS6,8747.5,0.1375396065061888,0.2584977466505384
2708,DTL/CHAF1B,8937.0,0.07367234363476106,0.16553632412857086
2709,DTL/POLE,9052.0,0.04850172026058816,0.12278869149304765
2710,DTL/CCNA2,9224.0,0.02454593213126923,0.076236283452602
2711,DTL/MCM10,9143.0,0.03410199731884287,0.09637265564437852
2712,DTL/RFC4,9171.0,0.030494491200694775,0.0893909043698123
2713,DTL/RFC5,9045.5,0.04970603141360785,0.12491543219461834
2714,DTL/PCNA,9210.0,0.026011668856943875,0.07946395299779595
2715,DTL/KIF14,9185.5,0.02874797383769067,0.08566948425201007
2716,DTL/CEP55,9296.0,0.018084060567911855,0.06298705172326836
2717,DTL/TTK,9196.0,0.02753965498650067,0.08310946429198289
2718,CEP76/PLK4,6704.0,0.07392131766850926,0.16589318965142197
2719,RFC4/RNASEH2A,8362.5,0.3840816960831972,0.534650846350857
2720,RFC4/MLH1,9950.5,0.00063689161187359,0.014648640950755387
2721,RFC4/NCAPG,9365.0,0.013282613045641377,0.0526504828182275
2722,RFC4/BRIP1,9070.5,0.04506514946400341,0.11753478171017107
2723,RFC4/KIF23,9034.5,0.05168747310819851,0.12837744077819782
2724,RFC4/RAD18,9540.5,0.005851473916001388,0.03493212055625918
2725,RFC4/MCM2,9641.5,0.0035086348728692878,0.027043364271229147
2726,RFC4/POLA2,8729.0,0.14516700019348755,0.2671300771928394
2727,RFC4/NUF2,9184.0,0.028837450978719866,0.0857994808763074
2728,RFC4/HAUS1,8346.5,0.3991689145175784,0.5491292278960901
2729,RFC4/SMC2,9548.0,0.005608527019515095,0.034182564707505234
2730,RFC4/BUB1B,9060.0,0.04695727136780885,0.12064746073436244
2731,RFC4/CCNB2,9525.5,0.006263112418321014,0.035749002185482326
2732,RFC4/DONSON,7719.5,0.8724781110762984,0.9198588311186808
2733,RFC4/MCM7,9771.0,0.0017652025091582954,0.020250452561357928
2734,RFC4/POLE,9046.5,0.04922744367748629,0.1240516457034044
2735,RFC4/KNTC1,9463.5,0.008407263012779706,0.04104796122757473
2736,RFC4/RAD51C,8981.5,0.06274366274496748,0.14709853593165642
2737,RFC4/BLM,8850.0,0.09882215333369825,0.20379351671141668
2738,RFC4/PRIM1,9004.5,0.056983900948179185,0.1376761259285537
2739,RFC4/DNA2,9259.0,0.02109282455855114,0.06897710073003396
2740,RFC4/SMC3,9472.0,0.008146304704001371,0.04021316011411443
2741,RFC4/PCNA,9676.5,0.0029188265207380744,0.024745916833440885
2742,RFC4/RFC5,9405.0,0.011060491832395821,0.04781221831632502
2743,RFC4/MCM10,9643.0,0.0034729592222656606,0.026985034696811853
2744,RFC4/RACGAP1,9124.0,0.03662887916926465,0.10124629532801795
2745,RFC4/CCNA2,9372.0,0.01290883136359306,0.05190425944111376
2746,RFC4/CDC7,9056.5,0.04739200894007588,0.12129913901655333
2747,RFC4/NCAPG2,9491.0,0.0073766883270161105,0.038041134955775296
2748,SENP2/LMNB1,6554.0,0.04251228549510474,0.11275893994295767
2749,MCM10/NCAPG,9053.5,0.04812968600771485,0.12222407104590743
2750,MCM10/KIF23,9492.5,0.007381394057659742,0.038041134955775296
2751,MCM10/KIF11,9329.0,0.015641931262342892,0.05779411764836377
2752,MCM10/MCM2,9348.0,0.014374982248137451,0.055292282246352846
2753,MCM10/SLF1,9205.5,0.026492893234346997,0.08063375018728432
2754,MCM10/POLA2,9066.0,0.045958416090615205,0.11910197731283184
2755,MCM10/PLK4,9095.5,0.041047728456831634,0.10994089556478742
2756,MCM10/BUB1B,9035.5,0.051535156402542186,0.12822643247289106
2757,MCM10/CCNB2,9425.0,0.01013492667298313,0.04574806046558544
2758,MCM10/MCM7,9564.5,0.005199928223097929,0.03319253793771266
2759,MCM10/POLE,9162.0,0.03157139199366682,0.09094445753399547
2760,MCM10/BLM,9057.0,0.04754076066074133,0.12135859758799733
2761,MCM10/PRIM1,9081.5,0.043305812400904344,0.11430922806706931
2762,MCM10/DNA2,9190.0,0.028203642562408614,0.08435382976049467
2763,MCM10/KIF14,9276.0,0.019683388833497767,0.06603394556513924
2764,MCM10/TTK,9107.0,0.039201942936197894,0.10621104440434788
2765,MCM10/CEP55,9355.0,0.013923907816031615,0.05420459895544111
2766,MCM10/PCNA,9601.5,0.004323373941353097,0.030719805128249116
2767,MCM10/NCAPG2,9264.0,0.020715198594608457,0.06838363874519643
2768,MCM10/CDC7,9340.5,0.014876673892828025,0.0564598779301852
2769,MCM10/RFC5,9328.5,0.015680868614350238,0.05787281206263569
2770,MCM10/HJURP,9101.5,0.04007837557440672,0.1084065542123895
2771,MCM10/CCNE2,9056.5,0.04766775055467852,0.12152128171709418
2772,MCM10/CCNA2,9331.5,0.01547734142343327,0.057683806579993
2773,HJURP/NCAPG,9027.0,0.05305741487857185,0.131156990742849
2774,HJURP/TROAP,8433.5,0.3257167935017973,0.4766622656018719
2775,HJURP/KIF23,9159.0,0.03193579519630897,0.09183709955225894
2776,HJURP/KIF11,9290.5,0.018481873746130553,0.06383055553795194
2777,HJURP/SGO1,9723.0,0.0023035308192136295,0.022229072405411526
2778,HJURP/MCM2,8805.5,0.11450793296859235,0.22605326598673373
2779,HJURP/PLK4,9036.5,0.05128984279788826,0.12806847353110457
2780,HJURP/NUF2,8841.0,0.10169699792536735,0.2075048819609019
2781,HJURP/BUB1B,9526.0,0.00627468686106047,0.035749002185482326
2782,HJURP/CCNB2,9273.5,0.019855974335960844,0.0662741116951043
2783,HJURP/CKAP2L,8753.5,0.13468928039855896,0.25482016568830085
2784,HJURP/SPAG5,9019.0,0.054323221452096136,0.13331887774150467
2785,HJURP/IQGAP3,8153.0,0.5941765397191626,0.71857472422358
2786,HJURP/KIF14,9033.5,0.05180885784220028,0.1285815904540538
2787,HJURP/TTK,8933.5,0.07421765025436061,0.16644436806873353
2788,HJURP/CEP55,9071.5,0.0448490860504218,0.11706432086828475
2789,HJURP/CENPK,9202.0,0.026865248700965738,0.08138954846525262
2790,HJURP/RACGAP1,8827.5,0.10644861195053049,0.2151636151299167
2791,HJURP/GTSE1,8211.0,0.5312645746740698,0.6652973547731386
2792,HJURP/H4C14,9569.0,0.005093703566057286,0.032769492941635205
2793,HJURP/CCNA2,9373.0,0.01285863647102666,0.05182571037132113
2794,TROAP/NCAPG,8020.0,0.7491574240852661,0.8363339599944736
2795,TROAP/SPAG5,8066.5,0.693311538866899,0.797599985631941
2796,TROAP/GTSE1,7880.5,0.9233268861542215,0.950262080762861
2797,TROAP/CCNB2,8243.5,0.49785028192650416,0.6393138062625675
2798,TROAP/TTK,8005.0,0.7674597539709558,0.8506218393144847
2799,TROAP/CEP55,8000.0,0.7735816577732094,0.8546316632269224
2800,TROAP/CCNA2,8518.0,0.26376418279995495,0.40879087565736993
2801,TROAP/BUB1B,8109.5,0.643243935171085,0.7542828274826053
2802,TROAP/KIF14,8181.0,0.5633992012048602,0.6923268835779575
2803,TROAP/CKAP2L,8051.0,0.7116403813455723,0.8107264205537579
2804,PRR11/SKA2,7284.0,0.39047585129244167,0.5398867543575647
2805,STIL/NCAPG,8440.5,0.32036653535186943,0.4707221686025453
2806,STIL/KIF11,8513.5,0.2667029774364539,0.4119832716426578
2807,STIL/PLK4,7994.5,0.7802379434895741,0.8585285330483008
2808,STIL/NUF2,8405.0,0.3488293988402956,0.499641574376574
2809,STIL/BUB1B,8393.5,0.3583964627675311,0.5092675592638672
2810,STIL/KIF14,8195.5,0.5477194918375794,0.6776273200298258
2811,STIL/TTK,8408.5,0.345934108912649,0.4971873967761725
2812,STIL/WDR62,7000.0,0.1889834768486458,0.3256590270695415
2813,STIL/CEP152,6779.5,0.09533461200680034,0.1991043042611788
2814,STIL/RTTN,6834.0,0.11423776740898077,0.22565569829552434
2815,ITGAV/TGFB1,9451.5,0.008967070861771917,0.0424544870093415
2816,ITGAV/LAMB2,8863.5,0.09462817919453993,0.1980070509804117
2817,MAGOHB/SF3B2,9537.5,0.005933103308398237,0.034978482899394
2818,MAGOHB/RBM8A,9098.0,0.040670403676269534,0.10946554718376375
2819,MAGOHB/SMG7,8990.5,0.06084678934228171,0.14367421244321915
2820,MAGOHB/LSM5,8891.0,0.0860989581871054,0.18523979135206087
2821,RACGAP1/KNSTRN,7629.0,0.7595872267640337,0.844529207391662
2822,RACGAP1/NCAPG,9372.5,0.01267323466885719,0.05148933059678339
2823,RACGAP1/KIF23,9707.5,0.0024555812664699226,0.02275921507143451
2824,RACGAP1/KIF11,9830.0,0.0012745685891271971,0.01769512297539765
2825,RACGAP1/PLK4,9909.0,0.000813171668576064,0.015159582494358692
2826,RACGAP1/NUF2,9724.5,0.002212557574514429,0.021565015533960306
2827,RACGAP1/ATAD2,9706.5,0.0025041075944517988,0.022993405377525287
2828,RACGAP1/BUB1B,9528.0,0.006159835826685101,0.035570226311578516
2829,RACGAP1/CCNB2,9832.5,0.0012477774275546308,0.01769512297539765
2830,RACGAP1/MCM7,9337.0,0.015044058112821553,0.056735120308238525
2831,RACGAP1/ZWILCH,8356.0,0.3904096729738884,0.5398867543575647
2832,RACGAP1/SPAG5,9825.0,0.0012908115942258797,0.01769512297539765
2833,RACGAP1/KNTC1,9701.0,0.0025619478748373113,0.023224919595829428
2834,RACGAP1/PRIM1,8084.5,0.6717389256967935,0.7792781557717406
2835,RACGAP1/KIF14,9703.0,0.0025262856319821863,0.023088421054411012
2836,RACGAP1/TTK,9506.0,0.006838737121109101,0.037148835255561195
2837,RACGAP1/CEP55,9574.0,0.0048836697920576246,0.03227551919201231
2838,RACGAP1/CIT,8562.0,0.23360168510788604,0.3770030146773114
2839,RACGAP1/NCAPG2,8848.5,0.09923969498247173,0.20424249385813575
2840,RACGAP1/CCNA2,9810.0,0.0014321508225774069,0.018139118269656307
