,Edge,U,pval,adj_pvals
4041,RUNX1;IKZF1,3120.5,0.42045681519382017,1.0
4042,RUNX1;ARID1B,2387.0,0.07622705577988696,1.0
4043,RUNX1;MYC,2709.0,0.5234561217257467,1.0
4044,RUNX1;IDH1,2976.5,0.7650931424982761,1.0
4045,RUNX1;CCND3,3351.0,0.10603097610849249,1.0
4046,RUNX1;SMARCA4,2902.0,0.9705549004943453,1.0
4047,RUNX1;SRC,2992.5,0.7225553020610432,1.0
4048,RUNX1;SETBP1,2248.0,0.023799589883932323,0.9344161023114963
4049,RUNX1;EZH2,2832.0,0.8370379447168673,1.0
4050,RUNX1;JUN,2776.0,0.687316052055917,1.0
4051,RUNX1;DEK,2296.5,0.036674036731471876,1.0
4052,MSH2;MLH1,2647.5,0.39267728026161053,1.0
4053,MSH2;PMS2,2727.5,0.5665320199548418,1.0
4054,MSH2;POLD1,2847.5,0.8798512320087896,1.0
4055,MSH2;NF1,2722.5,0.5548123685733927,1.0
4056,MSH2;FEN1,2716.5,0.5407555231724519,1.0
4057,MSH2;MSH6,2496.5,0.1659764233320422,1.0
4058,MSH2;SMAD4,2696.5,0.4952665452974131,1.0
4059,MSH2;JUN,2913.5,0.9383564471186828,1.0
4060,MSH2;TP53,2774.0,0.6821613372143263,1.0
4061,MSH2;BARD1,2890.0,0.9985971459348183,1.0
4062,MSH2;ERCC4,2700.0,0.5030801042964068,1.0
4063,MSH2;XPA,2743.0,0.6041017089217908,1.0
4064,MSH2;CDKN1A,2918.0,0.9257760575895726,1.0
4065,MSH2;FANCD2,2973.0,0.7744556641682874,1.0
4066,MSH2;PIK3CA,2645.5,0.38909231397592925,1.0
4067,MSH2;MYC,2622.5,0.34613718210185085,1.0
4068,MSH2;ATM,2724.5,0.5594770635327984,1.0
4069,MSH2;ATR,2944.5,0.8521884330118545,1.0
4070,MSH2;PMS1,2858.5,0.9104130213904085,1.0
4071,MSH2;BRAF,2661.5,0.42081213973419584,1.0
4072,MSH2;AKT1,2688.0,0.4765601547826849,1.0
4073,MSH2;NBN,2824.5,0.8164878838930596,1.0
4074,MSH2;POLE,2755.5,0.6350613684796476,1.0
4075,MSH2;TOP1,2571.5,0.2616846167170852,1.0
4076,MSH2;WRN,2848.0,0.8812307455921892,1.0
4077,ABI1;NCKIPSD,3181.0,0.30863762268160344,1.0
4078,ABI1;SRC,3443.5,0.0522162597436108,1.0
4079,ABI1;SYK,3445.5,0.051345726507329034,1.0
4080,ABI1;FNBP1,3176.5,0.3163448388730613,1.0
4081,EIF1AX;GNA11,2597.0,0.3022139057311286,1.0
4082,EIF1AX;PIK3CA,2547.5,0.227938663948568,1.0
4083,EIF1AX;GNAQ,2568.5,0.2576778496926905,1.0
4084,EIF1AX;SF3B1,2741.5,0.6004491323570939,1.0
4085,EIF1AX;RPL5,2739.5,0.5955343459030344,1.0
4086,EIF1AX;KDM5C,2607.5,0.3198364447187254,1.0
4087,EIF1AX;BAP1,2703.0,0.509826045345176,1.0
4088,EIF1AX;BRAF,2573.5,0.26514593897323535,1.0
4089,KAT6A;EP300,2879.5,0.9691440539382852,1.0
4090,KAT6A;KMT2A,2695.0,0.4919235069353677,1.0
4091,KAT6A;AKT1,2653.0,0.4033561921384502,1.0
4092,KAT6A;TP53,2924.0,0.9090175087303524,1.0
4093,KAT6A;KAT6B,2969.5,0.7830395512069857,1.0
4094,BIRC3;NFKBIE,2931.0,0.889561634835234,1.0
4095,BIRC3;NFKB2,2894.0,0.9929880267937671,1.0
4096,BIRC3;CASP9,2822.5,0.8110292070747609,1.0
4097,BIRC3;MALT1,2944.5,0.8522001075508843,1.0
4098,BIRC3;MAP3K1,2937.5,0.87151957393695,1.0
4099,BIRC3;CASP8,3139.5,0.3829766643673139,1.0
4100,BIRC3;TP53,2855.0,0.9006922719958327,1.0
4101,HMGA1;TP53,2931.5,0.8881774658191486,1.0
4102,HMGA1;PPARG,2972.0,0.777188099998029,1.0
4103,HMGA1;JUN,2967.0,0.7906920925040806,1.0
4104,HMGA1;PSIP1,2902.5,0.9691554223704316,1.0
4105,LRIG3;SDC4,2174.5,0.011842193610839389,0.8802270154644928
4106,LRIG3;TPM3,2096.5,0.005255964103095275,0.6118627776538086
4107,LRIG3;GOPC,2059.0,0.003468775220206463,0.546332097182518
4108,FUS;ATM,2820.0,0.8037032271834228,1.0
4109,FUS;SFPQ,2413.0,0.09292852760098864,1.0
4110,FUS;CREB3L2,3046.0,0.5820269974622603,1.0
4111,FUS;MYC,2648.0,0.39325811129014454,1.0
4112,FUS;PABPC1,2446.5,0.11842678050885071,1.0
4113,FUS;ATF1,2945.5,0.8477294761133322,1.0
4114,FUS;SMARCA4,2824.5,0.8161996299533669,1.0
4115,FUS;NONO,2935.0,0.8778427030720928,1.0
4116,FUS;THRAP3,2399.0,0.08211299239925901,1.0
4117,FUS;EP300,2567.0,0.25384147089489195,1.0
4118,FUS;ETV1,2781.5,0.699541859546416,1.0
4119,FUS;EWSR1,2308.5,0.040250233539494855,1.0
4120,FUS;SF3B1,2279.5,0.03159094516119957,1.0
4121,FUS;SMARCB1,2407.0,0.08826005831975303,1.0
4122,FUS;QKI,2880.5,0.9716391321416947,1.0
4123,FUS;AKT1,2841.5,0.8629590513046286,1.0
4124,FUS;SRSF3,2374.0,0.06914503412158071,1.0
4125,FUS;HNRNPA2B1,2710.0,0.5246369644591695,1.0
4126,ACVR1;SMAD4,2910.5,0.9467157126765322,1.0
4127,ACVR1;TGFBR2,2982.5,0.7488716426988068,1.0
4128,ACVR1;ACVR1B,2879.0,0.9675886233129761,1.0
4129,CHD2;BRD4,3226.0,0.23442865138556035,1.0
4130,PTCH1;SMO,3074.5,0.5200015366542659,1.0
4131,PTCH1;AXIN1,3174.0,0.32059302029200565,1.0
4132,PTCH1;TP53,3114.5,0.43308111893341106,1.0
4133,PTCH1;SUFU,3141.0,0.38041105524176955,1.0
4134,PTCH1;BRAF,3113.5,0.4350808014402512,1.0
4135,PTCH1;NCOA4,3180.0,0.3104658001903595,1.0
4136,BRAF;GNA11,2942.0,0.8590931986201944,1.0
4137,BRAF;MAPK1,2950.0,0.8370581371744601,1.0
4138,BRAF;TSC2,2936.0,0.875680624547802,1.0
4139,BRAF;MLH1,2717.5,0.5430180329976191,1.0
4140,BRAF;MSH6,2680.0,0.45931547244175674,1.0
4141,BRAF;EP300,2920.5,0.918804540358463,1.0
4142,BRAF;PIK3CA,2642.0,0.38233003057931825,1.0
4143,BRAF;YWHAE,2817.0,0.7958015847754951,1.0
4144,BRAF;PMS2,2753.0,0.628832628861336,1.0
4145,BRAF;TP53,2661.5,0.4208268063517807,1.0
4146,BRAF;ATM,2733.5,0.5810029886050321,1.0
4147,BRAF;GNAQ,2941.5,0.8604712656275852,1.0
4148,BRAF;PPARG,2981.0,0.7530385146966094,1.0
4149,BRAF;EZH2,2871.0,0.9453468101868098,1.0
4150,BRAF;EML4,2986.5,0.7384232441281136,1.0
4151,BRAF;POLE,2820.5,0.8056127802049221,1.0
4152,BRAF;IDH2,3007.0,0.684703265906327,1.0
4153,BRAF;SMAD4,2655.5,0.40875714905034255,1.0
4154,BRAF;NF1,2781.5,0.7015906556424041,1.0
4155,BRAF;QKI,3092.5,0.4793145866773566,1.0
4156,BRAF;LMNA,2504.0,0.17309244160603432,1.0
4157,BRAF;HSP90AB1,2760.0,0.6464061197133579,1.0
4158,BRAF;RALGDS,3133.0,0.3959085594150803,1.0
4159,BRAF;SRC,2856.0,0.9034682366810622,1.0
4160,BRAF;HLA-A,2768.0,0.6666826572895155,1.0
4161,BRAF;MAP3K1,2782.5,0.704195638365807,1.0
4162,BRAF;PBRM1,3121.0,0.4194315816534282,1.0
4163,BRAF;IDH1,2985.0,0.7423779346194411,1.0
4164,BRAF;MITF,2792.0,0.7287233520063807,1.0
4165,BRAF;RAF1,2897.0,0.9845699671399242,1.0
4166,BRAF;PMS1,2912.5,0.9411435659802894,1.0
4167,BRAF;HRAS,2973.5,0.773089412618357,1.0
4168,BRAF;MYC,2598.0,0.3038469815871473,1.0
4169,BRAF;NCOA4,3102.0,0.4590070874388099,1.0
4170,BRAF;PIK3R1,2857.5,0.9076400047961873,1.0
4171,BRAF;AKT1,2703.0,0.5098145920007717,1.0
4172,BRAF;PTPN11,2845.5,0.8742908286557032,1.0
4173,TFE3;PRCC,2912.5,0.941124206603808,1.0
4174,TFE3;NONO,2991.0,0.7264880568686041,1.0
4175,TFE3;WWTR1,2857.5,0.9076215112738764,1.0
4176,TFE3;MITF,2953.5,0.8274231787869541,1.0
4177,TFE3;CLTC,2788.0,0.7185758058643816,1.0
4178,TFE3;SFPQ,2947.5,0.8439266890634063,1.0
4179,TFE3;TFEB,3048.0,0.5820619290408603,1.0
4180,TET2;KMT2C,2869.5,0.9411487151611214,1.0
4181,TET2;TCF3,2715.0,0.536963565691825,1.0
4182,TET2;TP53,2902.5,0.969154905896091,1.0
4183,TET2;STAT5B,3084.5,0.4972305543492821,1.0
4184,TET2;SUZ12,2587.5,0.28659508899082153,1.0
4185,TET2;EZH2,2888.0,0.9929874484076745,1.0
4186,TET2;CALR,2827.5,0.8246676526735784,1.0
4187,TET2;IDH2,3006.0,0.6873038383739243,1.0
4188,TET2;NF1,2992.0,0.7238657969493844,1.0
4189,TET2;KDM6A,2942.0,0.8590056943214934,1.0
4190,TET2;IDH1,3006.5,0.6859797486250286,1.0
4191,TET2;KMT2A,2641.5,0.38093671537461715,1.0
4192,TET2;PTPN11,2811.5,0.7811990110693339,1.0
4193,TET2;MYC,2899.5,0.9775643398139591,1.0
4194,TET2;SETBP1,2226.5,0.019486954074295033,0.9152519648765606
4195,PRDM1;TCF3,3384.0,0.08330404166388707,1.0
4196,PRDM1;TP53,3369.5,0.09276222165131628,1.0
4197,PRDM1;EZH2,3425.0,0.060612405654111044,1.0
4198,HLA-A;TP53,2782.5,0.7041883730215024,1.0
4199,HLA-A;CALR,2666.5,0.43073437464763886,1.0
4200,HLA-A;B2M,2369.5,0.06665862031680125,1.0
4201,TCF7L2;BCL9,2735.5,0.5853275418981325,1.0
4202,TCF7L2;AXIN1,2676.0,0.45030977751967405,1.0
4203,TCF7L2;EP300,2593.0,0.29533152406596475,1.0
4204,TCF7L2;LEF1,2795.0,0.7364246631002145,1.0
4205,TCF7L2;TP53,2565.0,0.25212500754510425,1.0
4206,TCF7L2;PPARG,2808.0,0.7715997147380438,1.0
4207,TCF7L2;SMAD4,2650.0,0.39744518899942016,1.0
4208,TCF7L2;SMARCA4,2758.5,0.6423445861165215,1.0
4209,TCF7L2;CDC73,2550.5,0.23157099181813823,1.0
4210,TCF7L2;JUN,2794.5,0.7355355759940778,1.0
4211,TCF7L2;MYC,2510.0,0.1805640821297001,1.0
4212,TSC1;MAPK1,3156.0,0.3510476805976649,1.0
4213,TSC1;TSC2,3078.0,0.5103489851771275,1.0
4214,TSC1;AXIN1,2928.5,0.8963673463830488,1.0
4215,TSC1;AKT1,3075.5,0.5166873281967084,1.0
4216,TSC1;KDM6A,2988.5,0.732839718504176,1.0
4217,TSC1;MYC,3130.5,0.39984765866878236,1.0
4218,TSC1;MSN,3033.5,0.6173851554400569,1.0
4219,TSC1;HSP90AB1,3207.5,0.26544026238977914,1.0
4220,TSC1;AKT3,2972.0,0.7766990833387175,1.0
4221,NFE2L2;EP300,3129.5,0.4025609248590538,1.0
4222,NFE2L2;TP53,3163.5,0.3387688864537618,1.0
4223,NFE2L2;PPARG,3460.5,0.04528602040327757,1.0
4224,NFE2L2;CASP9,3061.5,0.5490847885188981,1.0
4225,NFE2L2;JUN,3142.0,0.378531753334831,1.0
4226,NFE2L2;KEAP1,3190.0,0.2927792057095179,1.0
4227,NFE2L2;AKT1,3250.0,0.20728455225476516,1.0
4228,NFE2L2;DDIT3,2718.0,0.5442352779223545,1.0
4229,NFE2L2;MYC,3125.5,0.41046161311121654,1.0
4230,NFE2L2;CDKN1A,3041.5,0.5974014658083627,1.0
4231,NFE2L2;IDH1,3332.0,0.12104338670784992,1.0
4232,BRD4;MSH6,2519.5,0.19154383189532387,1.0
4233,BRD4;EP300,2826.0,0.8204977977723213,1.0
4234,BRD4;BRD3,2996.5,0.7112181683286656,1.0
4235,BRD4;KMT2A,2727.0,0.5654239992492772,1.0
4236,BRD4;PBRM1,2584.0,0.28059112019052224,1.0
4237,BRD4;PSIP1,3067.0,0.5366358459605065,1.0
4238,BRD4;TOP1,2771.0,0.6732399177309327,1.0
4239,BRD4;CCNC,2923.5,0.9102639283346591,1.0
4240,BRD4;SMARCB1,2784.0,0.7081012014334811,1.0
4241,BRD4;KDM6A,2501.0,0.17046623182931242,1.0
4242,BRD4;FOXO3,2722.5,0.5532465011500005,1.0
4243,BRD4;DEK,2666.0,0.42973483913497956,1.0
4244,BRD4;TP53,2726.0,0.5629281830195602,1.0
4245,BRD4;EZH2,2550.0,0.23082220316631563,1.0
4246,BRD4;SMARCA4,2701.5,0.5057773315925874,1.0
4247,BRD4;SMARCD1,2681.5,0.4620951547874461,1.0
4248,BRD4;DAXX,2919.0,0.922744622387756,1.0
4249,BRD4;SUZ12,2652.5,0.4023350285148374,1.0
4250,BRD4;IKZF1,3318.5,0.13312205614602596,1.0
4251,BRD4;MYC,2395.5,0.08144945661916753,1.0
4252,TGFBR2;MLH1,3037.5,0.6078159875235389,1.0
4253,TGFBR2;MSH6,3002.0,0.6977125470286054,1.0
4254,TGFBR2;EP300,2992.5,0.7225863174079064,1.0
4255,TGFBR2;PMS2,3023.0,0.6439208044312059,1.0
4256,TGFBR2;DAXX,3352.5,0.10483306462802552,1.0
4257,TGFBR2;TP53,2966.0,0.7934210576553474,1.0
4258,TGFBR2;ATM,3016.0,0.661664498816479,1.0
4259,TGFBR2;CSF1R,2794.0,0.7344643235100632,1.0
4260,TGFBR2;SMAD4,3001.0,0.7003173346135266,1.0
4261,TGFBR2;SRC,2971.0,0.7799028389467783,1.0
4262,TGFBR2;HSP90AB1,3036.0,0.6115119999587324,1.0
4263,TGFBR2;ACVR1B,3209.0,0.26420111256114864,1.0
4264,TGFBR2;PIK3R1,3004.0,0.6925152410318158,1.0
4265,TGFBR2;RHOA,3469.5,0.04213795293263483,1.0
4266,AFF4;ELL,2963.0,0.8013670275485055,1.0
4267,AFF4;AFF3,2759.5,0.6448939969491061,1.0
4268,AFF4;TCEA1,2730.5,0.5736124446096359,1.0
4269,AFF4;CDC73,2855.0,0.9006511281689702,1.0
4270,AFF4;MLLT6,2801.0,0.752997550613395,1.0
4271,AFF4;KMT2A,2742.0,0.6016474704381269,1.0
4272,PTPN13;SRC,2972.5,0.7758225012618291,1.0
4273,CCNC;CCND3,2972.5,0.7757532877926323,1.0
4274,CCNC;MAML2,2781.5,0.7014439186851769,1.0
4275,RPL22;MECOM,2091.5,0.004951503948119275,0.6062707139264758
4276,RPL22;RPL5,2584.5,0.2816872657236713,1.0
4277,RPL22;NACA,2504.0,0.17381641933328762,1.0
4278,IKZF1;TCF3,3831.0,0.0009587981105500146,0.27467716692661565
4279,IKZF1;LEF1,3791.5,0.0015585540797340472,0.3477523790406593
4280,IKZF1;FOXP1,3784.0,0.001706019568253171,0.35908847205647154
4281,IKZF1;BTK,3834.5,0.0009174028829255982,0.27467716692661565
4282,IKZF1;SMARCA4,3804.0,0.0013387263491325778,0.32585816361840697
4283,IKZF1;MYC,3824.0,0.001046125095663772,0.27467716692661565
4284,IKZF1;KMT2A,3825.5,0.0010267303139474835,0.27467716692661565
4285,HIP1;CLTC,2890.0,0.9985974126876391,1.0
4286,HIP1;CASP8,2562.5,0.2486120622653396,1.0
4287,CNOT3;TP53,3224.0,0.2422512008812876,1.0
4288,CNOT3;PABPC1,3202.0,0.27483881650783637,1.0
4289,CNOT3;RPL5,3139.5,0.3831923756772432,1.0
4290,DEK;EP300,2331.0,0.048939784094199044,1.0
4291,DEK;DAXX,2731.5,0.5753509077607373,1.0
4292,DEK;SF3B1,2694.5,0.4905351660975851,1.0
4293,DEK;TOP1,2579.5,0.2732158402360314,1.0
4294,DEK;KMT2A,2529.5,0.20378584754119256,1.0
4295,SMARCB1;GNA11,2911.0,0.9452873928370985,1.0
4296,SMARCB1;KMT2C,2937.0,0.8725434683967245,1.0
4297,SMARCB1;EP300,2887.0,0.9901769579078151,1.0
4298,SMARCB1;TP53,2858.0,0.9090019701771445,1.0
4299,SMARCB1;ATM,2678.0,0.45446300958110053,1.0
4300,SMARCB1;EZH2,2552.0,0.2332370503072796,1.0
4301,SMARCB1;SS18L1,2925.0,0.9062333657243209,1.0
4302,SMARCB1;ARID2,2781.0,0.7000310587337897,1.0
4303,SMARCB1;KMT2A,2821.5,0.8083453576346797,1.0
4304,SMARCB1;PBRM1,2704.0,0.5117388236227214,1.0
4305,SMARCB1;AKT1,2711.5,0.528481513171428,1.0
4306,SMARCB1;SUFU,3024.0,0.6404427610480368,1.0
4307,SMARCB1;PSIP1,3202.0,0.2739231439831187,1.0
4308,SMARCB1;EWSR1,2852.5,0.8936969507265777,1.0
4309,SMARCB1;SS18,3014.5,0.6653552906088973,1.0
4310,SMARCB1;SMARCD1,2790.5,0.7250768582264517,1.0
4311,SMARCB1;SMARCA4,2673.0,0.44371103387408595,1.0
4312,SMARCB1;MYC,2554.0,0.23627087474144737,1.0
4313,SMARCB1;ARID1B,2796.0,0.7394904981533859,1.0
4314,ITGAV;MAPK1,2917.0,0.9285425858347869,1.0
4315,ITGAV;TNC,2621.0,0.34326065949723117,1.0
4316,ITGAV;RHOA,2914.0,0.9369283670531073,1.0
4317,ITGAV;FLNA,2856.0,0.903424940250637,1.0
4318,ITGAV;SRC,2907.5,0.9551270881048378,1.0
4319,ITGAV;KDR,2889.5,0.9971937461081871,1.0
4320,XPA;MLH1,2790.5,0.7251827748025872,1.0
4321,XPA;MSH6,2749.0,0.6189084281670041,1.0
4322,XPA;EP300,3086.0,0.49410125117524006,1.0
4323,XPA;PMS2,2753.0,0.6287985713138506,1.0
4324,XPA;TP53,2973.0,0.7744989347858142,1.0
4325,XPA;ATM,2978.5,0.7597116295456362,1.0
4326,XPA;FANCD2,2898.5,0.9803604841509309,1.0
4327,XPA;WRN,2809.5,0.7758369829648109,1.0
4328,XPA;FEN1,2863.5,0.9243555608999968,1.0
4329,XPA;ERCC4,2738.5,0.5928160965054032,1.0
4330,XPA;ATR,2960.5,0.8083470529306043,1.0
4331,XPA;POLD1,2806.0,0.7664206346452132,1.0
4332,XPA;TCEA1,3161.5,0.34221846364866504,1.0
4333,XPA;PMS1,2836.0,0.8479878600254724,1.0
4334,EWSR1;ATF1,3152.0,0.35746138225846713,1.0
4335,EWSR1;EP300,2872.0,0.9481226764573583,1.0
4336,EWSR1;TP53,2861.5,0.918781018246149,1.0
4337,EWSR1;NONO,2927.5,0.8989143978600694,1.0
4338,EWSR1;SMARCA4,2957.5,0.8164251077844153,1.0
4339,EWSR1;HNRNPA2B1,2803.5,0.7595499716046057,1.0
4340,EWSR1;SFPQ,2500.0,0.16955148430140798,1.0
4341,EWSR1;SRSF3,2391.0,0.07879705889871477,1.0
4342,EWSR1;MITF,2591.0,0.2910746301454321,1.0
4343,EWSR1;ETV1,2944.0,0.8530168311473907,1.0
4344,EWSR1;AKT1,2900.5,0.9747549761994958,1.0
4345,PTPN11;MAPK1,3101.0,0.46133723519038017,1.0
4346,PTPN11;PLCG1,3433.5,0.05653219953908093,1.0
4347,PTPN11;KDR,3004.0,0.692448860292479,1.0
4348,PTPN11;PIK3CA,3040.0,0.6015877345855913,1.0
4349,PTPN11;TP53,2859.5,0.9132222030421597,1.0
4350,PTPN11;CSF1R,2504.0,0.1742765558064845,1.0
4351,PTPN11;STAT5B,3187.0,0.2986622622435101,1.0
4352,PTPN11;IDH2,2933.5,0.8826086832913929,1.0
4353,PTPN11;NF1,2864.5,0.9271717337652583,1.0
4354,PTPN11;CDC73,2681.5,0.4617418785043048,1.0
4355,PTPN11;SRC,3124.0,0.41372847482189523,1.0
4356,PTPN11;SYK,2918.0,0.9257760575895726,1.0
4357,PTPN11;IDH1,2931.5,0.8881604981201887,1.0
4358,PTPN11;PTPN6,3440.0,0.053682996232413446,1.0
4359,PTPN11;FGFR1,2793.5,0.733081627962352,1.0
4360,PTPN11;RAF1,2776.0,0.6872498138579424,1.0
4361,PTPN11;HRAS,2990.5,0.7277831477957379,1.0
4362,PTPN11;PIK3R1,2995.0,0.7158940205756615,1.0
4363,PTPN11;AKT1,2993.0,0.7212229646040305,1.0
4364,PTPN11;MYC,2782.5,0.7041881913810423,1.0
4365,PTPN11;PIK3CB,2921.5,0.9159919659766173,1.0
4366,PTPN11;SETBP1,2301.5,0.038200033216719394,1.0
4367,COX6C;FH,2812.0,0.7826002670488893,1.0
4368,COX6C;CCNB1IP1,2777.0,0.6891256134310199,1.0
4369,NCOR2;RARA,2999.5,0.7015909193205385,1.0
4370,NCOR2;KMT2C,2483.5,0.15017620240974416,1.0
4371,NCOR2;EP300,2446.5,0.11767040759313183,1.0
4372,NCOR2;TP53,2655.5,0.4079200208785946,1.0
4373,NCOR2;PPARG,2872.5,0.9492077224462464,1.0
4374,NCOR2;STAT5B,3185.5,0.29939667009444626,1.0
4375,NCOR2;EZH2,2471.0,0.1388990775132125,1.0
4376,NCOR2;ZBTB16,3693.0,0.004630418485674722,0.6047778290436131
4377,NCOR2;SMAD4,2406.5,0.08792252802942323,1.0
4378,NCOR2;RBM15,2548.0,0.22762775715589934,1.0
4379,NCOR2;JUN,2514.0,0.18396794359460544,1.0
4380,NCOR2;NCOA1,3388.5,0.07876742365366252,1.0
4381,NCOR2;MYC,2651.5,0.39952662322764076,1.0
4382,NCOR2;FOXP1,3157.5,0.34776335865678165,1.0
4383,NCOR2;MAML2,2671.0,0.4391357641353404,1.0
4384,NCOR2;AKT1,2309.5,0.040473156916003096,1.0
4385,B2M;MSH6,2313.0,0.04212501154630198,1.0
4386,B2M;PIK3CA,2394.5,0.0810590742896249,1.0
4387,B2M;SDHA,2522.0,0.19394025379766677,1.0
4388,B2M;RANBP2,2631.0,0.36122942059701046,1.0
4389,B2M;CALR,2651.5,0.40029085213152904,1.0
4390,B2M;ATR,2442.0,0.1145883992265602,1.0
4391,B2M;RPL5,2589.5,0.2891241812418903,1.0
4392,B2M;SYK,2409.0,0.09020701006794071,1.0
4393,B2M;TMSB4X,3352.5,0.10310965354850454,1.0
4394,B2M;BTK,2815.0,0.7904262706123422,1.0
4395,KMT2C;PRDM2,3184.5,0.2996209729592114,1.0
4396,KMT2C;RARA,2592.0,0.29344358245259605,1.0
4397,KMT2C;JUN,3038.0,0.606566169616113,1.0
4398,KMT2C;EP300,2872.0,0.9481501860424809,1.0
4399,KMT2C;TP53,2865.5,0.9299710533346568,1.0
4400,KMT2C;EZH2,2985.0,0.7423878620656931,1.0
4401,KMT2C;SETD2,2945.0,0.8501081076415018,1.0
4402,KMT2C;NF1,2974.5,0.7704507639160403,1.0
4403,KMT2C;ARID1B,2913.0,0.9396260478408807,1.0
4404,KMT2C;SUZ12,2566.5,0.25409766580933235,1.0
4405,KMT2C;SMARCA4,2936.0,0.8756908748621044,1.0
4406,KMT2C;EED,3439.5,0.05388807949232489,1.0
4407,KMT2C;SETD1B,2586.0,0.2816712623289521,1.0
4408,KMT2C;PIK3CA,2944.5,0.8521988837370709,1.0
4409,KMT2C;PBRM1,3145.5,0.371409088914159,1.0
4410,KMT2C;KMT2A,2917.0,0.9284714726030447,1.0
4411,KMT2C;ARID2,2965.5,0.7941489493977787,1.0
4412,KMT2C;KDM6A,3069.5,0.5314992765325799,1.0
4413,IDH1;PIK3CA,2914.0,0.936955100764829,1.0
4414,IDH1;SDHA,3117.5,0.4267760660466722,1.0
4415,IDH1;TP53,2939.0,0.8673907930340008,1.0
4416,IDH1;EZH2,2922.5,0.9132186940634174,1.0
4417,IDH1;IDH2,3005.5,0.6881832136664688,1.0
4418,IDH1;NF1,2989.5,0.7304368490562999,1.0
4419,IDH1;FH,3040.5,0.6003021075956443,1.0
4420,IDH1;SDHC,3055.5,0.5637381756816402,1.0
4421,IDH1;FUBP1,3279.0,0.1728004097687218,1.0
4422,IDH1;SDHB,3073.0,0.5231802465646255,1.0
4423,IDH1;KDM6A,3233.0,0.2296701532734956,1.0
4424,IDH1;KEAP1,2948.0,0.8425574351770162,1.0
4425,IDH1;AKT1,2975.5,0.7677757224769131,1.0
4426,IDH1;SETBP1,2543.5,0.22213135586662003,1.0
4427,IDH1;MYC,2929.5,0.8937344059065961,1.0
4428,IDH1;FGFR1,2917.5,0.9271683637779835,1.0
4429,ARNT;EP300,2916.0,0.9312383897308931,1.0
4430,ARNT;EPAS1,3192.0,0.2878520476461376,1.0
4431,ARNT;TP53,2839.5,0.8575666245262265,1.0
4432,ARNT;HSP90AB1,2824.5,0.816154084136556,1.0
4433,ARNT;JUN,2799.5,0.7484457312007116,1.0
4434,ARNT;FH,3324.0,0.12770953916694655,1.0
4435,ARNT;MYC,2728.0,0.5671605979817467,1.0
4436,ARNT;AKT1,2820.5,0.8051950255183158,1.0
4437,NACA;RPL5,2756.5,0.6362601454143684,1.0
4438,PIK3CB;MAPK1,2949.0,0.8397846294452309,1.0
4439,PIK3CB;PLCG1,3269.5,0.18348487148628978,1.0
4440,PIK3CB;KDR,2839.0,0.8563264282104042,1.0
4441,PIK3CB;PIK3CA,3019.0,0.6539194946687625,1.0
4442,PIK3CB;CSF1R,2521.0,0.1940029359317047,1.0
4443,PIK3CB;EML4,2777.0,0.6899116279232334,1.0
4444,PIK3CB;FOXO3,2466.5,0.13575337352497868,1.0
4445,PIK3CB;SRC,3030.5,0.6251051021489804,1.0
4446,PIK3CB;SYK,2936.5,0.8743037628404977,1.0
4447,PIK3CB;PTPN6,3352.5,0.10496778233042728,1.0
4448,PIK3CB;FGFR1,2711.0,0.528017638671094,1.0
4449,PIK3CB;RHOA,3300.5,0.15031606776611117,1.0
4450,PIK3CB;RAF1,2741.0,0.5991553088733135,1.0
4451,PIK3CB;HRAS,2876.5,0.9607472288689308,1.0
4452,PIK3CB;PIK3R1,2908.0,0.9537250175373038,1.0
4453,PIK3CB;AKT1,2906.0,0.9593458302958,1.0
4454,PIK3CB;BTK,3435.0,0.055847842497328236,1.0
4455,PIK3CB;AKT3,2220.0,0.01825359952313557,0.9152519648765606
4456,TMEM127;NF1,2829.0,0.8287793689508287,1.0
4457,TMEM127;SDHC,2801.5,0.7542221391506976,1.0
4458,TMEM127;SDHB,2774.5,0.6832592462042772,1.0
4459,TMEM127;SDHA,2705.0,0.5141748062429703,1.0
4460,TMEM127;EPAS1,2811.5,0.7811503401852977,1.0
4461,FANCD2;MLH1,2936.5,0.874275961462712,1.0
4462,FANCD2;MSH6,2800.5,0.7516934628357878,1.0
4463,FANCD2;BARD1,2927.0,0.9006409298436348,1.0
4464,FANCD2;NBN,2854.5,0.8992575758296785,1.0
4465,FANCD2;PMS2,2933.5,0.882575920254929,1.0
4466,FANCD2;TP53,2881.0,0.9733592309831389,1.0
4467,FANCD2;ATM,2916.0,0.9313615638966387,1.0
4468,FANCD2;POLE,3004.5,0.6911879037411532,1.0
4469,FANCD2;WRN,3166.5,0.33348459463495805,1.0
4470,FANCD2;FOXO3,3035.5,0.6126283400485227,1.0
4471,FANCD2;FANCC,2994.0,0.7184371205623008,1.0
4472,FANCD2;ATR,3052.5,0.5714043355805855,1.0
4473,FANCD2;PMS1,2842.0,0.864550903349293,1.0
4474,FANCD2;SMARCA4,2773.5,0.6808469923185111,1.0
4475,FANCD2;RAD17,2835.5,0.846652287880046,1.0
4476,FANCD2;POLD1,3030.5,0.6250457853210827,1.0
4477,FANCD2;FEN1,2720.5,0.5500051502805989,1.0
4478,FANCD2;ERCC4,2953.5,0.8273675219496144,1.0
