drug,source tissue,target tissue,feature,pval,iter,feature_dim,predicted_class,predicted_prob,true_class
Pembro,STAD,SKCM,node,0.05,8,3,0,0.41112885541981253,0
Pembro,STAD,SKCM,node,0.05,9,3,0,0.41858450577107564,0
Pembro,STAD,SKCM,node,0.05,10,3,0,0.4042000589139533,0
Pembro,STAD,SKCM,node,0.05,11,3,1,0.5093538217598677,0
Pembro,STAD,SKCM,node,0.05,12,3,0,0.42921958219709655,0
Pembro,STAD,SKCM,node,0.05,13,3,0,0.4045501253277656,0
Pembro,STAD,SKCM,node,0.05,14,3,0,0.40243402788311866,0
Pembro,STAD,SKCM,node,0.05,15,3,0,0.4211797596386355,1
Pembro,STAD,SKCM,node,0.05,16,3,0,0.3839743033003189,0
Pembro,STAD,SKCM,node,0.05,17,3,0,0.4118941311348229,0
Pembro,STAD,SKCM,node,0.05,18,3,0,0.4843808905838891,1
Pembro,STAD,SKCM,node,0.05,19,3,1,0.5938904982298159,1
Pembro,STAD,SKCM,node,0.05,20,3,1,0.635271050290705,1
Pembro,STAD,SKCM,node,0.05,21,3,1,0.5202248077100186,1
Pembro,STAD,SKCM,node,0.05,22,3,1,0.5030158656676077,1
Pembro,STAD,SKCM,node,0.05,23,3,0,0.42481793639280957,1
Pembro,STAD,SKCM,node,0.05,24,3,1,0.5009226498849768,1
Pembro,STAD,SKCM,node,0.05,25,3,0,0.4956964837648098,1
Pembro,STAD,SKCM,node,0.05,26,3,0,0.48489692298972364,1
Pembro,STAD,SKCM,node,0.05,27,3,1,0.5492060421985075,1
Pembro,STAD,SKCM,node,0.05,28,3,1,0.5904134167793391,1
Pembro,STAD,SKCM,node,0.05,29,3,0,0.46961890484203683,1
Pembro,STAD,SKCM,node,0.05,30,3,0,0.4960472240473568,1
Pembro,STAD,SKCM,node,0.05,31,3,1,0.5471725528611856,1
Pembro,STAD,SKCM,node,0.05,32,3,1,0.5958522081713883,0
Pembro,STAD,SKCM,node,0.05,33,3,1,0.574061316653333,1
Pembro,STAD,SKCM,node,0.05,34,3,1,0.5051864796049954,1
Pembro,STAD,SKCM,node,0.05,35,3,0,0.3806029005037436,1
Pembro,STAD,SKCM,node,0.05,36,3,0,0.3888214736023036,1
Pembro,STAD,SKCM,node,0.05,37,3,0,0.4966508079928267,0
Pembro,STAD,SKCM,node,0.05,38,3,1,0.5069970534332703,1
Pembro,STAD,SKCM,node,0.05,39,3,1,0.5984795431415386,1
Pembro,STAD,SKCM,node,0.05,40,3,0,0.4029975913761936,0
Pembro,STAD,SKCM,node,0.05,41,3,0,0.4105591473391723,0
Pembro,STAD,SKCM,node,0.05,42,3,1,0.6004270330954592,1
Pembro,STAD,SKCM,node,0.05,43,3,1,0.6076263958609297,0
Pembro,STAD,SKCM,node,0.05,44,3,1,0.5503550821747497,1
Pembro,STAD,SKCM,node,0.05,45,3,0,0.44473820309369827,1
Pembro,STAD,SKCM,node,0.05,46,3,1,0.721350427193683,0
Pembro,STAD,SKCM,node,0.05,47,3,1,0.6429156046220886,0
Pembro,STAD,SKCM,node,0.05,48,3,1,0.6181169836375531,0
Pembro,STAD,SKCM,node,0.05,49,3,1,0.5419987635604815,0
Pembro,STAD,SKCM,node,0.05,50,3,1,0.6601641915069929,1
Pembro,STAD,SKCM,node,0.05,51,3,0,0.41957771843110575,1
Pembro,STAD,SKCM,node,0.05,52,3,1,0.6128345223548194,0
Pembro,STAD,SKCM,node,0.05,53,3,0,0.48183112303550835,0
Pembro,STAD,SKCM,node,0.05,54,3,1,0.5221721632655372,0
Pembro,STAD,SKCM,node,0.05,55,3,1,0.570505234339147,1
Pembro,STAD,SKCM,node,0.05,56,3,0,0.47655764940891304,1
Pembro,STAD,SKCM,node,0.05,57,3,1,0.6094375164978949,1
Pembro,STAD,SKCM,node,0.05,58,3,0,0.43475055796478873,0
Pembro,STAD,SKCM,node,0.05,59,3,1,0.525257681046884,1
Pembro,STAD,SKCM,node,0.05,60,3,0,0.4862362402449105,0
Pembro,STAD,SKCM,node,0.05,61,3,0,0.4910690823726525,0
Pembro,STAD,SKCM,node,0.05,62,3,0,0.4672182808979181,0
Pembro,STAD,SKCM,node,0.05,63,3,0,0.47552132799912683,1
Pembro,STAD,SKCM,node,0.05,64,3,1,0.5425496305247212,0
Pembro,STAD,SKCM,node,0.05,65,3,0,0.45372761303118286,0
Pembro,STAD,SKCM,node,0.05,66,3,1,0.5382248877533623,0
Pembro,STAD,SKCM,node,0.05,67,3,1,0.5757718075870826,1
Pembro,STAD,SKCM,node,0.05,68,3,0,0.4108564335137181,1
Pembro,STAD,SKCM,node,0.05,69,3,1,0.509198382998573,1
Pembro,STAD,SKCM,node,0.05,70,3,1,0.5541820074856176,0
Pembro,STAD,SKCM,node,0.05,71,3,1,0.5798767641253604,0
Pembro,STAD,SKCM,node,0.05,72,3,0,0.4936073592183842,0
Pembro,STAD,SKCM,node,0.05,73,3,0,0.40018598098036123,0
Pembro,STAD,SKCM,node,0.05,74,3,1,0.5316514126980255,1
Pembro,STAD,SKCM,node,0.05,75,3,0,0.3879331663985336,1
Pembro,STAD,SKCM,node,0.05,76,3,0,0.4591179555240953,0
Pembro,STAD,SKCM,node,0.05,77,3,1,0.5542986786699399,0
Pembro,STAD,SKCM,node,0.05,78,3,1,0.5834579433613867,0
Pembro,STAD,SKCM,node,0.05,79,3,1,0.5516973776398455,0
Pembro,STAD,SKCM,node,0.05,80,3,0,0.39375662330902766,0
Pembro,STAD,SKCM,node,0.05,81,3,1,0.6356116280716105,0
Pembro,STAD,SKCM,node,0.05,82,3,1,0.5507890714994061,1
Pembro,STAD,SKCM,node,0.05,83,3,1,0.6256197954229644,0
Pembro,STAD,SKCM,node,0.05,84,3,0,0.4267758952453303,0
Pembro,STAD,SKCM,node,0.05,85,3,0,0.4641651194671209,0
Pembro,STAD,SKCM,node,0.05,86,3,1,0.510726891546281,1
Pembro,STAD,SKCM,node,0.05,87,3,0,0.3607555589135886,1
Pembro,STAD,SKCM,node,0.05,88,3,0,0.4486028258659576,0
Pembro,STAD,SKCM,node,0.05,89,3,0,0.4475583981763133,0
Pembro,STAD,SKCM,node,0.05,90,3,1,0.5789470833748993,1
Pembro,STAD,SKCM,node,0.05,91,3,0,0.36171447430492387,1
Pembro,STAD,SKCM,node,0.05,92,3,1,0.56044210341632,1
Pembro,STAD,SKCM,node,0.05,93,3,1,0.579743855643641,0
Pembro,STAD,SKCM,node,0.05,94,3,1,0.5406663275791921,0
Pembro,STAD,SKCM,node,0.05,95,3,0,0.49902344651121383,1
Pembro,STAD,SKCM,node,0.05,96,3,1,0.6352619406826694,1
Pembro,STAD,SKCM,node,0.05,97,3,0,0.3915847267011437,0
Pembro,STAD,SKCM,node,0.05,98,3,0,0.46545565150926865,0
Pembro,STAD,SKCM,node,0.05,99,3,1,0.5202431854309768,0
Pembro,STAD,SKCM,node,0.05,100,3,0,0.4295449090907788,1
Pembro,STAD,SKCM,node,0.05,101,3,0,0.47745259828774855,1
Pembro,STAD,SKCM,node,0.05,102,3,1,0.5074266964109991,1
Pembro,STAD,SKCM,node,0.05,103,3,0,0.40922255518787465,1
Pembro,STAD,SKCM,node,0.05,104,3,1,0.5401596351459869,0
Pembro,STAD,SKCM,node,0.05,105,3,0,0.4698382644862122,1
Pembro,STAD,SKCM,node,0.05,106,3,0,0.41528835886584914,0
Pembro,STAD,SKCM,node,0.05,107,3,1,0.5145370600792843,0
Pembro,STAD,SKCM,node,0.05,108,3,0,0.3907174653024964,0
Pembro,STAD,SKCM,node,0.05,109,3,1,0.5569163745106553,1
Pembro,STAD,SKCM,node,0.05,110,3,0,0.4645165755005385,0
Pembro,STAD,SKCM,node,0.05,111,3,0,0.47784864348460254,0
Pembro,STAD,SKCM,node,0.05,112,3,1,0.5332655623442535,1
Pembro,STAD,SKCM,node,0.05,113,3,1,0.5392551664444311,0
Pembro,STAD,SKCM,node,0.05,114,3,1,0.526724281159135,0
Pembro,STAD,SKCM,node,0.05,115,3,0,0.43507963945001776,0
Pembro,STAD,SKCM,node,0.05,116,3,0,0.36306327681408085,1
Pembro,STAD,SKCM,node,0.05,117,3,1,0.5226560496590815,0
Pembro,STAD,SKCM,node,0.05,118,3,1,0.5083215948939253,1
Pembro,STAD,SKCM,node,0.05,119,3,0,0.48420312922368003,0
Pembro,STAD,SKCM,node,0.05,120,3,1,0.5226665127346889,1
Pembro,STAD,SKCM,node,0.05,121,3,1,0.5480534031166158,1
Pembro,STAD,SKCM,node,0.05,122,3,1,0.5990245273296417,0
Pembro,STAD,SKCM,node,0.05,123,3,0,0.49013286500962666,0
Pembro,STAD,SKCM,node,0.05,124,3,0,0.40182203784615944,0
Pembro,STAD,SKCM,node,0.05,125,3,1,0.5007397492669613,0
Pembro,STAD,SKCM,node,0.05,126,3,1,0.5683972199974365,1
Pembro,STAD,SKCM,node,0.05,127,3,0,0.4647755110752448,0
Pembro,STAD,SKCM,node,0.05,128,3,1,0.5287923375739786,0
Pembro,STAD,SKCM,node-matched-random,0.05,0,3,0,0.4825210120791977,0
Pembro,STAD,SKCM,node-matched-random,0.05,1,3,1,0.5262719004385927,0
Pembro,STAD,SKCM,node-matched-random,0.05,2,3,1,0.5885530686148993,0
Pembro,STAD,SKCM,node-matched-random,0.05,3,3,0,0.44794491238966866,0
Pembro,STAD,SKCM,node-matched-random,0.05,4,3,1,0.5521095517376299,0
Pembro,STAD,SKCM,node-matched-random,0.05,5,3,1,0.5047656996375866,0
Pembro,STAD,SKCM,node-matched-random,0.05,6,3,0,0.36910430704994496,0
Pembro,STAD,SKCM,node-matched-random,0.05,7,3,1,0.5554668825183425,0
Pembro,STAD,SKCM,node-matched-random,0.05,8,3,1,0.5232792485018375,0
Pembro,STAD,SKCM,node-matched-random,0.05,9,3,0,0.49203666491668324,0
Pembro,STAD,SKCM,node-matched-random,0.05,10,3,0,0.3600928530305709,0
Pembro,STAD,SKCM,node-matched-random,0.05,11,3,0,0.4499213680558087,0
Pembro,STAD,SKCM,node-matched-random,0.05,12,3,0,0.46298769586050253,0
Pembro,STAD,SKCM,node-matched-random,0.05,13,3,0,0.48718319629045387,0
Pembro,STAD,SKCM,node-matched-random,0.05,14,3,0,0.43747383355048125,0
Pembro,STAD,SKCM,node-matched-random,0.05,15,3,0,0.15900762713191033,1
Pembro,STAD,SKCM,node-matched-random,0.05,16,3,1,0.5658534602781267,0
Pembro,STAD,SKCM,node-matched-random,0.05,17,3,1,0.513622425119391,0
Pembro,STAD,SKCM,node-matched-random,0.05,18,3,1,0.5437915902576844,1
Pembro,STAD,SKCM,node-matched-random,0.05,19,3,1,0.5035307768873547,1
Pembro,STAD,SKCM,node-matched-random,0.05,20,3,1,0.5091967633301667,1
Pembro,STAD,SKCM,node-matched-random,0.05,21,3,1,0.5062475239193369,1
Pembro,STAD,SKCM,node-matched-random,0.05,22,3,1,0.515265272601098,1
Pembro,STAD,SKCM,node-matched-random,0.05,23,3,0,0.37098811679715216,1
Pembro,STAD,SKCM,node-matched-random,0.05,24,3,1,0.5250465762532416,1
Pembro,STAD,SKCM,node-matched-random,0.05,25,3,1,0.5055607930084485,1
Pembro,STAD,SKCM,node-matched-random,0.05,26,3,1,0.54911188749271,1
Pembro,STAD,SKCM,node-matched-random,0.05,27,3,1,0.5138836097586378,1
Pembro,STAD,SKCM,node-matched-random,0.05,28,3,1,0.5191808477921487,1
Pembro,STAD,SKCM,node-matched-random,0.05,29,3,0,0.4530400653013012,1
Pembro,STAD,SKCM,node-matched-random,0.05,30,3,0,0.4883196412613606,1
Pembro,STAD,SKCM,node-matched-random,0.05,31,3,0,0.4953825717263699,1
Pembro,STAD,SKCM,node-matched-random,0.05,32,3,0,0.4126516207103911,0
Pembro,STAD,SKCM,node-matched-random,0.05,33,3,0,0.40927609964638717,1
Pembro,STAD,SKCM,node-matched-random,0.05,34,3,1,0.5044445450830952,1
Pembro,STAD,SKCM,node-matched-random,0.05,35,3,1,0.515082172513141,1
Pembro,STAD,SKCM,node-matched-random,0.05,36,3,1,0.6334877205132866,1
Pembro,STAD,SKCM,node-matched-random,0.05,37,3,0,0.48109525267571074,0
Pembro,STAD,SKCM,node-matched-random,0.05,38,3,0,0.36384732571104034,1
Pembro,STAD,SKCM,node-matched-random,0.05,39,3,1,0.5224634662767885,1
Pembro,STAD,SKCM,node-matched-random,0.05,40,3,0,0.32470301110324634,0
Pembro,STAD,SKCM,node-matched-random,0.05,41,3,1,0.5261186109017433,0
Pembro,STAD,SKCM,node-matched-random,0.05,42,3,0,0.1957183265434161,1
Pembro,STAD,SKCM,node-matched-random,0.05,43,3,0,0.4991760697564506,0
Pembro,STAD,SKCM,node-matched-random,0.05,44,3,1,0.510764523456974,1
Pembro,STAD,SKCM,node-matched-random,0.05,45,3,1,0.5169160261212044,1
Pembro,STAD,SKCM,node-matched-random,0.05,46,3,1,0.5564238099015929,0
Pembro,STAD,SKCM,node-matched-random,0.05,47,3,0,0.4955210743031973,0
Pembro,STAD,SKCM,node-matched-random,0.05,48,3,1,0.5479168714190991,0
Pembro,STAD,SKCM,node-matched-random,0.05,49,3,1,0.6009842814257996,0
Pembro,STAD,SKCM,node-matched-random,0.05,50,3,1,0.5544520851906243,1
Pembro,STAD,SKCM,node-matched-random,0.05,51,3,0,0.4743462171774192,1
Pembro,STAD,SKCM,node-matched-random,0.05,52,3,1,0.6328170595065776,0
Pembro,STAD,SKCM,node-matched-random,0.05,53,3,0,0.4984044236359053,0
Pembro,STAD,SKCM,node-matched-random,0.05,54,3,0,0.36884682464445673,0
Pembro,STAD,SKCM,node-matched-random,0.05,55,3,1,0.5271298275667264,1
Pembro,STAD,SKCM,node-matched-random,0.05,56,3,1,0.5303175481904353,1
Pembro,STAD,SKCM,node-matched-random,0.05,57,3,0,0.4778993275980334,1
Pembro,STAD,SKCM,node-matched-random,0.05,58,3,1,0.5785937254826565,0
Pembro,STAD,SKCM,node-matched-random,0.05,59,3,1,0.5268004705247699,1
Pembro,STAD,SKCM,node-matched-random,0.05,60,3,0,0.46928589438937857,0
Pembro,STAD,SKCM,node-matched-random,0.05,61,3,1,0.5701395975622713,0
Pembro,STAD,SKCM,node-matched-random,0.05,62,3,0,0.47733947289151146,0
Pembro,STAD,SKCM,node-matched-random,0.05,63,3,0,0.4835304127125574,1
Pembro,STAD,SKCM,node-matched-random,0.05,64,3,1,0.5286930580911687,0
Pembro,STAD,SKCM,node-matched-random,0.05,65,3,1,0.5407889012261717,0
Pembro,STAD,SKCM,node-matched-random,0.05,66,3,0,0.43023556963463816,0
Pembro,STAD,SKCM,node-matched-random,0.05,67,3,1,0.5044432983525422,1
Pembro,STAD,SKCM,node-matched-random,0.05,68,3,1,0.5877340980316383,1
Pembro,STAD,SKCM,node-matched-random,0.05,69,3,1,0.5049041214215132,1
Pembro,STAD,SKCM,node-matched-random,0.05,70,3,1,0.5442037402182841,0
Pembro,STAD,SKCM,node-matched-random,0.05,71,3,0,0.47320124048876827,0
Pembro,STAD,SKCM,node-matched-random,0.05,72,3,1,0.5437852269414573,0
Pembro,STAD,SKCM,node-matched-random,0.05,73,3,0,0.47782313700047513,0
Pembro,STAD,SKCM,node-matched-random,0.05,74,3,0,0.4547441405909662,1
Pembro,STAD,SKCM,node-matched-random,0.05,75,3,0,0.43568835781310455,1
Pembro,STAD,SKCM,node-matched-random,0.05,76,3,1,0.6753772658362047,0
Pembro,STAD,SKCM,node-matched-random,0.05,77,3,1,0.5185177393607237,0
Pembro,STAD,SKCM,node-matched-random,0.05,78,3,0,0.36290487604674887,0
Pembro,STAD,SKCM,node-matched-random,0.05,79,3,1,0.5036966323641343,0
Pembro,STAD,SKCM,node-matched-random,0.05,80,3,1,0.5105539167548828,0
Pembro,STAD,SKCM,node-matched-random,0.05,81,3,0,0.4283054594870792,0
Pembro,STAD,SKCM,node-matched-random,0.05,82,3,1,0.5209821206950306,1
Pembro,STAD,SKCM,node-matched-random,0.05,83,3,0,0.4802839807290575,0
Pembro,STAD,SKCM,node-matched-random,0.05,84,3,0,0.229031252318279,0
Pembro,STAD,SKCM,node-matched-random,0.05,85,3,1,0.7070356247365918,0
Pembro,STAD,SKCM,node-matched-random,0.05,86,3,0,0.3914383961282793,1
Pembro,STAD,SKCM,node-matched-random,0.05,87,3,0,0.4865366823521285,1
Pembro,STAD,SKCM,node-matched-random,0.05,88,3,1,0.6141554803172738,0
Pembro,STAD,SKCM,node-matched-random,0.05,89,3,0,0.4388380102332098,0
Pembro,STAD,SKCM,node-matched-random,0.05,90,3,1,0.543586044748597,1
Pembro,STAD,SKCM,node-matched-random,0.05,91,3,1,0.6051529775562845,1
Pembro,STAD,SKCM,node-matched-random,0.05,92,3,1,0.5536259825591255,1
Pembro,STAD,SKCM,node-matched-random,0.05,93,3,1,0.6308230821842031,0
Pembro,STAD,SKCM,node-matched-random,0.05,94,3,1,0.5643478196816818,0
Pembro,STAD,SKCM,node-matched-random,0.05,95,3,1,0.5972138547554425,1
Pembro,STAD,SKCM,node-matched-random,0.05,96,3,1,0.5049202035602484,1
Pembro,STAD,SKCM,node-matched-random,0.05,97,3,1,0.6491784842803057,0
Pembro,STAD,SKCM,node-matched-random,0.05,98,3,0,0.45018098935824347,0
Pembro,STAD,SKCM,node-matched-random,0.05,99,3,0,0.49564804692723785,0
Pembro,STAD,SKCM,node-matched-random,0.05,100,3,1,0.5191598324521757,1
Pembro,STAD,SKCM,node-matched-random,0.05,101,3,1,0.5636294929305358,1
Pembro,STAD,SKCM,node-matched-random,0.05,102,3,0,0.3983451218343548,1
Pembro,STAD,SKCM,node-matched-random,0.05,103,3,1,0.5750187327701907,1
Pembro,STAD,SKCM,node-matched-random,0.05,104,3,0,0.38777719682807543,0
Pembro,STAD,SKCM,node-matched-random,0.05,105,3,1,0.5568842625503958,1
Pembro,STAD,SKCM,node-matched-random,0.05,106,3,0,0.4617835572293782,0
Pembro,STAD,SKCM,node-matched-random,0.05,107,3,1,0.5215073186593554,0
Pembro,STAD,SKCM,node-matched-random,0.05,108,3,0,0.4073833793220528,0
Pembro,STAD,SKCM,node-matched-random,0.05,109,3,1,0.5612062681184442,1
Pembro,STAD,SKCM,node-matched-random,0.05,110,3,0,0.4842119840650617,0
Pembro,STAD,SKCM,node-matched-random,0.05,111,3,0,0.43733284647500903,0
Pembro,STAD,SKCM,node-matched-random,0.05,112,3,1,0.567326065400513,1
Pembro,STAD,SKCM,node-matched-random,0.05,113,3,0,0.4862228102504021,0
Pembro,STAD,SKCM,node-matched-random,0.05,114,3,0,0.4684929695032517,0
Pembro,STAD,SKCM,node-matched-random,0.05,115,3,1,0.5235650314222953,0
Pembro,STAD,SKCM,node-matched-random,0.05,116,3,1,0.6831928709480466,1
Pembro,STAD,SKCM,node-matched-random,0.05,117,3,1,0.5003095300444861,0
Pembro,STAD,SKCM,node-matched-random,0.05,118,3,1,0.5256170505810744,1
Pembro,STAD,SKCM,node-matched-random,0.05,119,3,1,0.5279488922957392,0
Pembro,STAD,SKCM,node-matched-random,0.05,120,3,0,0.4837496101136462,1
Pembro,STAD,SKCM,node-matched-random,0.05,121,3,1,0.515615334910277,1
Pembro,STAD,SKCM,node-matched-random,0.05,122,3,1,0.576140776874998,0
Pembro,STAD,SKCM,node-matched-random,0.05,123,3,1,0.5231765372890615,0
Pembro,STAD,SKCM,node-matched-random,0.05,124,3,0,0.3303303522867801,0
Pembro,STAD,SKCM,node-matched-random,0.05,125,3,0,0.4388574786720623,0
Pembro,STAD,SKCM,node-matched-random,0.05,126,3,1,0.5147826523230006,1
Pembro,STAD,SKCM,node-matched-random,0.05,127,3,0,0.497964960680812,0
Pembro,STAD,SKCM,node-matched-random,0.05,128,3,0,0.4446068038810395,0
Pembro,STAD,SKCM,norm-node,0.1,0,15,0,0.37587968794006604,0
Pembro,STAD,SKCM,norm-node,0.1,1,15,1,0.6035739008215393,0
Pembro,STAD,SKCM,norm-node,0.1,2,15,1,0.5275442543970824,0
Pembro,STAD,SKCM,norm-node,0.1,3,15,0,0.36099179193845365,0
Pembro,STAD,SKCM,norm-node,0.1,4,15,1,0.5795508989697895,0
Pembro,STAD,SKCM,norm-node,0.1,5,15,1,0.5866380023200485,0
Pembro,STAD,SKCM,norm-node,0.1,6,15,0,0.4370378377174906,0
Pembro,STAD,SKCM,norm-node,0.1,7,15,1,0.5485674483092439,0
Pembro,STAD,SKCM,norm-node,0.1,8,15,0,0.33696306110543156,0
Pembro,STAD,SKCM,norm-node,0.1,9,15,1,0.5519775574214091,0
Pembro,STAD,SKCM,norm-node,0.1,10,15,0,0.3115374257323475,0
Pembro,STAD,SKCM,norm-node,0.1,11,15,0,0.47119817245458856,0
Pembro,STAD,SKCM,norm-node,0.1,12,15,0,0.48244757944343203,0
Pembro,STAD,SKCM,norm-node,0.1,13,15,0,0.46709283246075284,0
Pembro,STAD,SKCM,norm-node,0.1,14,15,0,0.4072669232670104,0
Pembro,STAD,SKCM,norm-node,0.1,15,15,0,0.3625212942133877,1
Pembro,STAD,SKCM,norm-node,0.1,16,15,0,0.46689313042101055,0
Pembro,STAD,SKCM,norm-node,0.1,17,15,0,0.38681089457750667,0
Pembro,STAD,SKCM,norm-node,0.1,18,15,1,0.5115366044502383,1
Pembro,STAD,SKCM,norm-node,0.1,19,15,1,0.6206552005405578,1
Pembro,STAD,SKCM,norm-node,0.1,20,15,1,0.6952862146429799,1
Pembro,STAD,SKCM,norm-node,0.1,21,15,0,0.49882439116043376,1
Pembro,STAD,SKCM,norm-node,0.1,22,15,0,0.2880485289506827,1
Pembro,STAD,SKCM,norm-node,0.1,23,15,0,0.44523934123727144,1
Pembro,STAD,SKCM,norm-node,0.1,24,15,1,0.581795397446247,1
Pembro,STAD,SKCM,norm-node,0.1,25,15,1,0.5753879095299352,1
Pembro,STAD,SKCM,norm-node,0.1,26,15,1,0.5794244847354963,1
Pembro,STAD,SKCM,norm-node,0.1,27,15,0,0.4639178799112297,1
Pembro,STAD,SKCM,norm-node,0.1,28,15,1,0.5985663675738563,1
Pembro,STAD,SKCM,norm-node,0.1,29,15,1,0.5795952236073283,1
Pembro,STAD,SKCM,norm-node,0.1,30,15,1,0.6839117461840396,1
Pembro,STAD,SKCM,norm-node,0.1,31,15,1,0.6292460993246924,1
Pembro,STAD,SKCM,norm-node,0.1,32,15,1,0.6271088613418015,0
Pembro,STAD,SKCM,norm-node,0.1,33,15,1,0.6179557096746097,1
Pembro,STAD,SKCM,norm-node,0.1,34,15,1,0.6173285257573564,1
Pembro,STAD,SKCM,norm-node,0.1,35,15,0,0.4366955974589694,1
Pembro,STAD,SKCM,norm-node,0.1,36,15,0,0.41963384498789746,1
Pembro,STAD,SKCM,norm-node,0.1,37,15,1,0.6692269020348179,0
Pembro,STAD,SKCM,norm-node,0.1,38,15,0,0.32914936216748664,1
Pembro,STAD,SKCM,norm-node,0.1,39,15,1,0.5409463951374975,1
Pembro,STAD,SKCM,norm-node,0.1,40,15,0,0.22950156661532917,0
Pembro,STAD,SKCM,norm-node,0.1,41,15,0,0.3157356202163226,0
Pembro,STAD,SKCM,norm-node,0.1,42,15,0,0.44670675584081815,1
Pembro,STAD,SKCM,norm-node,0.1,43,15,1,0.503403352859421,0
Pembro,STAD,SKCM,norm-node,0.1,44,15,0,0.42194532479737284,1
Pembro,STAD,SKCM,norm-node,0.1,45,15,1,0.5812254250118557,1
Pembro,STAD,SKCM,norm-node,0.1,46,15,1,0.7007917523215152,0
Pembro,STAD,SKCM,norm-node,0.1,47,15,1,0.662882408576674,0
Pembro,STAD,SKCM,norm-node,0.1,48,15,1,0.6261687734678982,0
Pembro,STAD,SKCM,norm-node,0.1,49,15,1,0.610964591824673,0
Pembro,STAD,SKCM,norm-node,0.1,50,15,1,0.6765468647519572,1
Pembro,STAD,SKCM,norm-node,0.1,51,15,0,0.4903393633804162,1
Pembro,STAD,SKCM,norm-node,0.1,52,15,0,0.4693492489941439,0
Pembro,STAD,SKCM,norm-node,0.1,53,15,1,0.5487203168670247,0
Pembro,STAD,SKCM,norm-node,0.1,54,15,1,0.7119944077923682,0
Pembro,STAD,SKCM,norm-node,0.1,55,15,1,0.7164156958589901,1
Pembro,STAD,SKCM,norm-node,0.1,56,15,1,0.6813716790367663,1
Pembro,STAD,SKCM,norm-node,0.1,57,15,1,0.5122518411928718,1
Pembro,STAD,SKCM,norm-node,0.1,58,15,1,0.5371381582187592,0
Pembro,STAD,SKCM,norm-node,0.1,59,15,0,0.35480639024215777,1
Pembro,STAD,SKCM,norm-node,0.1,60,15,0,0.486252004848586,0
Pembro,STAD,SKCM,norm-node,0.1,61,15,1,0.5608780513688495,0
Pembro,STAD,SKCM,norm-node,0.1,62,15,0,0.3629255074624127,0
Pembro,STAD,SKCM,norm-node,0.1,63,15,0,0.39569795616109316,1
Pembro,STAD,SKCM,norm-node,0.1,64,15,1,0.5062512411450295,0
Pembro,STAD,SKCM,norm-node,0.1,65,15,0,0.38525302577442483,0
Pembro,STAD,SKCM,norm-node,0.1,66,15,1,0.5511164604098729,0
Pembro,STAD,SKCM,norm-node,0.1,67,15,1,0.5952823793096578,1
Pembro,STAD,SKCM,norm-node,0.1,68,15,0,0.46331872620176495,1
Pembro,STAD,SKCM,norm-node,0.1,69,15,1,0.5027479462551222,1
Pembro,STAD,SKCM,norm-node,0.1,70,15,1,0.725932243408792,0
Pembro,STAD,SKCM,norm-node,0.1,71,15,1,0.7414096287555343,0
Pembro,STAD,SKCM,norm-node,0.1,72,15,1,0.5544954287416225,0
Pembro,STAD,SKCM,norm-node,0.1,73,15,0,0.30776511760717595,0
Pembro,STAD,SKCM,norm-node,0.1,74,15,1,0.5382789601486786,1
Pembro,STAD,SKCM,norm-node,0.1,75,15,0,0.28544230855617275,1
Pembro,STAD,SKCM,norm-node,0.1,76,15,1,0.5073540292931512,0
Pembro,STAD,SKCM,norm-node,0.1,77,15,1,0.6443126321581762,0
Pembro,STAD,SKCM,norm-node,0.1,78,15,1,0.5628422356311213,0
Pembro,STAD,SKCM,norm-node,0.1,79,15,0,0.4736357847260297,0
Pembro,STAD,SKCM,norm-node,0.1,80,15,0,0.17685878474119113,0
Pembro,STAD,SKCM,norm-node,0.1,81,15,1,0.6734814480350725,0
Pembro,STAD,SKCM,norm-node,0.1,82,15,1,0.5314075222172261,1
Pembro,STAD,SKCM,norm-node,0.1,83,15,1,0.5697069570060661,0
Pembro,STAD,SKCM,norm-node,0.1,84,15,0,0.25431681430848535,0
Pembro,STAD,SKCM,norm-node,0.1,85,15,1,0.6934719002771826,0
Pembro,STAD,SKCM,norm-node,0.1,86,15,1,0.5667486462263059,1
Pembro,STAD,SKCM,norm-node,0.1,87,15,0,0.28280963112714785,1
Pembro,STAD,SKCM,norm-node,0.1,88,15,0,0.15258761837036453,0
Pembro,STAD,SKCM,norm-node,0.1,89,15,0,0.330497496307585,0
Pembro,STAD,SKCM,norm-node,0.1,90,15,0,0.43748377233142816,1
Pembro,STAD,SKCM,norm-node,0.1,91,15,0,0.28285996353338944,1
Pembro,STAD,SKCM,norm-node,0.1,92,15,1,0.6141022816206583,1
Pembro,STAD,SKCM,norm-node,0.1,93,15,1,0.5672054794054652,0
Pembro,STAD,SKCM,norm-node,0.1,94,15,0,0.46139535929057196,0
Pembro,STAD,SKCM,norm-node,0.1,95,15,0,0.4204215871255671,1
Pembro,STAD,SKCM,norm-node,0.1,96,15,1,0.7060943234637986,1
Pembro,STAD,SKCM,norm-node,0.1,97,15,0,0.30960094166376884,0
Pembro,STAD,SKCM,norm-node,0.1,98,15,0,0.33962095891738775,0
Pembro,STAD,SKCM,norm-node,0.1,99,15,0,0.36008910624969603,0
Pembro,STAD,SKCM,norm-node,0.1,100,15,0,0.4949157616133708,1
Pembro,STAD,SKCM,norm-node,0.1,101,15,0,0.30528157690462854,1
