,Edge,U,pval,adj_pvals
0,KMT2A;MLLT1,401.0,0.7163249674223873,1.0
1847,KIF5B;TFG,267.5,0.07345638020298688,1.0
1848,KIF5B;CCDC6,229.0,0.01637955593048536,0.8246466047121404
1849,KIF5B;STRN,247.0,0.03470760717605249,1.0
1850,KIF5B;PIK3CA,257.0,0.05144742231927829,1.0
1851,KIF5B;RANBP2,315.5,0.3166956146758879,1.0
1852,KIF5B;NPM1,225.5,0.014008026684552352,0.8020711891422929
1853,KIF5B;PRKAR1A,266.5,0.07294923098816421,1.0
1854,KIF5B;KTN1,230.0,0.017228641656888307,0.8246466047121404
1855,KIF5B;PIK3R1,194.0,0.0029898666502630998,0.29416965764533054
1856,KIF5B;BIRC6,232.5,0.019079760716847378,0.8500565465853003
1857,KIF5B;TPM3,263.5,0.06494254458286394,1.0
1858,KIF5B;NCOA4,203.0,0.004843366646404519,0.38989101503556384
1859,KIF5B;CLTC,252.5,0.04346659217922925,1.0
1860,KIF5B;TPM4,283.5,0.12809889609655217,1.0
1861,KIF5B;TRIM33,157.0,0.00036739342678134983,0.22959943366501637
1862,EZH2;STAG2,371.5,0.9228433417793523,1.0
1863,EZH2;CCND1,485.5,0.08382418204449381,1.0
1864,EZH2;CDKN1B,447.0,0.26849450723796386,1.0
1865,EZH2;KRAS,395.0,0.7899934671273274,1.0
1866,EZH2;CDK4,434.5,0.36528243797142224,1.0
1867,EZH2;MDM2,428.0,0.4235209773720682,1.0
1868,EZH2;KMT2C,482.5,0.0925754189514584,1.0
1869,EZH2;BRD4,425.5,0.4475255676008354,1.0
1870,EZH2;STAT3,424.0,0.46252117450606267,1.0
1871,EZH2;RB1,374.5,0.9613301881988843,1.0
1872,EZH2;PML,430.5,0.4005612930009049,1.0
1873,EZH2;NCOR1,397.5,0.7589349434560223,1.0
1874,EZH2;SETDB1,439.0,0.3284178372872557,1.0
1875,EZH2;U2AF1,362.0,0.8025057604868252,1.0
1876,EZH2;NPM1,385.0,0.916464058014786,1.0
1877,EZH2;KMT2D,432.5,0.3828226787443191,1.0
1878,EZH2;ZRSR2,362.0,0.802484248391295,1.0
1879,EZH2;MYC,433.5,0.3742868593448936,1.0
1880,EZH2;CHD4,373.0,0.9420688104625539,1.0
1881,EZH2;BRCA1,487.5,0.07816178085050829,1.0
1882,EZH2;ARID1A,398.5,0.7466204428494361,1.0
1883,EZH2;IDH1,353.5,0.6985875428195236,1.0
1884,EZH2;EED,516.0,0.026317807234743387,0.9710174294318862
1885,EZH2;HSP90AB1,491.0,0.06922482879186478,1.0
1886,EZH2;JUN,447.0,0.2680673790218543,1.0
1887,EZH2;SRSF2,364.0,0.8275727434221152,1.0
1888,EZH2;TBL1XR1,416.5,0.5389500239857417,1.0
1889,EZH2;SMAD3,438.5,0.3324445243027695,1.0
1890,EZH2;BAP1,471.0,0.13477876931683327,1.0
1891,EZH2;HSP90AA1,473.5,0.12511552355508282,1.0
1892,EZH2;POLR2A,495.5,0.058526113319665535,1.0
1893,EZH2;NCOR2,444.5,0.28523152069493174,1.0
1894,EZH2;MEN1,489.5,0.0731409488149732,1.0
1895,EZH2;NRAS,428.5,0.41978636074522524,1.0
1896,EZH2;PTEN,424.5,0.4572541901693631,1.0
1897,EZH2;IDH2,372.5,0.9356935152531977,1.0
1898,EZH2;ABL1,339.0,0.5342779110423119,1.0
1899,EZH2;NOTCH1,458.5,0.1966377227814572,1.0
1900,EZH2;CTNNB1,432.5,0.38303488917053075,1.0
1901,TFRC;ERBB2,423.0,0.47262499215960396,1.0
1902,TFRC;MET,382.5,0.9485225777675128,1.0
1903,TFRC;CALR,407.5,0.6395159018173202,1.0
1904,TFRC;BMPR1A,422.5,0.47755925566492907,1.0
1905,TFRC;RHOA,403.5,0.6865537843952161,1.0
1906,TFRC;NCOA4,401.5,0.7104565429853875,1.0
1907,TFRC;CLTC,388.5,0.8718199696482285,1.0
1908,SPEN;NCOR1,397.5,0.7587166653818905,1.0
1909,SPEN;NOTCH1,482.5,0.0932311990179781,1.0
1910,SPEN;NCOR2,412.0,0.5883087493548288,1.0
1911,SPEN;CHD4,385.0,0.9163957054416552,1.0
1912,PRKACA;MAPK1,499.0,0.05182822085855424,1.0
1913,PRKACA;MAP2K2,496.0,0.05792337104559418,1.0
1914,PRKACA;ARAF,493.5,0.06348913472931048,1.0
1915,PRKACA;BAX,476.0,0.11563189062559964,1.0
1916,PRKACA;MAP2K1,491.5,0.06823124719616902,1.0
1917,PRKACA;PDE4DIP,431.5,0.3923749224915335,1.0
1918,PRKACA;CREB3L2,476.0,0.11565213898846313,1.0
1919,PRKACA;RAF1,492.5,0.0657874265843378,1.0
1920,PRKACA;HSP90AB1,506.0,0.03963351526351138,1.0
1921,PRKACA;JUN,441.5,0.30931000511001716,1.0
1922,PRKACA;AKAP9,498.5,0.05280123636536214,1.0
1923,PRKACA;HSP90AA1,498.5,0.052791353413260966,1.0
1924,PRKACA;SMAD3,501.0,0.04805433627542982,1.0
1925,PRKACA;CREB1,468.5,0.14629299782560778,1.0
1926,PRKACA;NF1,496.5,0.05684436982397016,1.0
1927,PRKACA;FOXO3,477.0,0.11196462738624803,1.0
1928,PRKACA;RHOA,479.5,0.10303140177618492,1.0
1929,PRKACA;MTOR,506.5,0.03885379264911424,1.0
1930,PRKACA;ATP1A1,412.5,0.5832829750929589,1.0
1931,PRKACA;PRKAR1A,425.5,0.4482902664039913,1.0
1932,PRKACA;CTNNB1,438.5,0.3330633605150142,1.0
1933,EIF4A2;EIF3E,314.0,0.29546992706185893,1.0
1934,EIF4A2;SF3B1,269.5,0.08006608601673848,1.0
1935,EIF4A2;MTOR,292.5,0.1695211314341324,1.0
1936,EIF4A2;DDX6,274.0,0.09403936974833348,1.0
1937,EIF4A2;EIF1AX,339.0,0.5332164858998889,1.0
1938,EIF4A2;DDX3X,240.5,0.026099647141490177,0.9710174294318862
1939,NCOR2;SMAD2,488.0,0.07638133515095566,1.0
1940,NCOR2;KMT2C,440.5,0.3162572081438261,1.0
1941,NCOR2;PML,444.5,0.2852112921996135,1.0
1942,NCOR2;NCOR1,446.0,0.27509620535364043,1.0
1943,NCOR2;SMAD3,487.0,0.07962609808022605,1.0
1944,NCOR2;RBM15,518.5,0.02376520590867481,0.9149604274839801
1945,NCOR2;JUN,444.5,0.2864356374556163,1.0
1946,NCOR2;MED12,466.0,0.15774651791685712,1.0
1947,NCOR2;NCOA1,426.0,0.44225027615896073,1.0
1948,NCOR2;MYC,452.0,0.23532239131975508,1.0
1949,NCOR2;TBL1XR1,469.0,0.14185579159312126,1.0
1950,NCOR2;NCOA2,424.5,0.4573482688275671,1.0
1951,NCOR2;NOTCH1,513.0,0.029938418549718848,1.0
1952,ERCC3;NTHL1,436.5,0.3492753688721757,1.0
1953,ERCC3;PALB2,399.5,0.7346391051756079,1.0
1954,ERCC3;PMS2,408.5,0.6282465373360192,1.0
1955,ERCC3;ATM,405.5,0.6630866689137527,1.0
1956,ERCC3;XPC,395.0,0.7899506655010688,1.0
1957,ERCC3;BRCA2,389.0,0.8654428039077373,1.0
1958,ERCC3;POLD1,418.0,0.5237539468761366,1.0
1959,ERCC3;POLR2A,320.5,0.35695073741068273,1.0
1960,ERCC3;TCEA1,341.0,0.5553777188063946,1.0
1961,ERCC3;CDK12,406.5,0.650022237762867,1.0
1962,ERCC3;XPA,413.0,0.577641172511114,1.0
1963,ERCC3;BRCA1,386.0,0.9036748184521263,1.0
1964,ERCC3;MYC,331.0,0.4527246574709535,1.0
1965,ERCC3;BCR,331.5,0.4571223991169421,1.0
1966,ERCC3;RAD17,393.0,0.8149453733949787,1.0
1967,ERCC3;PMS1,386.5,0.8972648908777809,1.0
1968,ERCC3;MUTYH,367.0,0.8651788833268578,1.0
1969,ERCC3;CCNC,495.5,0.05880073945254631,1.0
1970,ERC1;IKBKB,313.0,0.29808692445270346,1.0
1971,ARHGAP35;KRAS,286.0,0.13969652735483973,1.0
1972,ARHGAP35;MET,262.5,0.0634670602193606,1.0
1973,ARHGAP35;RAC1,300.5,0.2139014088632437,1.0
1974,ARHGAP35;ARHGAP5,293.5,0.17518480909538836,1.0
1975,ARHGAP35;CTNND1,310.5,0.27943811477516756,1.0
1976,ARHGAP35;RHOA,311.0,0.28319594436643336,1.0
1977,ARHGAP35;HRAS,279.5,0.11373633538584453,1.0
1978,RPL10;FANCE,318.5,0.34004025864540466,1.0
1979,RPL10;RPL22,351.0,0.66728108132947,1.0
1980,RPL10;EIF1AX,365.0,0.8397126164482822,1.0
1981,CUL3;KRAS,328.0,0.42414111628161344,1.0
1982,CUL3;PALB2,297.5,0.19620789518917225,1.0
1983,CUL3;BRD4,369.5,0.897046806953131,1.0
1984,CUL3;BRCA1,318.5,0.3408680457571903,1.0
1985,CUL3;NF1,292.5,0.1697055230270924,1.0
1986,CUL3;CASP8,274.0,0.09456772971203554,1.0
1987,CUL3;RHOA,393.5,0.8082879232607185,1.0
1988,CUL3;CTNNB1,401.5,0.7105795312546223,1.0
1989,CAMTA1;TFE3,453.0,0.22906447083130077,1.0
1990,CAMTA1;WWTR1,455.0,0.21678845562745785,1.0
1991,HMGA1;PCBP1,408.5,0.6279403225371318,1.0
1992,HMGA1;JUN,384.5,0.9228090780944712,1.0
1993,HMGA1;PSIP1,428.5,0.41947591837515275,1.0
1994,ID3;TCF12,351.0,0.6687779647770569,1.0
1995,FADD;HSP90AA1,337.0,0.5131459147261902,1.0
1996,FADD;CASP8,361.5,0.7962231972716814,1.0
1997,FADD;HSP90AB1,360.0,0.7775609567500532,1.0
1998,FADD;CYLD,341.5,0.5612219048528522,1.0
1999,FADD;IKBKB,366.5,0.8590872433763427,1.0
2000,FADD;BCL10,362.5,0.8087275739996419,1.0
2001,FADD;MYC,335.0,0.49286218053135444,1.0
2002,FADD;MYD88,375.5,0.9742389230823669,1.0
2003,FADD;RHOA,374.0,0.9549593106165667,1.0
2004,TOP1;CDK4,315.5,0.31676972814819115,1.0
2005,TOP1;BRD4,411.5,0.5931301995895099,1.0
2006,TOP1;NONO,485.0,0.08506712029160866,1.0
2007,TOP1;ATM,340.0,0.5450047563805636,1.0
2008,TOP1;NPM1,396.5,0.7710359322106406,1.0
2009,TOP1;RAD21,441.5,0.30682880791728606,1.0
2010,TOP1;DDX10,418.0,0.5231522652539686,1.0
2011,TOP1;NUP98,435.5,0.35644726176724184,1.0
2012,TOP1;POLE,359.5,0.7714324957243829,1.0
2013,TOP1;BLM,329.0,0.4337539203453773,1.0
2014,TOP1;SFPQ,474.0,0.12313051614981034,1.0
2015,TOP1;JUN,351.0,0.6686131222005179,1.0
2016,TOP1;DEK,455.5,0.2127267604905826,1.0
2017,TOP1;MYC,319.5,0.3490138885939915,1.0
2018,TOP1;CHD4,419.5,0.5066120399625091,1.0
2019,TOP1;BRCA1,314.5,0.30928309628293194,1.0
2020,POT1;BLM,392.0,0.8275680255743907,1.0
2021,POT1;BRCA1,390.0,0.852773977019643,1.0
2022,CUX1;GOLGA5,413.5,0.5720003285612258,1.0
2023,CUX1;STAT3,484.5,0.0869636557057569,1.0
2024,CUX1;RB1,484.5,0.0870119878057451,1.0
2025,CUX1;CTNNB1,489.5,0.07310899395098162,1.0
2026,CUX1;EWSR1,467.0,0.15317131584975344,1.0
2027,ELL;MLLT1,386.5,0.8972492578576401,1.0
2028,ELL;MLLT6,385.5,0.910073238285279,1.0
2029,ELL;TCEA1,374.5,0.9613866415161085,1.0
2030,ELL;CDK12,397.5,0.7591818270867061,1.0
2031,ELL;POLR2A,397.0,0.765324306066214,1.0
2032,ELL;MLLT10,385.0,0.9164721565217309,1.0
2033,ELL;AFF4,385.5,0.9100520717838416,1.0
2034,CDK12;PALB2,483.5,0.08894455668680591,1.0
2035,CDK12;BRD4,446.5,0.2720240227045253,1.0
2036,CDK12;AFF4,393.0,0.8148568458445874,1.0
2037,CDK12;ATM,489.5,0.07289331846425398,1.0
2038,CDK12;BRCA2,493.5,0.0632941716311267,1.0
2039,CDK12;SETD2,446.0,0.2756116203080705,1.0
2040,CDK12;BRCA1,510.5,0.03308202647042541,1.0
2041,CDK12;TCEA1,373.0,0.9421098307817367,1.0
2042,CDK12;POLR2A,398.5,0.7468485632869104,1.0
2043,PCBP1;NCOA4,368.5,0.8842921382486545,1.0
2044,PCBP1;DDX6,396.0,0.777334613803813,1.0
2045,PCBP1;HNRNPA2B1,356.0,0.7274768152725465,1.0
2046,PCBP1;RBM10,361.5,0.7956442364335852,1.0
2047,PCBP1;SRSF3,349.0,0.6441913361620611,1.0
2048,PCBP1;HSP90AB1,390.5,0.8462162368581981,1.0
2049,PCBP1;SRSF2,362.5,0.8076333391798596,1.0
2050,PCBP1;SMAD3,373.5,0.9484257798637916,1.0
2051,PCBP1;HSP90AA1,376.0,0.980655366904831,1.0
2052,PCBP1;LMNA,363.5,0.8208611775491835,1.0
2053,PCBP1;SFPQ,343.0,0.5765894904918449,1.0
2054,CBLB;PIK3CA,335.0,0.49295834700434693,1.0
2055,CBLB;CBL,330.0,0.44349589668023215,1.0
2056,CBLB;SH3GL1,323.5,0.38369668360439035,1.0
2057,CBLB;PIK3R1,307.5,0.25876933438942884,1.0
2058,CBLB;PIK3CB,314.5,0.3094646737748551,1.0
2059,PIM1;MDM2,340.5,0.550506617327992,1.0
2060,PIM1;STAT3,344.0,0.5887811051659377,1.0
2061,PIM1;FOXO3,341.0,0.555889368132424,1.0
2062,PIM1;MYC,337.0,0.5134388930308131,1.0
2063,PIM1;DDX6,349.5,0.6514196052928685,1.0
2064,IKBKB;STAT3,368.0,0.8780649018489142,1.0
2065,IKBKB;NFKBIE,410.0,0.6112676558000898,1.0
2066,IKBKB;ATM,398.0,0.7528387456682908,1.0
2067,IKBKB;HSP90AA1,398.0,0.7529518526279065,1.0
2068,IKBKB;FOXO3,419.5,0.5076862095585746,1.0
2069,IKBKB;CASP8,376.0,0.9806820240823074,1.0
2070,IKBKB;MTOR,435.5,0.3573259277866565,1.0
2071,IKBKB;JUN,409.5,0.6164998864743582,1.0
2072,IKBKB;HSP90AB1,424.0,0.46272042888704945,1.0
2073,IKBKB;PTEN,414.5,0.5610475300648048,1.0
2074,IKBKB;TRIM27,397.5,0.7590292385770543,1.0
2075,IKBKB;AKT2,418.5,0.5183553707664517,1.0
2076,IKBKB;CYLD,393.0,0.8149782227320056,1.0
2077,IKBKB;BRCA1,410.5,0.6053512915471968,1.0
2078,IKBKB;MYC,392.5,0.8211115246929839,1.0
2079,IKBKB;CLTC,420.5,0.49791080586369885,1.0
2080,IKBKB;BCL10,414.0,0.5666841288078412,1.0
2081,IKBKB;PTPN11,383.0,0.9420591459436377,1.0
2082,IKBKB;MYD88,385.5,0.910007199221848,1.0
2083,IKBKB;CTNNB1,379.0,0.9935584124319258,1.0
2084,MAP2K4;MAPK1,392.5,0.821258298385114,1.0
2085,MAP2K4;PIK3CA,372.5,0.9357051091117683,1.0
2086,MAP2K4;MAP2K1,382.5,0.9485433003679202,1.0
2087,MAP2K4;JUN,358.0,0.7530448830835973,1.0
2088,MAP2K4;AKT2,383.5,0.935694407311152,1.0
2089,MAP2K4;RHOA,394.5,0.7962841462296852,1.0
2090,VHL;ARNT,401.5,0.7104526970773716,1.0
2091,VHL;HNRNPA2B1,437.0,0.3451701252806315,1.0
2092,VHL;FH,432.0,0.38789810531111824,1.0
2093,VHL;ATM,433.5,0.3746260325823598,1.0
2094,VHL;BRD4,430.5,0.40126337172966087,1.0
2095,VHL;HSP90AA1,426.5,0.43815164611448965,1.0
2096,VHL;POLR2A,432.0,0.38793769693104063,1.0
2097,TRIP11;GOLGA5,220.0,0.011053398717954766,0.7074492885444033
2098,TRIP11;HRAS,300.0,0.21109421862683053,1.0
2099,TRIP11;RABEP1,281.0,0.11949098014851339,1.0
2100,TRIP11;ARNT,276.0,0.10138998224949164,1.0
2101,FANCC;FANCE,358.0,0.7530780827967365,1.0
2102,FANCC;BARD1,381.5,0.961394149959459,1.0
2103,FANCC;PALB2,352.0,0.6807072503092538,1.0
2104,FANCC;PMS2,376.5,0.9871253060917362,1.0
2105,FANCC;ATM,400.5,0.7226462862979159,1.0
2106,FANCC;BRCA2,344.0,0.5888588106777084,1.0
2107,FANCC;BRCA1,351.5,0.6748402937086395,1.0
2108,FANCC;BLM,360.5,0.7838176609513503,1.0
2109,FANCC;FANCG,378.0,1.0,1.0
2110,FANCC;CHEK2,351.0,0.6689685286329857,1.0
2111,FGFR1OP;STAT3,381.5,0.9613957583418229,1.0
2112,FGFR1OP;TRIM24,365.5,0.8464824128320769,1.0
2113,SH3GL1;CBL,329.0,0.43397758620441296,1.0
2114,SH3GL1;DNM2,332.0,0.46194084985332373,1.0
2115,SH3GL1;CLTC,358.0,0.7529551769539418,1.0
2116,SH3GL1;PICALM,346.0,0.6108011491412033,1.0
2117,TRIM33;GOLGA5,499.0,0.05185101911671157,1.0
2118,TRIM33;SMAD2,548.0,0.006239721214759815,0.47023601154636735
2119,TRIM33;CCDC6,473.0,0.1271252761476695,1.0
2120,TRIM33;BUB1B,565.0,0.0026117267988425585,0.2720804800441277
2121,TRIM33;SMAD3,569.5,0.002060376694753709,0.26868328319618756
2122,TRIM33;TRIM24,561.0,0.0032291683739450504,0.3091274156895505
2123,TRIM33;CHD4,555.0,0.004403662473638434,0.3713755352768413
2124,TRIM33;TPM3,503.0,0.04451685456933111,1.0
2125,TRIM33;NCOA4,557.0,0.003973129591260842,0.36084166698066417
2126,TRIM33;CTNNB1,567.0,0.00235154765078538,0.26868328319618756
2127,RBM10;PRCC,425.5,0.44806307883600605,1.0
2128,RBM10;U2AF1,460.0,0.18827100738254,1.0
2129,RBM10;SRSF2,470.0,0.13955330732473767,1.0
2130,RBM10;SRSF3,450.5,0.24515402277870346,1.0
2131,RBM10;HNRNPA2B1,460.5,0.18535476266904605,1.0
2132,CHEK2;MAPK1,383.0,0.9421098307817367,1.0
2133,CHEK2;CCND1,367.5,0.871724490505944,1.0
2134,CHEK2;FANCE,423.0,0.4728219347660638,1.0
2135,CHEK2;CDK4,376.5,0.9871181411681175,1.0
2136,CHEK2;MDM2,388.0,0.878137277261721,1.0
2137,CHEK2;BARD1,412.5,0.5831206221600524,1.0
2138,CHEK2;PALB2,411.0,0.5998176261784913,1.0
2139,CHEK2;STAT3,356.0,0.7285640223860511,1.0
2140,CHEK2;PMS2,390.0,0.8527172841888226,1.0
2141,CHEK2;RB1,307.5,0.25861708721126875,1.0
2142,CHEK2;ATM,427.5,0.42884293970837406,1.0
2143,CHEK2;BUB1B,411.0,0.599929245646441,1.0
2144,CHEK2;PPM1D,351.0,0.6688689566860395,1.0
2145,CHEK2;PER1,402.0,0.7045529605166252,1.0
2146,CHEK2;POLE,425.5,0.44806307883600605,1.0
2147,CHEK2;SMC1A,331.0,0.45282529845261354,1.0
2148,CHEK2;PPP2R1A,419.5,0.5082767018528032,1.0
2149,CHEK2;FOXO3,362.5,0.808620557301222,1.0
2150,CHEK2;BLM,408.5,0.6283325244684855,1.0
2151,CHEK2;NF1,426.5,0.4385276991166944,1.0
2152,CHEK2;MDM4,290.0,0.15789685242800577,1.0
2153,CHEK2;PTEN,444.5,0.28664360359433816,1.0
2154,CHEK2;BRCA2,419.5,0.5081764666050546,1.0
2155,CHEK2;BRCA1,411.5,0.5942686694731059,1.0
2156,CHEK2;MYC,353.5,0.6984320480336224,1.0
2157,CHEK2;RAD17,409.0,0.6226036864349589,1.0
2158,CHEK2;UBR5,410.0,0.6112627017597494,1.0
2159,CHEK2;POLD1,417.5,0.5289822952277607,1.0
2160,CHEK2;MUTYH,370.0,0.903515856471451,1.0
2161,CHEK2;PMS1,385.0,0.916446696136279,1.0
2162,SETDB1;EED,425.0,0.45249801545457835,1.0
2163,SETDB1;AKT2,435.0,0.36167278964003124,1.0
2164,RFWD3;FANCE,411.5,0.5944429751416976,1.0
2165,RFWD3;MDM2,447.5,0.26528906589907864,1.0
2166,RFWD3;FANCG,441.5,0.30907445304662806,1.0
2167,NRAS;GNA11,452.0,0.2355048253345855,1.0
2168,NRAS;MAPK1,466.5,0.15546593175365003,1.0
2169,NRAS;STAG2,425.0,0.45305782175879916,1.0
2170,NRAS;CCND1,477.0,0.11186990470835215,1.0
2171,NRAS;KRAS,419.5,0.5078694874294338,1.0
2172,NRAS;CDK4,494.5,0.06097735796291526,1.0
2173,NRAS;MDM2,389.0,0.865446510038481,1.0
2174,NRAS;MAP2K2,479.5,0.10301702919422111,1.0
2175,NRAS;PIK3CA,408.0,0.6340503570024065,1.0
2176,NRAS;ERBB2,389.5,0.8590794858105734,1.0
2177,NRAS;ATM,423.0,0.4726927157326042,1.0
2178,NRAS;ARAF,460.5,0.18559959725916964,1.0
2179,NRAS;U2AF1,415.0,0.5559552595796466,1.0
2180,NRAS;NPM1,367.5,0.8718023044101173,1.0
2181,NRAS;MAP2K1,459.5,0.1909648037331938,1.0
2182,NRAS;ZRSR2,420.0,0.5030296566638273,1.0
2183,NRAS;MET,442.5,0.3012898834767399,1.0
2184,NRAS;ARID1A,425.0,0.452837874736691,1.0
2185,NRAS;PPP2R1A,402.0,0.7045099007902967,1.0
2186,NRAS;IDH2,372.5,0.9356961913156951,1.0
2187,NRAS;HSP90AA1,478.0,0.1083017778341856,1.0
2188,NRAS;RAP1GDS1,524.0,0.01887321949532596,0.8500565465853003
2189,NRAS;AKAP9,447.5,0.265388806705943,1.0
2190,NRAS;NF1,506.0,0.039548326851213435,1.0
2191,NRAS;MTOR,427.0,0.4336323928598864,1.0
2192,NRAS;PIK3R1,383.5,0.9356872698078649,1.0
2193,NRAS;EIF1AX,577.0,0.001361261464417093,0.22959943366501637
2194,NRAS;RAF1,463.5,0.17003839256764897,1.0
2195,NRAS;HSP90AB1,479.0,0.10480064874327114,1.0
2196,NRAS;PIK3CB,413.5,0.5720591607576917,1.0
2197,NRAS;PTPN11,382.0,0.954926747092787,1.0
2198,NRAS;PTEN,419.5,0.5081233763036622,1.0
2199,NRAS;NOTCH1,448.5,0.2587031502764312,1.0
2200,NRAS;CTNNB1,410.5,0.6055821072578923,1.0
2201,NRAS;ATP1A1,469.5,0.14197284703142382,1.0
2202,NRAS;ABL1,366.5,0.8590659069871401,1.0
2203,NRAS;IDH1,396.5,0.7714788332954037,1.0
2204,NRAS;MYC,419.0,0.5134037633030077,1.0
2205,NRAS;HRAS,345.5,0.605180428838196,1.0
2206,NRAS;SRSF2,408.5,0.6283563992236174,1.0
2207,RAF1;MAPK1,433.5,0.37457286414130186,1.0
2208,RAF1;KRAS,428.5,0.4196182648940373,1.0
2209,RAF1;MAP2K2,442.5,0.30075745891378125,1.0
2210,RAF1;PIK3CA,438.5,0.33299617478239685,1.0
2211,RAF1;CBL,396.5,0.7711879853127541,1.0
2212,RAF1;YWHAE,445.5,0.27913690715047923,1.0
2213,RAF1;STAT3,407.0,0.6453374767748504,1.0
2214,RAF1;RB1,401.5,0.7098315019471032,1.0
2215,RAF1;ARAF,411.5,0.5936207556183046,1.0
2216,RAF1;MAP2K1,435.5,0.35692391397754575,1.0
2217,RAF1;HSP90AA1,398.0,0.7528886649356972,1.0
2218,RAF1;NF1,449.5,0.2516586466146735,1.0
2219,RAF1;JUN,351.0,0.6685783871777444,1.0
2220,RAF1;HSP90AB1,423.5,0.46746622276138805,1.0
2221,RAF1;PTEN,419.0,0.5127525004284095,1.0
2222,RAF1;AKT2,336.5,0.5066596642154075,1.0
2223,RAF1;RHOA,417.5,0.5285747899948683,1.0
2224,RAF1;HRAS,436.0,0.3533518000457381,1.0
2225,RAF1;MYC,431.0,0.3967379607204232,1.0
2226,RAF1;PIK3CB,376.5,0.9870895418578184,1.0
2227,RAF1;PTPN11,431.5,0.39178828200764804,1.0
2228,RAF1;CTNNB1,436.5,0.3489199503603586,1.0
2229,RAF1;PIK3R1,438.0,0.33634786800332295,1.0
2230,CLTC;MAPK1,434.0,0.36969268008247036,1.0
2231,CLTC;MYH9,388.5,0.8715151061913196,1.0
2232,CLTC;ATIC,507.0,0.037995994399879045,1.0
2233,CLTC;TFG,522.5,0.019996774861838745,0.8500565465853003
2234,CLTC;PIK3CA,424.0,0.4624401650261659,1.0
2235,CLTC;CBL,342.0,0.5663168041799354,1.0
2236,CLTC;STAT3,460.5,0.18509750338752518,1.0
2237,CLTC;PRCC,372.0,0.929180700798941,1.0
2238,CLTC;RANBP2,467.5,0.15081208569799864,1.0
2239,CLTC;NPM1,430.0,0.40496204636954813,1.0
2240,CLTC;ASPSCR1,353.5,0.6980562755089277,1.0
2241,CLTC;TFE3,356.0,0.728167862591256,1.0
2242,CLTC;SFPQ,396.0,0.7773255457126146,1.0
2243,CLTC;DNM2,391.5,0.8337683896801501,1.0
2244,CLTC;PRKAR1A,496.0,0.057745676630750795,1.0
2245,CLTC;PICALM,390.5,0.8461950524348782,1.0
2246,CLTC;TPM4,501.5,0.046774954619027524,1.0
2247,CLTC;TPM3,502.0,0.045909984467671035,1.0
2248,TCF7L2;CCND1,342.5,0.5721393475898795,1.0
2249,TCF7L2;BCL9,365.0,0.8398649031865468,1.0
2250,TCF7L2;AXIN1,374.0,0.9549424114455625,1.0
2251,TCF7L2;MEN1,352.5,0.6866899404183737,1.0
2252,TCF7L2;JUN,343.5,0.5831730147143261,1.0
2253,TCF7L2;PTEN,317.5,0.3326195784078769,1.0
2254,TCF7L2;EXT2,355.5,0.7226536758627824,1.0
2255,TCF7L2;CREB1,345.0,0.5998227018102174,1.0
2256,TCF7L2;IGF2BP2,361.0,0.7901103249027622,1.0
2257,TCF7L2;MYC,384.0,0.9292711203785594,1.0
2258,TCF7L2;CTNNB1,361.0,0.7900248383663431,1.0
2259,CHD4;BRD4,386.0,0.9034810204051494,1.0
2260,CHD4;NCOR1,421.0,0.4921573150994959,1.0
2261,CHD4;NONO,514.5,0.02783844539355861,1.0
2262,CHD4;ATM,372.5,0.9356435006803399,1.0
2263,CHD4;BRD3,310.5,0.2789493147382265,1.0
2264,CHD4;ARID1A,290.5,0.16000670777999992,1.0
2265,CHD4;SMARCE1,366.0,0.8525813600594161,1.0
2266,CHD4;EED,404.0,0.6789267149258965,1.0
2267,CHD4;SFPQ,529.0,0.014961093909732878,0.8020711891422929
2268,CHD4;JUN,316.0,0.3205804449046703,1.0
2269,CHD4;TRIM27,326.5,0.4091061689372423,1.0
2270,CHD4;SMARCD1,360.5,0.7834002114551225,1.0
2271,CHD4;MYC,361.0,0.7899392473144995,1.0
2272,SDHA;TMEM127,375.0,0.9678107557181237,1.0
2273,SDHA;SDHD,386.0,0.9036348180825372,1.0
2274,SDHA;SDHAF2,379.0,0.9935612797580008,1.0
2275,SDHA;IDH2,397.0,0.765200730642521,1.0
2276,SDHA;SDHB,383.5,0.9356524404130561,1.0
2277,SDHA;NF1,384.0,0.9292632715516633,1.0
2278,SDHA;SDHC,385.0,0.9164351155347598,1.0
2279,SDHA;FH,392.0,0.8275113811816347,1.0
2280,SDHA;IDH1,398.0,0.7530050257533862,1.0
2281,MET;CCND1,356.0,0.72853500527688,1.0
2282,MET;PLCG1,337.5,0.518384483588842,1.0
2283,MET;KRAS,324.5,0.39202577332605326,1.0
2284,MET;PIK3CA,391.5,0.8337888997263818,1.0
2285,MET;CBL,325.0,0.3965539522673619,1.0
2286,MET;STAT3,345.5,0.6052256787246679,1.0
2287,MET;ERBB2,334.0,0.48213854483597374,1.0
2288,MET;PIK3R1,379.5,0.9871124006085136,1.0
2289,MET;CTNNB1,325.0,0.39678393728100914,1.0
2290,MET;PTEN,336.5,0.5080525627425332,1.0
2291,MET;RHOA,359.0,0.7650769598671326,1.0
2292,MET;MTOR,348.0,0.6339371501721058,1.0
2293,MET;PTPN11,371.0,0.9163399726184674,1.0
2294,MET;CTNND1,319.5,0.3490138885939915,1.0
