"","Gene","Count","Thresh.Name","Thresh.Value"
"490","CDH6",104,"narrow",0.002
"491","NOL9",2,"narrow",0.002
"492","KRTCAP3",5,"narrow",0.002
"493","RPS6KA6",6,"narrow",0.002
"494","JPT2",6,"narrow",0.002
"495","WSCD1",19,"narrow",0.002
"496","TMEM106B",2,"narrow",0.002
"497","ZNF804A",3,"narrow",0.002
"498","PADI1",1,"narrow",0.002
"499","CCDC9",6,"narrow",0.002
"500","DCTN1",1,"narrow",0.002
"501","RBMS2",1,"narrow",0.002
"502","FOXI2",1,"narrow",0.002
"503","RPS23",8,"narrow",0.002
"504","LRRN4",38,"narrow",0.002
"505","MMRN2",1,"narrow",0.002
"506","ADORA1",172,"narrow",0.002
"507","RGS4",1,"narrow",0.002
"508","METTL7A",4,"narrow",0.002
"509","FST",2,"narrow",0.002
"510","TP53I3",1,"narrow",0.002
"511","TEX45",11,"narrow",0.002
"512","PIAS4",10,"narrow",0.002
"513","CREB3L3",8,"narrow",0.002
"514","REC8",1,"narrow",0.002
"515","RNF7",3,"narrow",0.002
"516","SLC6A13",48,"narrow",0.002
"517","MKI67",5,"narrow",0.002
"518","AHSG",87,"narrow",0.002
"519","ARHGAP4",1,"narrow",0.002
"520","NDUFB3",2,"narrow",0.002
"521","ACSM5",7,"narrow",0.002
"522","FABP4",3,"narrow",0.002
"523","XK",2,"narrow",0.002
"524","NBPF15",23,"narrow",0.002
"525","RPL10A",8,"narrow",0.002
"526","RBPMS2",2,"narrow",0.002
"527","MYO9B",3,"narrow",0.002
"528","KPRP",5,"narrow",0.002
"529","TMEM11",2,"narrow",0.002
"530","CIDEB",2,"narrow",0.002
"531","NDUFA7",12,"narrow",0.002
"532","NCR3LG1",38,"narrow",0.002
"533","ATP1B3",1,"narrow",0.002
"534","KNDC1",80,"narrow",0.002
"535","CGNL1",1,"narrow",0.002
"536","DNAJC8",4,"narrow",0.002
"537","BEAN1",1,"narrow",0.002
"538","CSDC2",3,"narrow",0.002
"539","ZNF680",1,"narrow",0.002
"540","ITGB6",1,"narrow",0.002
"541","ARRDC3",10,"narrow",0.002
"542","C11orf45",2,"narrow",0.002
"543","KCNH4",11,"narrow",0.002
"544","LACTB2",11,"narrow",0.002
"545","SEPSECS",6,"narrow",0.002
"546","FYCO1",1,"narrow",0.002
"547","PLPPR1",79,"narrow",0.002
"548","MARS1",1,"narrow",0.002
"549","TFPI",13,"narrow",0.002
"550","BEX5",2,"narrow",0.002
"551","REPS2",2,"narrow",0.002
"552","BOLA1",2,"narrow",0.002
"553","TMC8",28,"narrow",0.002
"554","TAPT1",3,"narrow",0.002
"555","N6AMT1",2,"narrow",0.002
"556","MUCL1",3,"narrow",0.002
"557","SSX2B",5,"narrow",0.002
"558","KCNJ12",18,"narrow",0.002
"559","NIPAL1",2,"narrow",0.002
"560","ANP32E",2,"narrow",0.002
"561","CHTF18",8,"narrow",0.002
"562","CACNG4",53,"narrow",0.002
"563","RIMS2",8,"narrow",0.002
"564","POU5F1",43,"narrow",0.002
"565","COMMD5",12,"narrow",0.002
"566","SOX15",2,"narrow",0.002
"567","NPY1R",8,"narrow",0.002
"568","SYT8",2,"narrow",0.002
"569","SHISA9",116,"narrow",0.002
"570","REN",55,"narrow",0.002
"571","AKR1B1",1,"narrow",0.002
"572","MYLPF",9,"narrow",0.002
"573","NEURL3",46,"narrow",0.002
"574","S100PBP",21,"narrow",0.002
"575","GLIS1",1,"narrow",0.002
"576","MRPL36",3,"narrow",0.002
"577","BCL2L14",1,"narrow",0.002
"578","SETD7",1,"narrow",0.002
"579","PCK1",13,"narrow",0.002
"580","ASIC1",4,"narrow",0.002
"581","CPN2",53,"narrow",0.002
"582","NUP93",18,"narrow",0.002
"583","HIBADH",1,"narrow",0.002
"584","C1QTNF6",1,"narrow",0.002
"585","C10orf99",2,"narrow",0.002
"586","PBX4",1,"narrow",0.002
"587","OCIAD1",1,"narrow",0.002
"588","IQCK",1,"narrow",0.002
"589","AGXT",4,"narrow",0.002
"590","C8orf33",3,"narrow",0.002
"591","EPCAM",77,"narrow",0.002
"592","NR4A2",2,"narrow",0.002
"593","PRG4",74,"narrow",0.002
"594","TRIM15",7,"narrow",0.002
"595","ANKRD2",29,"narrow",0.002
"596","CLDN7",51,"narrow",0.002
"597","KMT5C",15,"narrow",0.002
"598","RNF165",2,"narrow",0.002
"599","PRR15L",1,"narrow",0.002
"600","ARL9",2,"narrow",0.002
"601","PLEKHB2",1,"narrow",0.002
"602","ATP13A4",17,"narrow",0.002
"603","CFAP45",1,"narrow",0.002
"604","C2orf15",1,"narrow",0.002
"605","CDH16",25,"narrow",0.002
"606","PACRG",2,"narrow",0.002
"607","NDUFB5",3,"narrow",0.002
"608","MFAP3L",3,"narrow",0.002
"609","SPATA2",1,"narrow",0.002
"610","MIIP",4,"narrow",0.002
"611","NBPF10",1,"narrow",0.002
"612","PRR29",5,"narrow",0.002
"613","SHF",15,"narrow",0.002
"614","ANXA8",33,"narrow",0.002
"615","SRPX2",1,"narrow",0.002
"616","SH3RF2",2,"narrow",0.002
"617","HKDC1",7,"narrow",0.002
"618","DCTN3",1,"narrow",0.002
"619","DCAF12L1",1,"narrow",0.002
"620","FCGR1B",25,"narrow",0.002
"621","TAFA2",8,"narrow",0.002
"622","HNMT",1,"narrow",0.002
"623","PCDHAC1",3,"narrow",0.002
"624","NT5C2",1,"narrow",0.002
"625","PNLIPRP3",11,"narrow",0.002
"626","ADGRF1",24,"narrow",0.002
"627","RSPH14",29,"narrow",0.002
"628","ADH5",1,"narrow",0.002
"629","GAD1",1,"narrow",0.002
"630","TRIM48",1,"narrow",0.002
"631","GJA5",1,"narrow",0.002
"632","RYR2",3,"narrow",0.002
"633","KRT80",77,"narrow",0.002
"634","MFAP5",2,"narrow",0.002
"635","CABP1",15,"narrow",0.002
"636","F7",6,"narrow",0.002
"637","PIP5K1B",3,"narrow",0.002
"638","RPL24",2,"narrow",0.002
"639","LRRN4CL",3,"narrow",0.002
"640","CLEC18B",185,"narrow",0.002
"641","MRPS36",2,"narrow",0.002
"642","KRT1",98,"narrow",0.002
"643","GP1BA",1,"narrow",0.002
"644","PTGS1",2,"narrow",0.002
"645","PRSS8",11,"narrow",0.002
"646","MAK",1,"narrow",0.002
"647","ZNF404",1,"narrow",0.002
"648","TBX21",59,"narrow",0.002
"649","CTXND1",43,"narrow",0.002
"650","MAP3K7CL",1,"narrow",0.002
"651","CA2",31,"narrow",0.002
"652","ISOC2",30,"narrow",0.002
"653","RAPGEF3",24,"narrow",0.002
"654","SNAP25",1,"narrow",0.002
"655","LRRN2",12,"narrow",0.002
"656","GSTM3",1,"narrow",0.002
"657","MARCHF5",1,"narrow",0.002
"658","DSCAML1",7,"narrow",0.002
"659","SUSD4",2,"narrow",0.002
"660","ELOA",2,"narrow",0.002
"661","PI3",96,"narrow",0.002
"662","SLC7A9",1,"narrow",0.002
"663","POLR3F",2,"narrow",0.002
"664","PRRG2",11,"narrow",0.002
"665","RORB",6,"narrow",0.002
"666","PAQR7",2,"narrow",0.002
"667","CYP2C18",1,"narrow",0.002
"668","ASS1",18,"narrow",0.002
"669","TTF2",51,"narrow",0.002
"670","UBE2B",2,"narrow",0.002
"671","KRT78",1,"narrow",0.002
"672","TCAP",2,"narrow",0.002
"673","LIFR",3,"narrow",0.002
"674","SKP1",49,"narrow",0.002
"675","DAO",4,"narrow",0.002
"676","RBM46",1,"narrow",0.002
"677","ZNF783",2,"narrow",0.002
"678","NDUFB7",1,"narrow",0.002
"679","CNOT8",2,"narrow",0.002
"680","FAM131B",2,"narrow",0.002
"681","HOXA9",5,"narrow",0.002
"682","SMYD2",1,"narrow",0.002
"683","TMEM179",6,"narrow",0.002
"684","TMEM126B",11,"narrow",0.002
"685","RPL3",3,"narrow",0.002
"686","DOK4",12,"narrow",0.002
"687","SCGB1D2",40,"narrow",0.002
"688","QPRT",3,"narrow",0.002
"689","MUC1",14,"narrow",0.002
"690","GRAMD1B",2,"narrow",0.002
"691","MYO1A",10,"narrow",0.002
"692","HAL",1,"narrow",0.002
"693","BET1",2,"narrow",0.002
"694","AP3S2",1,"narrow",0.002
"695","UQCRB",25,"narrow",0.002
"696","SV2C",19,"narrow",0.002
"697","AMER2",5,"narrow",0.002
"698","ENPEP",21,"narrow",0.002
