"","Gene","Count","Thresh.Name","Thresh.Value"
"371","CNTNAP2",16,"narrow",0.002
"372","COL14A1",4,"narrow",0.002
"373","COL1A1",3,"narrow",0.002
"374","COL22A1",1,"narrow",0.002
"375","COL26A1",1,"narrow",0.002
"376","COL28A1",1,"narrow",0.002
"377","COL2A1",2,"narrow",0.002
"378","COL3A1",28,"narrow",0.002
"379","COL4A1",1,"narrow",0.002
"380","COL4A2",1,"narrow",0.002
"381","COL4A6",1,"narrow",0.002
"382","COL5A2",1,"narrow",0.002
"383","COL5A3",76,"narrow",0.002
"384","COL6A1",1,"narrow",0.002
"385","COL6A3",5,"narrow",0.002
"386","COL9A3",9,"narrow",0.002
"387","COLEC10",21,"narrow",0.002
"388","COLEC12",3,"narrow",0.002
"389","COPS7A",1,"narrow",0.002
"390","CORO1A",8,"narrow",0.002
"391","CORO2B",137,"narrow",0.002
"392","COX6B2",2,"narrow",0.002
"393","COX6C",1,"narrow",0.002
"394","CPA2",1,"narrow",0.002
"395","CPA4",5,"narrow",0.002
"396","CPED1",1,"narrow",0.002
"397","CPLX2",28,"narrow",0.002
"398","CPNE4",89,"narrow",0.002
"399","CPNE5",48,"narrow",0.002
"400","CPS1",99,"narrow",0.002
"401","CPT1C",2,"narrow",0.002
"402","CPXM1",7,"narrow",0.002
"403","CPXM2",7,"narrow",0.002
"404","CR2",2,"narrow",0.002
"405","CRABP1",24,"narrow",0.002
"406","CRCT1",11,"narrow",0.002
"407","CREB3L3",36,"narrow",0.002
"408","CREB3L4",3,"narrow",0.002
"409","CREB5",1,"narrow",0.002
"410","CRHR2",7,"narrow",0.002
"411","CRISP3",37,"narrow",0.002
"412","CRLF1",1,"narrow",0.002
"413","CRTAC1",3,"narrow",0.002
"414","CRYAB",68,"narrow",0.002
"415","CRYBA2",13,"narrow",0.002
"416","CRYGN",2,"narrow",0.002
"417","CRYM",13,"narrow",0.002
"418","CSAD",3,"narrow",0.002
"419","CSF2RB",13,"narrow",0.002
"420","CSF3",129,"narrow",0.002
"421","CSF3R",2,"narrow",0.002
"422","CSMD1",4,"narrow",0.002
"423","CST1",109,"narrow",0.002
"424","CST4",12,"narrow",0.002
"425","CSTA",1,"narrow",0.002
"426","CT45A5",2,"narrow",0.002
"427","CT62",85,"narrow",0.002
"428","CTAG1A",5,"narrow",0.002
"429","CTAG1B",26,"narrow",0.002
"430","CTAG2",25,"narrow",0.002
"431","CTCFL",108,"narrow",0.002
"432","CTNNB1",1,"narrow",0.002
"433","CTNND2",12,"narrow",0.002
"434","CTSE",96,"narrow",0.002
"435","CXCL1",1,"narrow",0.002
"436","CXCL10",38,"narrow",0.002
"437","CXCL11",2,"narrow",0.002
"438","CXCL12",1,"narrow",0.002
"439","CXCL14",9,"narrow",0.002
"440","CXCL17",80,"narrow",0.002
"441","CXCL5",3,"narrow",0.002
"442","CXCL6",21,"narrow",0.002
"443","CXCR4",7,"narrow",0.002
"444","CYGB",1,"narrow",0.002
"445","CYP1A2",5,"narrow",0.002
"446","CYP24A1",40,"narrow",0.002
"447","CYP27B1",1,"narrow",0.002
"448","CYP2A6",98,"narrow",0.002
"449","CYP2A7",157,"narrow",0.002
"450","CYP2C8",4,"narrow",0.002
"451","CYP2C9",27,"narrow",0.002
"452","CYP4B1",28,"narrow",0.002
"453","CYP4F22",11,"narrow",0.002
"454","CYP4F3",8,"narrow",0.002
"455","CYP4F8",26,"narrow",0.002
"456","CYP4X1",2,"narrow",0.002
"457","CYP8B1",23,"narrow",0.002
"458","CYS1",1,"narrow",0.002
"459","CYSLTR1",76,"narrow",0.002
"460","CYTH4",14,"narrow",0.002
"461","CYTL1",9,"narrow",0.002
"462","DAAM2",5,"narrow",0.002
"463","DACH1",8,"narrow",0.002
"464","DACT2",3,"narrow",0.002
"465","DAO",5,"narrow",0.002
"466","DCAF12L2",2,"narrow",0.002
"467","DCAF4L2",22,"narrow",0.002
"468","DCDC2",7,"narrow",0.002
"469","DCN",18,"narrow",0.002
"470","DCX",6,"narrow",0.002
"471","DDC",2,"narrow",0.002
"472","DDX3Y",21,"narrow",0.002
"473","DDX53",14,"narrow",0.002
"474","DEFB132",7,"narrow",0.002
"475","DEGS2",21,"narrow",0.002
"476","DENND2A",1,"narrow",0.002
"477","DFFB",4,"narrow",0.002
"478","DGAT2",1,"narrow",0.002
"479","DGKI",1,"narrow",0.002
"480","DHRS2",4,"narrow",0.002
"481","DHRS9",23,"narrow",0.002
"482","DHX37",3,"narrow",0.002
"483","DIO1",93,"narrow",0.002
"484","DIO2",87,"narrow",0.002
"485","DIO3",13,"narrow",0.002
"486","DIRAS2",15,"narrow",0.002
"487","DISP2",3,"narrow",0.002
"488","DLG2",130,"narrow",0.002
"489","DLGAP1",3,"narrow",0.002
"490","DLL4",2,"narrow",0.002
"491","DLX5",1,"narrow",0.002
"492","DMBT1",2,"narrow",0.002
"493","DMRT1",1,"narrow",0.002
"494","DMRTA2",3,"narrow",0.002
"495","DMRTC2",2,"narrow",0.002
"496","DNAH10",20,"narrow",0.002
"497","DNAH2",2,"narrow",0.002
"498","DNAH8",1,"narrow",0.002
"499","DNAI1",17,"narrow",0.002
"500","DNASE2B",2,"narrow",0.002
"501","DNTTIP1",6,"narrow",0.002
"502","DOC2B",9,"narrow",0.002
"503","DOCK2",11,"narrow",0.002
"504","DOCK8",1,"narrow",0.002
"505","DOK4",1,"narrow",0.002
"506","DOK5",2,"narrow",0.002
"507","DOK7",1,"narrow",0.002
"508","DPEP1",99,"narrow",0.002
"509","DPP10",133,"narrow",0.002
"510","DPPA2",1,"narrow",0.002
"511","DPYSL5",33,"narrow",0.002
"512","DRAXIN",44,"narrow",0.002
"513","DRC1",1,"narrow",0.002
"514","DRD1",44,"narrow",0.002
"515","DSC3",3,"narrow",0.002
"516","DSCAM",86,"narrow",0.002
"517","DSCAML1",3,"narrow",0.002
"518","DSG3",26,"narrow",0.002
"519","DSG4",86,"narrow",0.002
"520","DUOX1",5,"narrow",0.002
"521","DUOX2",12,"narrow",0.002
"522","DUOXA1",2,"narrow",0.002
"523","DUSP13",1,"narrow",0.002
"524","DUSP27",61,"narrow",0.002
"525","DVL1",1,"narrow",0.002
"526","EBF1",23,"narrow",0.002
"527","EBF3",4,"narrow",0.002
"528","ECEL1",3,"narrow",0.002
"529","ECM1",5,"narrow",0.002
"530","ECM2",1,"narrow",0.002
"531","EDAR",22,"narrow",0.002
"532","EDARADD",11,"narrow",0.002
"533","EDN2",2,"narrow",0.002
"534","EFCAB8",2,"narrow",0.002
"535","EFHD1",2,"narrow",0.002
"536","EFNA2",11,"narrow",0.002
"537","EFNB1",1,"narrow",0.002
"538","EFS",20,"narrow",0.002
"539","EGFLAM",13,"narrow",0.002
"540","EGR2",69,"narrow",0.002
"541","EGR3",1,"narrow",0.002
"542","EGR4",3,"narrow",0.002
"543","EIF1AY",25,"narrow",0.002
"544","ELAVL4",1,"narrow",0.002
"545","ELF5",54,"narrow",0.002
"546","ELFN1",3,"narrow",0.002
"547","ELOVL2",1,"narrow",0.002
"548","EMILIN3",1,"narrow",0.002
"549","EML4",84,"narrow",0.002
"550","EMX1",9,"narrow",0.002
"551","EN1",29,"narrow",0.002
"552","ENAM",3,"narrow",0.002
"553","ENDOU",23,"narrow",0.002
"554","ENO3",2,"narrow",0.002
"555","ENPP2",1,"narrow",0.002
"556","ENPP7",1,"narrow",0.002
"557","EPB41L3",3,"narrow",0.002
"558","EPHA5",2,"narrow",0.002
"559","EPHB1",34,"narrow",0.002
"560","EPHX3",32,"narrow",0.002
"561","EPS8L3",64,"narrow",0.002
"562","ERAP2",1,"narrow",0.002
"563","ERBB2",184,"narrow",0.002
"564","ERBB4",46,"narrow",0.002
"565","ERRFI1",1,"narrow",0.002
"566","ESM1",1,"narrow",0.002
"567","ESPNL",3,"narrow",0.002
"568","ESR1",126,"narrow",0.002
"569","ESRRG",1,"narrow",0.002
"570","ESYT1",1,"narrow",0.002
"571","ETFA",15,"narrow",0.002
"572","ETNK2",15,"narrow",0.002
"573","EVI2A",11,"narrow",0.002
"574","EVI2B",3,"narrow",0.002
"575","EVPLL",15,"narrow",0.002
"576","EVX1",50,"narrow",0.002
"577","EXO1",1,"narrow",0.002
"578","EXTL3",1,"narrow",0.002
"579","EYA1",8,"narrow",0.002
"580","F13B",1,"narrow",0.002
"581","F2RL3",8,"narrow",0.002
"582","F5",4,"narrow",0.002
"583","F7",149,"narrow",0.002
"584","FABP4",52,"narrow",0.002
"585","FABP7",1,"narrow",0.002
"586","FAIM2",15,"narrow",0.002
"587","FAM110B",1,"narrow",0.002
"588","FAM131B",2,"narrow",0.002
"589","FAM153A",9,"narrow",0.002
"590","FAM160B1",10,"narrow",0.002
"591","FAM177B",1,"narrow",0.002
"592","FAM181B",33,"narrow",0.002
"593","FAM184B",1,"narrow",0.002
"594","FAM189A1",24,"narrow",0.002
"595","FAM20A",6,"narrow",0.002
"596","FAM210B",6,"narrow",0.002
"597","FAM221B",11,"narrow",0.002
"598","FAM228A",91,"narrow",0.002
"599","FAM25A",34,"narrow",0.002
"600","FAM3B",6,"narrow",0.002
"601","FAM43B",2,"narrow",0.002
"602","FAM49A",2,"narrow",0.002
"603","FAM71D",28,"narrow",0.002
"604","FAM83E",2,"narrow",0.002
"605","FAM9B",3,"narrow",0.002
"606","FAM9C",188,"narrow",0.002
"607","FAT1",2,"narrow",0.002
"608","FAT2",25,"narrow",0.002
"609","FAXDC2",1,"narrow",0.002
"610","FBLL1",4,"narrow",0.002
"611","FBLN7",1,"narrow",0.002
"612","FBN2",2,"narrow",0.002
"613","FBN3",15,"narrow",0.002
"614","FBXL13",3,"narrow",0.002
"615","FBXL7",5,"narrow",0.002
"616","FBXW10",4,"narrow",0.002
"617","FCGBP",13,"narrow",0.002
"618","FCGR3B",1,"narrow",0.002
"619","FCN2",7,"narrow",0.002
"620","FER1L6",1,"narrow",0.002
"621","FERMT1",3,"narrow",0.002
"622","FES",1,"narrow",0.002
"623","FEZF1",1,"narrow",0.002
"624","FFAR2",5,"narrow",0.002
"625","FGA",196,"narrow",0.002
"626","FGB",188,"narrow",0.002
"627","FGD5",2,"narrow",0.002
"628","FGF12",12,"narrow",0.002
"629","FGF19",6,"narrow",0.002
"630","FGF20",36,"narrow",0.002
"631","FGF21",3,"narrow",0.002
"632","FGF5",3,"narrow",0.002
"633","FGF9",13,"narrow",0.002
"634","FGFR2",1,"narrow",0.002
"635","FGG",95,"narrow",0.002
"636","FHAD1",20,"narrow",0.002
"637","FHL1",5,"narrow",0.002
"638","FIBIN",1,"narrow",0.002
"639","FILIP1",5,"narrow",0.002
"640","FLI1",1,"narrow",0.002
"641","FLRT3",2,"narrow",0.002
"642","FLT1",30,"narrow",0.002
"643","FLT3",3,"narrow",0.002
"644","FMN1",1,"narrow",0.002
"645","FMN2",15,"narrow",0.002
"646","FMO3",1,"narrow",0.002
"647","FMOD",134,"narrow",0.002
"648","FMR1NB",48,"narrow",0.002
"649","FN1",1,"narrow",0.002
"650","FNDC1",1,"narrow",0.002
"651","FOLR3",10,"narrow",0.002
"652","FOXC2",11,"narrow",0.002
"653","FOXG1",46,"narrow",0.002
"654","FOXI1",3,"narrow",0.002
"655","FOXJ1",2,"narrow",0.002
"656","FOXN1",4,"narrow",0.002
"657","FOXN4",50,"narrow",0.002
"658","FOXR2",1,"narrow",0.002
"659","FPR2",1,"narrow",0.002
"660","FPR3",13,"narrow",0.002
"661","FRMD8",21,"narrow",0.002
"662","FRMPD1",5,"narrow",0.002
"663","FRMPD2",5,"narrow",0.002
"664","FRMPD4",2,"narrow",0.002
"665","FRZB",2,"narrow",0.002
"666","FSIP2",1,"narrow",0.002
"667","FST",6,"narrow",0.002
"668","FSTL5",28,"narrow",0.002
"669","FTCD",2,"narrow",0.002
"670","FXYD2",4,"narrow",0.002
"671","FXYD6",45,"narrow",0.002
"672","FZD10",71,"narrow",0.002
"673","FZD4",1,"narrow",0.002
"674","G0S2",6,"narrow",0.002
"675","GAB1",2,"narrow",0.002
"676","GAB2",1,"narrow",0.002
"677","GABBR2",2,"narrow",0.002
"678","GABRA5",181,"narrow",0.002
"679","GABRG2",54,"narrow",0.002
"680","GABRP",40,"narrow",0.002
"681","GABRQ",54,"narrow",0.002
"682","GAGE1",1,"narrow",0.002
"683","GAL3ST1",1,"narrow",0.002
"684","GALNT15",104,"narrow",0.002
"685","GALNT9",77,"narrow",0.002
"686","GAS1",9,"narrow",0.002
"687","GATA3",35,"narrow",0.002
"688","GATA4",1,"narrow",0.002
"689","GBX1",13,"narrow",0.002
"690","GCK",69,"narrow",0.002
"691","GCKR",1,"narrow",0.002
"692","GCNT3",12,"narrow",0.002
"693","GDF6",1,"narrow",0.002
"694","GDNF",1,"narrow",0.002
